county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,Percentage Eligible,rural
37161,13949,12304,506,162,3603,0,11428,461,1522,6345,5687,53.13,1
37163,13701,9015,620,48,4821,0,7104,2766,1734,5785,5398,60.31,1
37165,7247,5471,1006,124,3372,0,3332,708,1007,2838,2664,56.98,1
37167,9218,12571,243,134,1599,0,7820,689,1440,4330,3114,42.31,1
37169,9688,9468,924,1,1962,0,7858,756,962,4980,4434,50.57,0
37171,16228,13298,621,129,872,35,15408,2083,1762,7574,6880,54.96,1
37173,3216,3165,499,81,15,0,2941,159,390,1563,1265,50.4,1
37175,5615,8231,317,41,363,0,5218,734,613,2431,2395,40.55,0
37177,598,801,24,9,208,0,393,32,64,311,263,42.74,1
37179,28140,55421,1248,1440,6842,0,19552,4720,2547,12344,10003,33.68,0
37181,8369,7766,200,38,4269,0,4015,662,957,3954,3348,51.87,1
37183,122895,316826,5527,7756,42660,0,73398,20471,10960,43676,42449,27.95,0
37185,4739,2938,199,61,3090,0,1546,166,546,2585,2064,61.73,1
37187,2026,2713,82,32,704,0,1330,108,215,1053,891,42.75,1
37189,11242,11314,229,377,339,0,10980,1011,1139,5321,4303,49.84,1
37191,24329,22616,623,699,10106,0,13682,2562,3529,10703,7087,51.82,0
37193,15001,12293,574,119,806,32,14244,1926,1629,7002,6360,54.96,1
37195,16004,14819,421,381,7503,4,7743,2599,1172,6839,6521,51.92,0
37197,6479,8917,719,93,376,0,5708,774,836,3424,2848,42.08,1
37199,3839,3864,78,129,116,0,3750,345,389,1817,1470,49.84,1
38001,283,567,34,4,24,0,261,31,41,112,112,33.29,1
38003,1784,2686,285,50,70,0,1506,44,201,852,674,39.91,1
38005,981,1477,157,28,38,0,828,24,111,468,371,39.91,1
38007,122,244,15,2,10,0,113,13,18,48,48,33.33,1
38009,836,1638,105,11,68,0,767,86,118,338,332,33.79,1
38011,384,771,46,5,33,0,355,42,55,152,153,33.25,1
38013,289,566,36,4,24,0,265,30,41,117,115,33.8,1
38015,12048,27297,574,296,1836,42,10174,715,957,4786,3607,30.62,0
38017,25376,58385,2003,393,3532,0,21313,3003,2290,6534,7117,30.3,0
38019,598,963,56,19,31,0,539,35,57,212,205,38.31,1
38021,822,1237,131,23,32,0,694,20,93,392,310,39.92,1
38023,281,564,34,3,24,0,260,31,40,111,112,33.25,1
38025,527,1056,64,7,45,0,486,58,76,208,209,33.29,1
38027,386,582,62,11,15,0,326,10,44,184,146,39.88,1
38029,542,816,87,15,21,0,458,13,61,259,205,39.91,1
38031,559,842,89,16,22,0,472,14,63,267,211,39.9,1
38033,223,448,27,3,19,0,206,25,32,88,89,33.23,1
38035,11807,19017,1099,368,611,0,10653,692,1131,4191,4044,38.3,0
38037,296,594,36,4,26,0,273,33,43,117,118,33.26,1
38039,379,570,61,11,15,0,320,9,43,181,143,39.94,1
38041,321,643,39,4,28,0,296,35,46,127,127,33.3,1
38043,394,593,63,11,15,0,333,10,44,188,149,39.92,1
38045,674,1014,108,19,26,0,569,17,76,321,254,39.93,1
38047,308,463,49,9,12,0,260,8,35,147,116,39.95,1
38049,701,1373,88,10,57,0,643,72,99,283,278,33.8,1
38051,417,627,67,12,16,0,352,10,47,199,157,39.94,1
38053,1890,3791,228,23,163,0,1745,208,272,748,752,33.27,1
38055,1282,2511,160,18,104,0,1175,131,181,517,509,33.8,1
38057,1095,2144,137,15,89,0,1003,112,155,442,434,33.81,1
38059,4074,9230,194,100,621,14,3440,242,324,1619,1220,30.62,0
38061,1287,2520,161,18,105,0,1179,132,182,519,510,33.81,1
38063,487,784,45,15,25,0,439,29,47,173,167,38.32,1
38065,246,482,31,3,20,0,225,25,35,99,98,33.79,1
38067,1105,1780,103,34,57,0,997,65,106,392,379,38.3,1
38069,657,988,105,18,26,0,554,16,74,313,248,39.94,1
38071,1873,3017,174,58,97,0,1690,110,179,665,642,38.3,1
38073,938,1412,150,26,37,0,792,23,106,448,354,39.91,1
38075,300,587,37,4,24,0,275,31,42,121,119,33.82,1
38077,2719,4092,435,76,106,1,2295,68,307,1297,1027,39.92,1
38079,2004,3016,320,56,78,0,1691,50,226,956,757,39.92,1
38081,636,957,102,18,25,0,537,16,72,304,240,39.92,1
38083,166,325,21,2,14,0,152,17,24,67,66,33.81,1
38085,500,1004,60,6,43,0,462,55,72,198,199,33.24,1
38087,91,183,11,1,8,0,84,10,13,36,36,33.21,1
38089,4325,8673,523,54,373,0,3993,476,622,1711,1720,33.27,0
38091,289,466,27,9,15,0,261,17,28,103,99,38.28,1
38093,3552,5346,568,100,139,1,2998,88,401,1695,1342,39.92,1
38095,356,537,57,10,14,0,301,9,40,170,135,39.87,1
38097,1291,2079,120,40,67,0,1165,76,124,458,442,38.31,1
38099,1705,2746,159,53,88,0,1538,100,163,605,584,38.31,1
38101,9173,17964,1147,125,747,0,8407,940,1298,3702,3639,33.8,0
38103,655,986,105,18,26,0,553,16,74,312,247,39.91,1
38105,5263,10555,636,65,454,0,4859,579,757,2082,2093,33.27,0
39001,5820,4695,208,44,288,3,5710,148,636,2622,2968,55.35,1
39003,21052,19969,862,222,4625,0,17066,1785,2177,8687,9165,51.32,0
39005,8477,11616,300,23,332,0,8260,323,994,3950,3784,42.19,0
39007,15453,22936,405,125,1319,0,14675,1177,2383,7661,6236,40.25,0
39009,12146,11802,661,277,637,0,11836,191,1973,5207,5013,50.72,0
39011,7124,11527,416,19,367,0,7013,212,649,2925,3021,38.2,1
39013,11727,14451,384,141,752,0,11143,266,1456,5700,4910,44.8,1
39015,7664,8742,291,96,236,48,7633,94,510,3978,3763,46.71,1
39017,58208,87850,2705,2576,8749,0,50893,5798,5375,21779,23021,39.85,0
39019,4541,6163,124,38,442,0,4364,161,778,2211,1917,42.42,1
39021,5942,9613,347,16,306,0,5849,177,541,2439,2520,38.2,1
39023,27109,29904,829,533,5296,0,23927,1556,2911,11606,10087,47.55,0
39025,32317,52223,700,637,1096,78,32043,560,2992,15910,13810,38.23,0
39027,7699,8951,252,39,535,17,7369,117,879,3555,3281,46.24,1
39029,19635,21534,370,268,1095,0,18963,291,2377,8956,9077,47.69,1
39031,5918,8109,210,16,232,0,5766,226,694,2758,2642,42.19,1
39033,7954,9575,325,87,478,0,7789,401,874,3702,3084,45.38,1
39035,255794,301328,5723,8766,122206,192,132344,24016,19810,114997,104778,45.91,0
39037,7981,12820,437,67,529,3,7931,430,794,3547,2696,38.37,1
39039,5313,10329,188,35,186,3,5147,400,507,2167,2203,33.97,1
39041,16501,64139,520,1564,1613,0,14695,1284,2241,7287,6829,20.46,0
39043,13128,17945,336,115,1575,0,11959,1300,1498,6000,6025,42.25,0
39045,24019,35809,1700,1032,2937,0,20263,1197,3367,8986,9622,40.15,0
39047,5304,6166,174,27,369,11,5077,81,605,2449,2260,46.24,1
39049,214197,335488,5993,15490,89718,453,129229,21380,17602,73553,73234,38.97,0
39051,6478,10852,244,64,350,2,6117,773,779,2428,2618,37.38,0
39053,6319,4773,248,83,299,0,6234,149,744,2675,3150,56.97,1
39055,15110,22427,396,122,1289,0,14349,1151,2331,7492,6098,40.25,0
39057,23602,44242,882,700,2664,52,21422,1091,3069,9686,6693,34.79,0
39059,6778,8352,222,81,435,0,6440,154,841,3295,2838,44.8,1
39061,142894,210765,4713,5128,64634,244,81441,6933,13284,51845,53752,40.4,0
39063,11128,19405,656,121,836,0,10567,1146,1488,4493,4552,36.45,0
39065,4558,7949,269,50,342,0,4328,469,609,1840,1864,36.44,1
39067,2435,3561,8,14,48,0,2435,19,328,1195,1235,40.61,1
39069,4195,7028,158,41,226,1,3961,500,504,1572,1695,37.38,1
39071,7936,9226,260,41,552,17,7596,121,906,3664,3382,46.24,1
39073,5555,5545,231,28,403,0,5465,82,633,2294,2590,50.05,1
39075,7148,9795,253,20,280,0,6964,272,838,3331,3191,42.19,1
39077,10165,13895,261,89,1220,0,9260,1007,1160,4645,4665,42.25,1
39079,7062,5334,277,93,334,0,6967,167,832,2990,3520,56.97,1
39081,12574,13791,237,172,701,0,12145,187,1522,5736,5813,47.69,1
39083,10246,13419,561,143,498,0,10125,310,1440,5468,4794,43.3,1
39085,32420,66996,545,1291,3446,0,29486,2311,3862,18427,12936,32.61,0
39087,12594,9513,494,166,596,0,12425,297,1484,5331,6277,56.97,1
39089,24991,42506,1373,983,1912,0,23109,608,3587,10707,10612,37.03,0
39091,7082,11458,414,19,365,0,6971,211,645,2908,3003,38.2,1
39093,48152,77100,1456,2174,7513,0,40305,8336,7020,21098,18240,38.44,0
39095,88502,97136,4852,2916,31050,115,59346,8957,7755,34895,35025,47.67,0
39097,5116,10974,210,139,302,0,4946,128,594,2154,2082,31.8,0
39099,50249,47570,1665,762,15192,117,37707,5537,5079,23343,19957,51.37,0
39101,10678,13984,584,149,519,0,10552,324,1501,5698,4996,43.3,0
39103,20208,52064,434,467,1361,0,18950,1012,2216,8652,7648,27.96,0
39105,4321,4199,235,99,227,0,4211,68,702,1853,1783,50.72,1
39107,5902,11473,208,39,207,4,5717,444,563,2408,2447,33.97,1
39109,15219,28676,248,151,898,0,14426,859,1872,7432,5819,34.67,0
39111,2361,2910,77,28,151,0,2244,53,293,1148,989,44.79,1
39113,100129,126406,2693,3793,35919,102,67069,3981,12358,42654,36804,44.2,0
39115,2708,2672,77,27,326,0,2668,49,270,1164,1170,50.33,1
39117,5710,7478,312,80,278,0,5643,173,803,3047,2672,43.3,1
39119,16946,16722,482,167,2037,0,16698,307,1687,7283,7323,50.33,0
39121,2490,3068,81,30,160,0,2366,56,309,1210,1042,44.8,1
39123,6509,10486,66,120,792,0,5917,541,746,3174,2805,38.3,0
39125,2609,5073,92,17,91,2,2528,196,249,1065,1082,33.96,1
39127,6945,6853,197,68,835,0,6843,126,691,2985,3001,50.33,1
39129,6834,14659,280,185,403,0,6607,171,794,2877,2781,31.8,0
39131,5738,4629,205,43,284,3,5630,146,627,2585,2926,55.35,1
39133,25611,37487,1457,873,2634,0,23950,1600,2581,11490,10800,40.59,0
39135,6305,10128,345,53,418,2,6266,340,627,2802,2130,38.37,1
39137,5223,8751,197,51,282,1,4932,623,628,1958,2111,37.38,1
39139,21918,27618,929,184,2358,28,20811,1009,2346,9808,8610,44.25,0
39141,15269,15240,635,76,1107,0,15020,225,1740,6306,7118,50.05,0
39143,9498,15303,97,175,1155,0,8635,790,1088,4632,4093,38.3,1
39145,15676,12645,561,118,775,9,15381,398,1712,7063,7993,55.35,0
39147,10422,12546,426,114,627,0,10206,526,1145,4851,4041,45.38,1
39149,7419,11917,406,62,492,2,7372,400,738,3297,2506,38.37,0
39151,68667,89036,2433,1350,10960,0,63437,2823,8597,28373,25692,43.54,0
39153,97920,131152,6222,4544,26674,0,73354,3113,8817,42448,34976,42.75,0
39155,40263,45653,954,767,6119,0,35674,1787,5041,17876,18765,46.86,0
39157,15679,22932,54,90,311,0,15679,126,2109,7698,7954,40.61,1
39159,7329,15721,300,199,433,0,7086,183,851,3085,2983,31.8,0
39161,4014,7804,142,26,141,2,3888,302,383,1638,1665,33.97,1
39163,2535,2530,105,13,184,0,2493,37,289,1047,1182,50.05,1
39165,23215,66352,1420,1094,2084,0,20557,1359,1823,8532,9461,25.92,0
39167,11629,11299,632,265,610,0,11333,183,1889,4985,4799,50.72,1
39169,17788,26369,693,729,462,0,16850,365,2226,8531,6693,40.28,0
39171,5150,10012,182,34,180,3,4988,388,491,2101,2136,33.97,1
39173,19638,33877,540,379,987,0,18634,1746,2209,8300,7630,36.7,0
39175,4144,4988,169,45,249,0,4058,209,455,1929,1607,45.38,1
40001,4634,2887,2626,80,183,0,3369,296,645,2017,2293,61.61,1
40003,1060,1009,188,18,34,8,894,293,117,429,458,51.23,1
40005,2907,2623,967,14,149,13,2641,277,448,1240,1412,52.57,1
40007,939,894,167,16,30,7,792,259,104,380,406,51.23,1
40009,4647,3908,513,210,481,0,3984,1123,859,1838,1991,54.32,1
40011,1626,1548,289,27,52,13,1371,449,179,658,703,51.23,1
40013,9474,8546,3151,47,487,43,8606,904,1460,4040,4602,52.57,1
40015,5587,4699,617,253,578,0,4791,1351,1033,2211,2395,54.32,1
40017,20241,37505,2711,1429,1223,168,16984,3887,3988,8840,9227,35.05,0
40019,9250,9053,2231,167,810,20,8484,1408,1040,3613,4281,50.54,0
40021,11187,6970,6340,194,442,0,8134,714,1557,4869,5537,61.61,1
40023,3191,2282,982,37,304,0,2714,233,484,1333,1534,58.3,1
40025,426,406,76,7,14,3,360,118,47,173,184,51.2,1
40027,48690,67428,7558,3320,4225,168,40922,7817,8750,16962,17321,41.93,0
40029,1083,977,360,5,56,5,984,103,167,462,526,52.57,1
40031,23495,21895,4334,531,7068,297,17260,4784,4655,8155,11644,51.76,0
40033,1071,998,198,24,322,14,787,218,212,372,531,51.76,1
40035,2898,2594,1147,91,99,17,2520,190,357,1271,1411,52.77,1
40037,13868,13843,4133,398,1567,13,11297,1197,1536,5878,6415,50.05,0
40039,5914,4974,653,268,612,0,5071,1430,1093,2340,2535,54.32,1
40041,8300,7429,3286,262,284,50,7217,544,1023,3639,4042,52.77,1
40043,834,795,148,14,27,6,704,230,92,338,361,51.2,1
40045,697,664,124,12,22,5,588,192,77,282,301,51.21,1
40047,10077,13551,1624,30,828,3,8775,1379,1325,4509,4958,42.65,0
40049,3843,5897,871,10,263,4,3572,470,393,1531,1862,39.46,1
40051,8206,12593,1860,21,563,8,7628,1004,839,3270,3977,39.45,1
40053,669,900,108,2,55,0,582,92,88,299,329,42.64,1
40055,1140,958,126,52,118,0,977,275,211,451,488,54.34,1
40057,517,435,57,23,53,0,443,125,96,205,222,54.31,1
40059,609,580,108,10,19,5,514,168,67,247,263,51.22,1
40061,2596,1856,799,30,248,0,2208,190,394,1085,1248,58.31,1
40063,2849,2268,836,55,303,0,2365,211,367,1134,1334,55.68,1
40065,5141,4324,567,233,532,0,4408,1243,950,2034,2203,54.32,1
40067,1029,1007,248,19,90,2,944,157,116,402,476,50.54,1
40069,2114,1907,703,10,109,10,1920,202,326,901,1027,52.57,1
40071,7007,9423,1129,21,576,2,6102,959,921,3136,3447,42.65,0
40073,2825,2690,502,47,90,22,2383,780,312,1144,1221,51.22,1
40075,1765,1484,195,80,183,0,1513,427,326,698,756,54.32,1
40077,2122,1517,653,24,202,0,1805,155,322,887,1020,58.31,1
40079,10807,7729,3326,125,1031,0,9193,790,1640,4516,5197,58.3,0
40081,5253,7017,960,145,508,18,4656,373,805,2570,2374,42.81,1
40083,9077,9355,2052,283,940,12,7687,688,1203,3653,3897,49.25,0
40085,1956,1914,472,35,171,4,1794,298,220,764,905,50.54,1
40087,6240,9576,1415,16,428,6,5800,764,638,2487,3024,39.45,0
40089,6920,4949,2130,80,660,0,5887,506,1050,2892,3328,58.3,1
40091,4037,3213,1184,77,430,0,3351,299,519,1606,1890,55.68,1
40093,1447,1378,257,24,46,11,1221,400,160,586,626,51.22,1
40095,3149,2841,1047,16,162,14,2861,301,485,1343,1530,52.57,1
40097,8022,7180,3176,253,275,48,6976,526,989,3517,3907,52.77,1
40099,2679,2621,646,48,234,6,2457,408,301,1046,1240,50.55,1
40101,12468,13227,4399,239,1418,0,10036,1019,1429,5626,6476,48.52,0
40103,1751,2355,282,5,144,1,1525,240,230,784,862,42.64,1
40105,1482,2081,546,51,74,4,1279,153,203,659,711,41.59,1
40107,2410,1918,707,46,256,0,2000,179,310,959,1128,55.68,1
40109,144599,180252,17084,7042,43254,633,99288,30097,13567,44482,53923,44.51,0
40111,7094,7080,2114,203,801,7,5778,613,786,3007,3281,50.05,1
40113,8993,8812,2593,175,518,12,7742,910,893,4042,3847,50.51,0
40115,6223,5570,2464,196,213,37,5412,408,767,2729,3031,52.77,1
40117,3052,2990,880,59,176,4,2628,309,303,1372,1306,50.51,1
40119,14955,15413,3382,465,1550,20,12664,1134,1983,6018,6421,49.25,0
40121,9329,7426,2737,179,993,0,7744,692,1200,3711,4368,55.68,1
40123,7828,7061,2603,39,402,35,7111,747,1207,3338,3803,52.58,1
40125,11377,15195,2079,313,1099,39,10083,809,1744,5567,5140,42.82,0
40127,2427,1736,747,28,232,0,2065,177,368,1014,1167,58.3,1
40129,640,609,114,11,20,5,540,177,71,259,276,51.24,1
40131,15152,21274,5582,525,755,42,13077,1565,2076,6742,7274,41.6,0
40133,5020,3996,1473,96,534,0,4167,372,646,1997,2350,55.68,1
40135,9335,5816,5291,162,369,0,6787,596,1300,4064,4621,61.61,0
40137,8258,8082,1992,149,723,18,7574,1257,928,3225,3822,50.54,0
40139,3979,3789,707,66,127,31,3356,1099,439,1611,1720,51.22,1
40141,1444,1214,159,65,149,0,1238,349,267,571,619,54.33,1
40143,120429,150121,23598,5608,25534,93,86582,19948,12768,41892,44426,44.51,0
40145,15221,16147,5370,292,1731,0,12251,1244,1745,6867,7905,48.52,0
40147,10296,10088,2968,200,593,13,8863,1042,1023,4627,4404,50.51,0
40149,2265,1905,250,103,234,0,1942,548,419,896,971,54.32,1
40151,1605,1529,285,27,51,12,1354,443,177,650,694,51.21,1
40153,3809,3627,676,64,121,30,3213,1052,420,1543,1646,51.22,1
41001,3175,3084,310,88,119,0,2830,742,247,1396,1461,50.73,1
41003,18642,20004,1208,1450,950,197,16999,2212,2340,6643,6594,48.24,0
41005,56231,105698,4079,4959,2924,229,51831,8771,7218,24886,21472,34.73,0
41007,7617,9899,486,209,230,63,7168,804,1335,3673,3412,43.49,1
41009,9752,12673,622,268,294,81,9177,1030,1710,4702,4368,43.49,1
41011,14642,12425,1399,439,32,93,14336,1888,3005,7595,7131,54.1,1
41013,4351,5840,369,137,62,13,4063,723,635,1796,1435,42.69,1
41015,5289,4488,506,159,12,33,5179,682,1085,2743,2576,54.1,1
41017,33687,49195,2453,1210,217,61,31989,4907,4477,13357,10275,40.64,0
41019,22835,23087,2167,923,358,224,22346,1850,5086,12372,12561,49.73,0
41021,387,390,43,8,14,2,345,87,59,175,160,49.81,1
41023,1400,1412,157,31,51,6,1248,315,215,633,580,49.79,1
41025,1735,1192,221,28,9,1,1573,360,224,870,727,59.28,1
41027,4642,4682,519,101,168,19,4136,1044,712,2099,1922,49.79,1
41029,44455,46373,3599,1801,1582,104,42198,8210,6059,20992,17404,48.94,0
41031,4311,5785,365,136,62,12,4025,716,629,1780,1422,42.7,1
41033,19868,16859,1899,596,43,126,19453,2562,4077,10305,9675,54.1,0
41035,16061,11033,2046,259,85,11,14554,3332,2069,8052,6726,59.28,0
41037,1889,1298,241,31,10,1,1712,392,243,947,791,59.27,1
41039,78017,82131,5913,5653,2981,383,73990,10906,9566,29449,30398,48.72,0
41041,8699,11026,793,309,277,51,8010,1371,1370,3913,3879,44.1,1
41043,25171,27023,1631,1955,1280,267,22947,3005,3154,8972,8905,48.23,0
41045,7306,5019,931,118,38,5,6621,1516,941,3663,3060,59.28,1
41047,59511,65127,6441,2770,1731,245,50480,20112,6760,24464,22985,47.75,0
41049,2359,2379,264,51,85,10,2102,531,362,1067,977,49.79,1
41051,144890,203408,9424,17143,16190,795,118814,24139,12135,49217,52277,41.6,0
41053,15095,19132,1377,537,481,89,13900,2378,2378,6789,6732,44.1,0
41055,361,364,40,8,13,1,322,81,55,163,150,49.79,1
41057,5080,6602,324,140,153,42,4781,536,891,2449,2276,43.49,1
41059,15344,15107,1574,394,568,23,13676,3539,1607,6814,6810,50.39,1
41061,4993,4849,487,139,188,0,4450,1167,389,2195,2298,50.73,1
41063,1409,1368,137,39,53,0,1256,329,110,619,648,50.74,1
41065,5163,5208,578,112,187,21,4601,1161,792,2335,2138,49.78,1
41067,82645,150845,5600,12188,6059,389,64938,22033,7842,31484,29610,35.4,0
41069,281,283,31,6,10,1,250,63,43,127,116,49.82,1
41071,17789,22210,1935,730,585,76,16140,3408,2594,7623,7905,44.47,0
42001,12741,27483,131,200,382,0,11755,1756,973,6633,5876,31.68,1
42003,197209,348778,4693,9354,51669,47,147810,7828,20031,91099,74378,36.12,0
42005,13626,13130,361,280,412,0,13251,262,1872,6416,5527,50.93,0
42007,30506,40231,1481,213,4613,87,27707,1479,3249,14859,13608,43.13,0
42009,9216,9936,327,57,201,0,9024,175,1094,5086,3922,48.12,1
42011,72231,92082,2091,1410,7804,0,53554,26939,7258,31789,31651,43.96,0
42013,21605,25955,427,225,873,21,21106,133,3263,10833,9103,45.43,0
42015,10694,13428,185,116,381,0,10621,453,1561,5166,4378,44.33,1
42017,74258,173866,907,4886,6737,64,63148,7993,8394,39061,27289,29.93,0
42019,27467,54056,1246,475,1026,0,26833,763,2411,13340,10604,33.69,0
42021,25731,29869,445,255,2489,105,24548,638,3056,12581,12238,46.28,1
42023,873,937,17,2,15,0,868,11,90,430,439,48.23,1
42025,9342,15213,58,238,357,0,8962,1141,642,3935,4052,38.05,0
42027,24283,33238,821,2798,1576,183,21190,1377,1986,7881,6390,42.22,0
42029,53352,150695,1524,2798,5943,89,44595,7623,5842,24436,21498,26.15,0
42031,6733,7689,165,72,129,0,6569,96,1064,3467,2942,46.69,1
42033,15459,16599,304,41,268,0,15378,196,1592,7615,7784,48.22,1
42035,6325,8825,104,85,469,2,5873,194,975,2918,2390,41.75,1
42037,11259,14131,202,186,737,186,10871,779,1467,5345,4833,44.34,1
42039,15805,17946,421,199,358,43,15158,532,2385,7551,6361,46.83,1
42041,32624,72177,1413,1576,2212,0,30983,2415,4613,13873,12756,31.13,1
42043,50010,70413,1457,4758,13727,0,33945,8394,4723,20502,17869,41.53,0
42045,85682,132597,971,7203,33408,0,48277,5051,6603,36004,33329,39.25,0
42047,5946,6385,117,16,103,0,5915,75,612,2929,2994,48.22,1
42049,49212,61349,1609,1374,7691,0,44409,4135,4927,21187,19079,44.51,0
42051,27554,28626,977,518,1361,0,26693,579,2707,13790,13164,49.05,0
42053,1261,1440,31,13,24,0,1230,18,199,649,551,46.69,1
42055,22312,39554,81,949,1284,301,20402,2845,2837,11530,10762,36.07,0
42057,2819,3039,100,17,62,0,2760,53,335,1556,1200,48.12,1
42059,5845,8704,204,109,379,0,5692,33,830,2981,2438,40.17,1
42061,7757,9319,154,81,313,7,7578,48,1172,3890,3268,45.43,1
42063,17300,16671,459,356,524,0,16823,333,2377,8147,7017,50.93,1
42065,8044,9186,197,86,154,0,7848,114,1271,4142,3515,46.69,1
42067,3468,5031,48,52,100,0,3386,156,392,1593,1304,40.8,1
42069,40450,48318,2446,1268,3284,2,36794,6085,3550,19750,15961,45.57,0
42071,78968,131094,1523,3297,8572,0,67895,18004,7594,35516,31306,37.59,0
42073,15196,21753,980,65,1558,6,14754,669,1969,8402,7125,41.13,0
42075,21447,33459,1598,403,1496,0,18803,4673,3023,9739,10266,39.06,0
42077,61504,81146,1203,1728,10892,12,45083,23393,6025,27470,27765,43.12,0
42079,61399,72546,1383,1165,5979,247,52472,11562,7367,27511,27019,45.84,0
42081,19281,26904,316,260,1429,8,17906,592,2972,8895,7286,41.75,0
42083,7757,8330,152,21,134,0,7717,98,799,3821,3906,48.22,1
42085,20514,26169,659,72,2512,22,18974,504,2627,10162,10482,43.94,0
42087,6806,9874,94,101,196,0,6645,306,769,3125,2559,40.8,1
42089,26561,39345,1385,784,4546,0,21887,6075,4430,14091,11427,40.3,0
42091,94609,240693,1306,9370,18443,0,71647,8842,8004,44090,36172,28.22,0
42093,3339,4236,26,10,96,0,3281,133,438,1854,1299,44.08,1
42095,41822,81905,506,1336,6997,96,33061,13358,4735,19368,18490,33.8,0
42097,16872,21408,134,49,485,0,16578,673,2215,9367,6563,44.08,1
42099,6602,11405,147,56,277,0,6575,139,1114,3149,2513,36.66,1
42101,366885,293989,7174,33739,198855,811,123299,67679,23462,152927,146109,55.52,0
42103,10453,12930,299,182,617,0,10247,948,1349,5415,4078,44.7,1
42105,3145,3378,62,8,55,0,3129,40,324,1549,1584,48.21,1
42107,26778,31434,872,555,931,0,26374,1608,3416,13069,12828,46.0,0
42109,5861,8503,81,87,169,0,5723,263,662,2692,2204,40.8,1
42111,14358,15480,509,88,314,1,14059,272,1704,7924,6110,48.12,1
42113,1041,1308,18,11,37,0,1034,44,152,503,426,44.32,1
42115,6852,8604,118,74,244,0,6806,290,1000,3310,2805,44.33,0
42117,7319,9189,127,79,260,0,7269,310,1068,3535,2996,44.34,1
42119,6297,9135,87,94,181,0,6148,283,711,2891,2367,40.8,1
42121,9123,10419,223,98,174,0,8901,130,1442,4698,3986,46.68,1
42123,7265,8248,194,92,165,20,6967,245,1096,3471,2924,46.83,1
42125,31670,55949,1174,912,3268,0,30205,655,4362,16124,12346,36.15,0
42127,9136,11301,262,159,540,0,8956,828,1180,4733,3565,44.7,0
42129,61603,92733,844,733,5049,0,58398,1525,7499,30235,26344,39.91,0
42131,4545,6287,178,73,109,0,4445,378,474,2219,1638,41.96,0
42133,61712,117187,1847,1034,8862,0,51619,10016,6751,28662,25016,34.5,0
44001,7892,13883,128,97,593,0,7372,805,736,4462,3036,36.24,0
44003,28853,44632,1452,986,2342,104,28174,3624,5161,15274,11000,39.26,0
44005,13307,23408,216,164,999,0,12430,1357,1241,7522,5119,36.24,0
44007,122203,131959,3472,5314,18590,143,85103,43969,8502,52995,50628,48.08,0
44009,17786,36258,1016,776,1090,0,17072,1839,1171,8048,5481,32.91,0
45001,4139,5545,254,73,1233,0,3041,266,477,1889,1569,42.74,1
45003,29337,36664,549,618,10745,0,19579,2336,3080,12966,10191,44.45,0
