puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,difference_percentage_eng_very_well
3402101,29116,15755,64.89,59.49,-12.67,-0.32,-6.02,0.0,-15.3,-6.98,-1.85,-11.21,-5.67,-9.1
3402102,15571,29908,34.24,28.06,-38.11,-0.44,-13.9,0.0,-20.89,-6.3,-32.62,-21.94,-11.54,-8.77
3402103,26583,39446,40.26,35.86,-3.02,-8.35,-5.64,0.0,-13.06,-4.45,-21.66,-13.35,-10.84,-4.35
3402104,13499,31491,30.0,26.24,-1.04,-3.65,-0.1,0.0,-16.84,-10.86,-18.24,-13.21,-4.82,-6.61
3402201,18377,33831,35.2,31.03,0.0,0.0,-3.72,0.0,-14.9,-4.13,-16.18,-17.3,-6.26,-17.92
3402202,19476,40641,32.4,25.69,-15.14,-6.84,-17.47,0.0,-19.5,-29.39,-32.68,-20.93,-12.97,-39.54
3402301,26572,20816,56.07,48.62,-61.02,-9.81,-5.1,0.0,-15.51,-22.2,-29.25,-14.27,-12.49,-21.75
3402302,9757,30454,24.26,20.08,-50.18,-14.16,-11.61,0.0,-22.64,-10.3,-1.14,-17.57,-10.26,-9.71
3402303,16965,39453,30.07,25.14,-7.53,-18.06,-2.17,0.0,-18.9,-6.04,-19.87,-22.76,-13.34,-12.89
3402401,21609,18315,54.13,46.38,-14.16,-18.31,-23.72,0.0,-17.59,-15.58,-42.88,-13.9,-16.86,-14.24
3402501,18070,20834,46.45,39.59,-10.8,-0.27,-15.65,0.0,-17.1,-6.06,-4.35,-24.87,-10.7,-9.66
3402601,18287,36039,33.66,24.55,0.0,0.0,-19.15,0.0,-31.27,-10.36,-45.88,-22.49,-16.6,-5.01
3500100,27704,9164,75.14,70.54,-5.73,0.0,0.0,0.0,-9.07,-3.05,-6.63,-8.36,-6.25,-7.71
3500200,20320,14076,59.08,51.95,-13.65,0.0,0.0,0.0,-10.23,-15.82,-21.78,-13.68,-9.65,-22.55
3500300,26037,26411,49.64,42.91,-18.69,-7.27,0.0,0.0,-12.15,-12.39,-23.95,-14.06,-10.26,-12.27
3500400,40235,24485,62.17,53.77,-7.83,-11.97,-22.28,0.0,-13.57,-11.73,-32.91,-14.8,-9.14,-5.35
3500500,25942,39123,39.87,36.64,0.0,-3.97,-10.9,0.0,-8.35,-4.02,-10.71,-13.87,-9.61,-2.67
3500600,24464,32061,43.28,38.32,-2.42,-5.1,-4.06,0.0,-11.28,-11.55,-15.33,-22.26,-12.94,-2.24
3500701,22485,28456,44.14,37.66,-18.97,-8.69,-3.87,0.0,-16.61,-11.67,-21.51,-16.7,-4.25,-11.48
3500702,24142,22907,51.31,41.93,0.0,-15.25,-37.38,0.0,-17.92,-16.72,-26.89,-22.11,-16.58,-6.51
3500703,13882,31334,30.7,24.97,0.0,0.0,-20.28,0.0,-21.3,-18.64,-31.0,-20.49,-19.71,-28.36
3500704,22932,25181,47.66,39.65,-0.04,-11.51,-0.33,0.0,-19.87,-16.54,-14.97,-24.55,-13.25,-19.94
3500705,25363,18129,58.32,50.19,-13.58,-14.67,-20.85,0.0,-12.48,-7.15,-35.53,-13.81,-6.62,-8.01
3500706,26303,13525,66.04,63.84,0.0,-0.18,-0.78,0.0,-3.57,-3.21,-3.69,-5.93,-4.78,-3.08
3500800,25938,23974,51.97,45.33,-5.42,-12.96,-14.9,0.0,-12.86,-9.68,-13.2,-17.45,-4.95,-2.76
3500900,40177,25699,60.99,51.33,-17.93,-11.46,-8.39,0.0,-16.17,-11.9,-32.52,-20.67,-13.66,-10.11
3501001,22502,16273,58.03,53.96,0.0,-10.51,-6.56,0.0,-7.22,-5.9,-7.63,-9.77,-3.21,-7.62
3501002,28773,17474,62.22,54.82,0.0,-37.06,-23.83,0.0,-10.92,-4.47,-18.91,-14.41,-7.21,-9.23
3501100,25029,23502,51.57,45.65,0.0,-11.74,-12.38,0.0,-13.69,-8.57,-21.34,-17.81,-15.19,-8.17
3600100,21321,21010,50.37,39.4,-13.46,-28.11,-3.05,0.0,-21.72,-20.93,-30.19,-29.76,-18.29,0.0
3600200,31922,40037,44.36,37.31,-1.57,0.0,-7.4,0.0,-16.93,-6.97,-19.54,-18.25,-11.88,-4.29
3600300,23353,31230,42.78,35.49,-38.61,-4.53,-4.11,0.0,-17.2,0.0,-13.68,-17.84,-12.83,0.0
3600306,125,88,58.69,54.67,0.0,0.0,-9.52,0.0,-7.95,0.0,0.0,-13.16,-7.14,-3.75
3600400,6,7,46.15,38.46,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-33.33,0.0,0.0
3600401,20622,23808,46.41,38.41,-21.92,0.0,-61.68,0.0,-15.49,-0.15,-31.87,-26.54,-12.86,-26.32
3600402,31314,35349,46.97,41.34,-11.07,-5.69,-6.43,0.0,-13.75,0.0,-30.51,-19.51,-12.39,-5.42
3600403,18125,22688,44.41,36.92,0.0,-28.42,0.0,0.0,-17.1,-27.95,-26.72,-21.26,-11.74,-5.95
3600500,25195,34743,42.04,35.14,-0.09,0.0,-32.14,0.0,-12.8,-41.39,-35.29,-9.52,-10.48,-53.01
3600600,22523,24421,47.98,41.11,-15.76,0.0,0.0,0.0,-14.63,-9.59,-22.75,-25.61,-6.6,-2.66
3600701,40394,23157,63.56,57.6,-21.88,-11.42,-3.02,0.0,-11.11,-10.51,-12.29,-10.18,-6.02,-2.76
3600702,19300,34212,36.07,31.07,0.0,-10.23,-9.8,0.0,-14.07,-45.0,-7.03,-16.89,-10.42,-31.41
3600703,24981,42747,36.88,32.51,-4.98,-9.99,-0.21,0.0,-12.25,-26.26,-18.06,-15.95,-10.16,-3.51
3600704,19027,26707,41.6,35.93,-2.68,0.0,-19.46,0.0,-14.16,-10.41,-6.08,-13.8,-6.69,0.0
3600800,27065,35695,43.12,35.24,-20.04,-12.48,-8.78,0.0,-19.0,-13.5,-22.73,-18.2,-12.03,-2.41
3600901,20155,38913,34.12,29.02,0.0,-9.19,0.0,0.0,-14.85,-0.08,-10.42,-21.5,-5.95,-21.85
3600902,28880,20811,58.12,54.61,0.0,0.0,-1.49,0.0,-7.88,-6.1,-4.25,-9.05,-2.56,-5.08
3600903,28017,15048,65.06,60.03,-8.6,-8.35,-6.84,0.0,-8.12,-9.15,-2.35,-11.71,-4.2,-6.89
3600904,24004,30527,44.02,37.09,-5.79,0.0,-4.55,0.0,-17.9,-4.11,-32.85,-25.26,-10.93,-4.79
3600905,15306,27776,35.53,31.44,0.0,-33.02,-1.93,0.0,-12.04,-21.36,-20.77,-15.4,-9.23,0.0
3600906,18018,51422,25.95,22.51,-5.78,-4.89,-0.17,0.0,-15.89,-7.12,-18.82,-20.46,-14.58,-10.92
3601000,23792,32455,42.3,35.94,-20.83,0.0,-26.16,0.0,-15.04,-12.85,-17.32,-23.14,-12.58,-36.56
3601101,23304,23830,49.44,44.23,-2.78,0.0,-3.57,0.0,-11.96,-3.63,-11.54,-14.24,-8.63,0.0
3601102,18902,24938,43.12,36.54,-21.9,0.0,-9.89,0.0,-15.32,0.0,-14.75,-23.61,-11.35,-34.5
3601201,17927,29718,37.63,32.92,-12.43,-13.99,-9.87,0.0,-12.99,-39.44,-14.69,-14.3,-9.8,0.0
3601202,15695,39461,28.46,23.62,0.0,-2.54,-7.76,0.0,-19.85,-33.69,-40.91,-31.14,-16.35,-3.83
3601203,15327,32515,32.04,25.09,0.0,0.0,-16.79,0.0,-21.89,-20.26,-10.01,-29.62,-15.18,-13.33
3601204,25148,43144,36.82,30.51,-4.87,0.0,-11.98,0.0,-18.61,-2.89,-16.39,-28.03,-16.63,-15.67
3601205,44905,19025,70.24,64.1,0.0,0.0,-9.2,0.0,-10.66,0.0,-29.14,-12.45,-6.28,0.0
3601206,34409,24218,58.69,54.98,0.0,0.0,-2.15,0.0,-7.92,-4.75,-10.12,-10.35,-6.14,-4.48
3601207,23631,47748,33.11,26.82,-5.8,-21.76,0.0,0.0,-19.67,-5.2,-18.13,-25.46,-16.48,0.0
3601300,27163,43993,38.17,31.25,-17.59,-0.62,-1.64,0.0,-17.6,-26.97,-16.43,-20.83,-12.51,-28.87
3601500,19388,25217,43.47,37.63,-6.56,-13.13,0.0,0.0,-13.46,0.0,-8.41,-15.37,-10.41,0.0
3601600,18289,23486,43.78,36.31,-14.12,-20.18,-5.59,0.0,-17.87,-4.2,-14.88,-23.32,-15.23,-2.29
3601700,27044,39866,40.42,37.51,0.0,-6.56,0.0,0.0,-8.69,0.0,-14.15,-10.17,-7.54,-3.32
3601801,13168,37484,26.0,22.09,0.0,-28.62,0.0,0.0,-15.78,-9.36,-5.35,-19.22,-4.12,0.0
3601802,16164,33410,32.61,29.52,0.0,0.0,-3.36,0.0,-8.39,-47.07,-10.02,-9.01,-10.19,-53.82
3601900,26389,40043,39.72,33.98,0.0,-4.02,-12.31,0.0,-14.87,-26.52,-11.3,-17.93,-9.98,-13.94
3602001,26924,20689,56.55,49.53,-4.98,-18.29,-8.24,0.0,-13.79,-6.73,-22.94,-15.66,-8.53,0.0
3602002,24876,59681,29.42,25.44,0.0,0.0,-6.08,0.0,-16.05,-6.86,-9.63,-13.66,-8.63,0.0
3602100,18793,24992,42.92,36.19,0.0,0.0,-18.61,0.0,-15.58,0.0,-13.7,-26.13,-14.63,0.0
3602201,26039,30392,46.14,39.9,-15.5,-2.82,-11.81,0.0,-15.05,-10.0,-7.73,-18.19,-8.54,-10.73
3602204,31674,37427,45.84,39.31,-11.45,-55.87,-5.18,0.0,-14.02,-7.55,-7.35,-18.99,-10.55,-56.43
3602300,17831,26638,40.1,34.19,0.0,-3.84,-2.84,0.0,-15.17,-7.98,-12.27,-28.53,-10.0,-14.18
3602403,25521,29955,46.0,39.97,-43.14,-16.9,-9.44,0.0,-13.1,-19.75,-22.72,-17.79,-10.93,-25.99
3602404,20346,28176,41.93,36.09,-39.97,-9.97,-1.73,0.0,-14.13,-4.15,-25.92,-17.45,-11.81,-29.36
3602500,24743,25521,49.23,43.22,-4.78,0.0,-18.67,0.0,-11.88,-40.12,-20.05,-18.28,-7.36,-22.59
3602600,28652,24641,53.76,47.17,-15.03,0.0,-1.4,0.0,-13.15,-5.27,-26.01,-17.68,-7.23,-4.71
3602701,21267,26818,44.23,37.61,-4.07,0.0,0.0,0.0,-14.66,-15.78,-5.55,-14.46,-13.83,0.0
3602702,22232,37253,37.37,31.71,0.0,-23.87,0.0,0.0,-16.36,-13.15,-17.34,-24.96,-10.26,-11.8
3602803,15531,28836,35.01,30.18,-1.28,-53.74,-0.59,0.0,-14.17,-3.15,-21.45,-17.91,-19.04,-12.32
3602804,20225,38655,34.35,30.92,-19.26,-19.29,-14.11,0.0,-9.96,-4.02,-14.81,-9.15,-5.14,-24.77
3602805,15937,34233,31.77,27.59,-5.22,-11.92,-9.14,0.0,-13.72,-5.85,-13.02,-14.32,-10.19,-11.85
3602901,17720,29196,37.77,34.92,0.0,-8.44,-5.94,0.0,-7.86,-3.25,0.0,-10.35,-6.36,-2.6
3602902,16834,30242,35.76,30.77,0.0,-28.09,0.0,0.0,-18.45,-8.75,-13.12,-19.66,-11.9,0.0
3602903,18064,25627,41.34,38.94,0.0,0.0,-0.11,0.0,-6.64,-0.92,-10.19,-7.42,-4.09,-2.33
3603001,11320,23200,32.79,30.96,0.0,-0.12,-3.38,0.0,-6.39,-7.14,-26.0,-6.83,-5.68,-0.07
3603002,11208,27001,29.33,26.91,-51.01,-7.46,-21.34,0.0,-7.02,0.0,-13.68,-10.57,-5.27,-2.03
3603003,17614,11937,59.61,55.53,0.0,-10.3,-8.17,0.0,-7.83,-1.22,-0.48,-13.35,-4.01,-3.65
3603102,17468,36705,32.24,26.89,0.0,-36.47,-18.67,0.0,-16.09,-11.97,-2.07,-13.98,-3.97,-14.94
3603103,10583,39898,20.96,18.59,0.0,0.0,-7.55,0.0,-12.78,-6.31,-0.87,-8.75,-3.22,-8.29
3603110,12824,39419,24.55,22.1,0.0,-3.84,-2.49,0.0,-14.9,-4.83,-5.95,-13.7,-9.8,-6.34
3603111,11824,31923,27.03,23.68,0.0,-5.37,-3.97,0.0,-15.91,-6.27,-12.59,-13.16,-9.43,-7.57
3603112,43201,38652,52.78,48.19,0.0,-0.12,-7.41,0.0,-10.57,-7.01,-0.04,-6.43,-7.44,-3.98
3603113,16980,28715,37.16,34.28,0.0,-13.59,-6.17,0.0,-11.31,-4.24,-2.69,-9.88,-5.73,-5.43
3603114,14203,29207,32.72,30.18,0.0,-11.69,-5.75,0.0,-11.93,-4.07,-2.35,-10.79,-6.52,-5.39
3603201,8163,34005,19.36,14.76,0.0,-3.78,0.0,0.0,-28.87,-20.21,-0.44,-18.53,-0.32,-18.18
3603202,12216,26544,31.52,27.05,0.0,-5.86,0.0,0.0,-17.96,-3.5,0.0,-1.89,-3.3,-2.4
3603203,9123,25220,26.56,24.2,0.0,-3.03,0.0,0.0,-12.13,-13.42,-10.08,-9.97,-6.69,-6.02
3603204,12707,27248,31.8,29.72,0.0,-2.65,-0.2,0.0,-10.39,-2.71,-0.19,-5.83,-7.27,-2.4
3603205,12869,24067,34.84,30.16,0.0,-4.67,-6.24,0.0,-18.78,-2.14,-5.05,-14.03,-11.48,-8.05
3603206,23203,18939,55.06,50.7,0.0,-0.17,-8.24,0.0,-6.42,-5.24,0.0,-7.87,-4.88,-5.16
3603207,10776,27124,28.43,24.17,-20.47,0.0,0.0,0.0,-17.39,-4.18,0.0,-15.18,-6.39,0.0
3603208,8579,28988,22.84,18.64,0.0,0.0,0.0,0.0,-17.37,-14.18,-50.97,-19.24,-11.9,-24.4
3603209,7106,29231,19.56,17.07,0.0,0.0,0.0,0.0,-12.96,0.0,-22.17,-18.04,-5.9,-14.62
3603210,10943,25494,30.03,25.11,0.0,0.0,0.0,0.0,-23.88,0.0,-23.29,-16.61,-17.25,0.0
3603211,13664,25542,34.85,31.38,0.0,-5.71,-4.64,0.0,-8.55,-11.15,-7.24,-8.23,-5.06,-3.51
3603212,12824,24847,34.04,30.11,0.0,-8.12,-0.12,0.0,-13.0,-7.17,-13.02,-14.46,-12.54,-8.32
3603301,8555,26067,24.71,20.12,-100.0,-22.22,-6.56,0.0,-19.14,-20.09,0.0,-18.91,-12.45,-5.62
3603302,7781,27705,21.93,19.94,-100.0,-0.14,-0.2,0.0,-11.17,-1.49,0.0,-10.24,-11.12,-0.14
3603303,8176,33557,19.59,16.05,0.0,0.0,0.0,0.0,-18.78,0.0,-33.7,-23.35,-6.73,-7.32
3603304,9490,30917,23.49,21.07,0.0,0.0,0.0,0.0,-11.66,-1.42,-1.55,-16.83,-12.15,-2.83
3603305,18086,43193,29.51,23.91,-34.35,0.0,-14.74,0.0,-21.4,-19.19,-14.46,-24.93,-9.68,-23.43
3603306,16249,27975,36.74,31.28,0.0,0.0,0.0,0.0,-17.37,-0.03,-0.09,-15.0,-6.45,-0.08
3603307,15702,31324,33.39,26.57,0.0,0.0,0.0,0.0,-25.39,-27.9,-14.86,-25.8,-15.07,-26.58
3603308,12092,23043,34.42,27.47,0.0,-16.46,-20.91,0.0,-19.8,-5.92,-20.53,-21.43,-21.08,-5.46
3603309,11222,25355,30.68,26.47,0.0,-29.36,-4.68,0.0,-14.87,-18.24,-44.28,-19.69,-15.03,-24.8
3603310,17786,11921,59.87,55.72,0.0,0.0,-4.57,0.0,-6.13,-4.89,-13.61,-7.37,-3.87,-2.43
3603311,9203,25943,26.19,24.55,0.0,-39.86,-0.09,0.0,-6.78,-0.04,-10.4,-9.88,-7.71,0.0
3603312,9727,24867,28.12,25.21,0.0,-22.48,-18.44,0.0,-12.74,-6.29,-6.93,-16.82,-15.12,0.0
3603313,14466,22413,39.23,36.72,0.0,-0.13,0.0,0.0,-9.52,-2.65,-1.17,-13.07,-3.15,-0.15
3604103,34831,32403,51.81,47.61,0.0,-9.73,-1.76,0.0,-11.92,-4.32,-6.67,-7.52,-7.23,-3.34
3604104,20589,41369,33.23,29.68,-15.38,-23.55,-9.17,0.0,-11.2,-3.98,0.0,-12.67,-7.67,-5.09
3604107,28893,74546,27.93,23.56,0.0,-8.31,-26.48,0.0,-16.66,-8.2,-0.66,-17.2,-14.7,-5.04
3604108,22883,78874,22.49,18.72,-44.74,-4.08,-0.89,0.0,-21.13,-2.07,0.0,-11.15,-0.06,-0.18
3604109,21273,18621,53.32,47.66,0.0,-11.57,-13.12,0.0,-16.55,-4.06,-9.3,-13.03,-7.52,-6.84
3604110,34369,20713,62.4,57.16,0.0,-10.88,-10.98,0.0,-4.0,0.0,0.0,-7.17,-4.02,-1.99
3604111,34126,17753,65.78,59.38,-8.18,-3.03,-11.36,0.0,-9.98,-12.06,0.0,-8.71,-3.7,-5.04
3604112,49400,26844,64.79,61.83,-2.85,-7.6,-4.47,0.0,-8.09,-3.47,0.0,-3.58,-2.12,-3.71
3604121,16476,58181,22.07,19.46,0.0,-0.24,-0.13,0.0,-14.24,-12.03,0.0,-12.45,-2.53,-3.4
3604165,27249,78183,25.85,22.99,-12.33,-7.48,-6.43,0.0,-12.98,-8.83,0.0,-16.04,-5.03,-14.43
3604204,43883,10117,81.26,79.43,0.0,0.0,-3.88,0.0,-1.14,-1.33,-0.1,-3.43,-1.29,-0.55
3604205,38936,7126,84.53,82.28,0.0,-0.94,-3.59,0.0,-1.13,-1.03,-5.59,-1.79,-1.15,-2.08
3604207,40766,13479,75.15,71.23,-1.63,-7.05,-4.3,0.0,-6.52,-5.69,-5.79,-5.96,-4.27,-7.24
3604208,21507,17654,54.92,48.68,-22.16,-10.3,-8.99,0.0,-13.51,-10.17,-32.02,-18.66,-9.29,-10.05
3604209,46290,18373,71.59,66.36,0.0,-12.9,-9.81,0.0,-4.98,-4.64,-5.31,-6.67,-7.94,-6.01
3604210,25754,27631,48.24,42.06,0.0,-1.56,-9.48,0.0,-17.87,-9.39,-29.28,-14.61,-15.46,-6.28
3604211,29941,16418,64.59,59.6,0.0,-2.88,-2.24,0.0,-11.82,-7.65,-4.56,-11.49,-7.87,-4.44
3604212,30055,23230,56.4,53.45,0.0,-0.33,-7.07,0.0,-4.52,-1.63,-2.22,-4.79,-2.21,-0.58
3604221,47111,9162,83.72,77.92,-13.14,0.0,-6.52,0.0,-12.47,-5.2,-50.6,-7.66,-1.72,-2.9
3604263,54903,10738,83.64,78.71,-10.54,0.0,-6.85,0.0,-0.01,-5.55,-10.19,-5.82,-2.44,-3.68
3604301,36506,45405,44.57,41.21,-3.48,-0.6,-6.7,0.0,-8.2,-8.52,0.0,-12.98,-9.52,-10.43
3604302,17313,40374,30.01,28.62,0.0,-2.79,-5.9,0.0,-5.62,-6.28,0.0,-2.61,0.0,0.0
3604303,35788,25452,58.44,54.65,-34.06,-8.96,-7.33,0.0,-5.71,-6.45,0.0,-6.63,-7.23,-7.76
3604304,24471,15110,61.83,59.22,-8.51,-2.23,-1.91,0.0,-4.91,-4.66,0.0,-3.27,-0.96,-6.02
3604305,47866,24695,65.97,63.17,0.0,-1.65,-5.43,0.0,-1.24,-1.45,0.0,-6.64,-1.95,-2.45
3604306,14590,36234,28.71,26.72,0.0,-5.53,-6.0,0.0,-5.19,-4.86,0.0,-11.76,0.0,-9.8
3604307,23836,15491,60.61,57.66,-3.67,-5.5,-3.72,0.0,-9.5,-2.09,0.0,-6.29,-3.86,-2.9
3604308,24500,23421,51.13,48.8,0.0,-4.13,-5.97,0.0,-0.86,-5.19,0.0,-5.12,-0.46,0.0
3604309,23792,18073,56.83,53.31,0.0,-0.46,-8.16,0.0,-1.24,-6.11,0.0,-7.09,-0.06,-2.09
3604310,19052,25056,43.19,40.1,-0.09,-9.9,-6.64,0.0,-7.28,-6.14,0.0,-9.64,-5.26,-5.85
3604311,47174,22515,67.69,64.0,0.0,-3.54,-3.84,0.0,-7.27,-7.04,-10.22,-5.14,-3.16,-4.84
3604312,38575,19255,66.7,62.6,-1.19,-7.69,-13.25,0.0,-5.54,-2.42,-7.83,-6.15,-3.54,-5.21
3604313,30840,15965,65.89,62.85,-14.95,-3.58,-1.84,0.0,-6.2,-2.86,0.0,-4.15,-2.85,-4.52
3604314,36910,26954,57.79,54.87,-0.25,-0.06,-5.48,0.0,-4.77,-6.38,-7.86,-5.47,-4.13,-3.42
3604315,36724,26349,58.22,55.56,-0.72,-0.1,-2.13,0.0,-6.6,-0.26,0.0,-6.84,-2.15,-2.73
3604316,26276,10838,70.8,67.16,0.0,-11.94,-4.51,0.0,0.0,-6.12,0.0,-6.37,-4.08,0.0
3604317,36467,21845,62.54,58.73,-35.21,-9.2,-6.39,0.0,-2.07,-4.8,-0.21,-8.65,-2.23,-6.14
3604318,33799,34350,49.6,45.33,0.0,-6.72,-6.75,0.0,-17.91,0.0,-2.57,-10.68,-9.94,0.0
3604401,35538,40025,47.03,43.32,0.0,-5.63,-1.93,0.0,-9.4,-8.38,0.0,-9.89,-6.91,-9.56
3604402,25848,27926,48.07,44.14,0.0,-11.16,0.0,0.0,-6.93,-4.55,0.0,-12.1,-1.37,-5.03
3604403,30895,17325,64.07,60.46,0.0,-6.61,0.0,0.0,-8.23,-4.8,0.0,-7.47,-3.84,-5.96
3604404,37162,16626,69.09,64.47,0.0,-10.45,0.0,0.0,-7.64,-4.77,0.0,-4.83,-1.93,-3.93
3604405,32108,29241,52.34,45.62,-17.47,-11.29,-4.89,0.0,-14.75,-7.69,-6.59,-19.48,-7.35,-8.67
3604406,22826,31397,42.1,40.12,0.0,-4.72,0.0,0.0,-5.15,-5.41,-8.41,-6.87,-5.02,-4.41
3604407,53039,41308,56.22,50.72,0.0,-7.83,-2.06,0.0,-13.52,-9.44,-10.97,-12.28,-5.95,-10.28
3604408,29496,26793,52.4,48.27,0.0,-9.73,-3.2,0.0,-11.68,-1.69,-5.58,-8.66,-5.75,-5.44
3604409,25484,19381,56.8,53.1,0.0,0.0,-2.84,0.0,-7.81,-10.15,-21.2,-5.92,-5.28,-3.94
3604410,24212,18212,57.07,51.91,-16.07,-13.71,-7.83,0.0,-12.03,-0.87,0.0,-8.21,-11.45,-8.71
3604411,19903,24490,44.83,39.72,0.0,-6.87,-42.76,0.0,-17.75,-8.55,-22.92,-10.42,-13.57,-8.59
3604412,51198,28938,63.89,59.43,0.0,-7.2,-8.17,0.0,-6.67,-4.34,-4.38,-7.98,-4.85,-3.62
3604413,26939,36651,42.36,38.98,0.0,-3.57,-7.26,0.0,-13.71,-6.6,-13.66,-8.27,-7.12,-4.75
3604414,27278,19615,58.17,52.98,0.0,-18.85,-8.13,0.0,-12.1,-8.62,-16.9,-13.8,-4.9,-11.24
3604501,32123,30646,51.18,47.51,0.0,0.0,-6.1,0.0,-9.47,-4.08,-3.6,-7.26,-5.29,-3.9
3604502,18867,28410,39.91,34.55,0.0,-14.79,0.0,-100.0,-11.71,-21.09,-2.15,-17.15,-14.02,-12.17
3604503,20320,40395,33.47,29.62,0.0,0.0,0.0,0.0,-12.9,-8.82,-12.53,-11.76,-17.73,-5.8
3700100,27405,27581,49.84,40.91,-15.74,0.0,-0.24,0.0,-18.25,-18.66,-12.39,-26.16,-17.75,-6.4
3700200,33703,27618,54.96,38.95,-1.24,0.0,-35.3,0.0,-28.47,-31.25,-32.28,-38.19,-27.22,-33.02
3700300,29510,28838,50.58,40.01,-23.57,0.0,-9.19,0.0,-24.53,-6.64,-41.59,-33.6,-17.59,-8.69
3700400,22510,24245,48.14,40.61,-0.26,0.0,-10.27,0.0,-16.32,-16.21,-24.95,-21.52,-13.0,-32.16
3700500,21846,20271,51.87,42.91,0.0,0.0,-10.56,0.0,-22.54,-27.21,-5.53,-23.05,-11.72,-28.29
3700600,27017,16748,61.73,51.95,-20.74,0.0,-13.93,0.0,-19.36,-5.72,-14.75,-19.41,-12.76,-4.47
3700700,21578,27363,44.09,35.49,-5.59,0.0,-14.15,0.0,-20.83,-25.45,-17.51,-30.17,-12.03,-53.14
3700800,28093,37626,42.75,33.47,-24.74,-16.17,-16.63,0.0,-24.55,-17.4,-24.1,-20.56,-16.98,-26.95
3700900,29033,27830,51.06,44.71,-25.61,0.0,-5.08,0.0,-21.94,-14.06,-18.91,-18.17,-12.39,-4.36
3701001,30190,27956,51.92,45.31,-7.04,-2.36,-7.2,0.0,-19.99,-4.55,-17.19,-23.55,-12.67,-3.33
3701101,28141,35363,44.31,37.7,-2.61,-9.34,-7.83,0.0,-18.0,-7.13,-7.5,-26.97,-14.92,-8.62
3701201,23449,36646,39.02,31.21,-5.13,-21.35,-19.78,0.0,-20.08,-5.52,-18.09,-26.9,-20.58,-8.9
3701202,21757,42669,33.77,25.19,0.0,-11.78,-26.55,0.0,-26.48,-11.47,-31.14,-39.76,-26.72,-10.56
3701203,11724,38794,23.21,18.17,-20.97,-26.71,-18.72,0.0,-27.28,-25.81,-11.74,-29.26,-8.07,-25.62
3701204,18868,31707,37.31,29.79,-44.54,0.0,-29.28,0.0,-21.73,-1.89,-21.62,-29.07,-7.2,-1.93
3701205,15917,35808,30.77,25.07,-10.84,-54.2,-0.21,0.0,-23.78,-21.47,-19.24,-21.58,-10.09,-10.57
3701206,9922,43965,18.41,16.08,0.0,-14.49,-0.15,0.0,-17.88,-17.53,-0.32,-20.22,-16.35,-10.35
3701207,12258,42546,22.37,18.73,0.0,-5.26,-3.87,0.0,-19.3,-7.66,-41.74,-18.51,-10.38,-6.73
3701208,9000,44691,16.76,12.45,-23.64,-14.92,-44.3,0.0,-22.82,-0.24,-47.41,-17.52,-9.84,-3.13
3701301,24449,58594,29.44,22.79,-58.63,-14.97,-24.27,0.0,-18.39,-20.26,-34.6,-20.28,-23.77,-8.99
3701302,25133,30501,45.18,36.72,0.0,-0.19,-12.76,0.0,-29.85,-4.14,-13.96,-19.57,-8.17,-3.86
3701400,19333,36639,34.54,27.81,-11.74,-18.36,-11.64,0.0,-21.13,-11.65,-21.67,-29.9,-20.25,-5.04
3701500,23072,32400,41.59,37.0,0.0,-0.2,-4.82,0.0,-14.01,-2.58,-11.07,-12.26,-11.53,-3.35
3701600,27569,41952,39.66,31.5,-7.59,-1.12,-11.79,0.0,-25.78,-12.94,-32.92,-31.63,-17.7,-3.22
3701701,20904,36572,36.37,28.63,-23.69,-27.46,-8.51,0.0,-35.03,-15.6,-35.75,-32.2,-20.37,-12.03
3701702,27262,23424,53.79,43.57,-35.39,-16.53,-18.69,0.0,-18.38,-6.81,-55.09,-17.97,-17.46,-6.38
3701703,15853,35454,30.9,25.73,-11.97,-15.19,-22.53,0.0,-13.56,-4.59,-7.98,-14.68,-11.3,-2.98
3701704,25754,27348,48.5,43.15,0.0,0.0,-6.03,0.0,-15.47,-4.21,-27.32,-19.48,-13.81,-4.98
3701801,23266,20997,52.56,44.93,0.0,-33.95,-10.83,0.0,-17.73,-4.13,-16.51,-22.09,-10.23,-5.79
3701802,28338,25213,52.92,46.77,-15.37,0.0,-11.26,0.0,-10.4,-6.3,-3.37,-9.51,-6.84,-5.65
3701803,21271,36710,36.69,28.36,-37.52,-49.89,-9.13,0.0,-22.15,-7.11,-9.74,-28.5,-18.06,-34.59
3701900,18282,25162,42.08,27.1,-23.99,-18.25,-62.71,0.0,-33.48,-42.84,-43.03,-43.73,-39.05,-37.84
3702000,22428,24120,48.18,39.11,-1.53,-7.94,0.0,0.0,-21.13,-0.09,-25.94,-22.85,-15.71,0.0
3702100,25293,29350,46.29,37.61,0.0,-3.0,-12.99,0.0,-18.1,-19.03,-44.11,-28.58,-14.49,-1.74
3702201,19245,31661,37.8,31.9,-3.09,0.0,-0.05,0.0,-19.49,-9.87,-0.24,-9.71,-7.1,-12.83
