puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible_120,difference_percentage_aian_120,difference_percentage_asian_120,difference_percentage_black_120,difference_percentage_nhpi_120,difference_percentage_white_120,difference_percentage_hispanic_120,difference_percentage_veteran_120,difference_percentage_elderly_120,difference_percentage_disability_120,Percentage Eligible_135,difference_percentage_aian_135,difference_percentage_asian_135,difference_percentage_black_135,difference_percentage_nhpi_135,difference_percentage_white_135,difference_percentage_hispanic_135,difference_percentage_veteran_135,difference_percentage_elderly_135,difference_percentage_disability_135,Percentage Eligible_150,difference_percentage_aian_150,difference_percentage_asian_150,difference_percentage_black_150,difference_percentage_nhpi_150,difference_percentage_white_150,difference_percentage_hispanic_150,difference_percentage_veteran_150,difference_percentage_elderly_150,difference_percentage_disability_150,Total Subscribers
2500502,22394,27942,44.49,40.61,-1.83,-7.15,0.0,,-9.53,0.0,-4.43,-16.6,-8.86,40.96,-1.83,-7.15,0.0,,-8.65,0.0,-4.43,-15.37,-8.83,41.32,-1.83,-7.15,0.0,,-7.76,0.0,-4.43,-13.84,-8.73,5867
2500503,17477,40461,30.17,27.71,-7.59,-2.52,-14.1,,-9.9,0.0,-3.25,-10.75,-5.44,28.09,-7.59,0.0,-14.1,,-8.76,0.0,-3.25,-9.12,-5.44,28.23,-7.59,0.0,-14.1,,-8.16,0.0,-3.25,-8.27,-5.44,2345
2500504,22783,16202,58.44,55.02,-0.28,-6.87,-3.4,0.0,-6.34,-0.92,-14.39,-9.16,-2.06,55.29,-0.28,-6.87,-3.4,0.0,-5.66,-0.92,-14.39,-7.74,-1.86,55.86,-0.28,0.0,-3.4,0.0,-4.63,-0.92,-6.54,-6.3,-1.86,14470
2500505,21780,15516,58.4,54.97,0.0,-7.01,-3.41,0.0,-6.33,-0.93,-14.48,-9.19,-2.07,55.25,0.0,-7.01,-3.41,0.0,-5.66,-0.93,-14.48,-7.76,-1.87,55.82,0.0,-0.06,-3.41,0.0,-4.63,-0.92,-6.56,-6.32,-1.87,13668
2500506,15356,28985,34.63,30.43,-60.4,-18.6,-20.78,0.0,-9.33,-35.52,-17.36,-10.66,-4.99,30.46,-60.4,-18.6,-20.78,0.0,-9.22,-35.52,-17.36,-10.48,-4.99,31.19,-28.96,-18.6,-20.78,0.0,-6.93,-28.14,-17.36,-6.59,-4.26,5145
2500507,21716,39337,35.57,32.26,-10.22,0.0,0.0,,-10.16,-1.65,-5.61,-17.12,-10.63,32.86,-10.22,0.0,0.0,,-8.31,-1.65,-4.68,-13.39,-9.07,32.97,-10.22,0.0,0.0,,-7.97,0.0,-4.68,-13.39,-9.07,9924
2500601,14982,33373,30.98,28.14,0.0,-16.3,0.0,,-9.22,0.0,-7.99,-9.9,-5.97,28.81,0.0,-9.38,0.0,,-6.78,0.0,-7.99,-8.39,-5.97,28.98,0.0,-9.38,0.0,,-6.17,0.0,-7.99,-7.59,-5.6,2412
2500602,22563,20014,52.99,48.39,-5.26,-6.16,0.0,,-11.02,0.0,0.0,-9.16,-3.4,48.96,-5.26,-6.16,0.0,,-9.44,0.0,0.0,-6.76,-3.4,49.49,-5.26,-2.08,0.0,,-9.1,0.0,0.0,-4.54,-2.84,8688
2500603,9027,30451,22.87,19.48,0.0,-5.6,0.0,,-16.04,-6.14,-6.51,-14.69,-10.14,20.4,0.0,0.0,0.0,,-11.59,0.0,-6.51,-9.97,-6.75,20.45,0.0,0.0,0.0,,-11.29,0.0,-6.51,-9.57,-6.51,2179
2500604,9293,34466,21.24,19.06,-7.62,-0.17,0.0,,-10.96,0.0,0.0,-17.24,-11.51,19.16,-7.62,-0.17,0.0,,-10.43,0.0,0.0,-16.35,-10.3,19.61,-7.62,-0.17,0.0,,-8.18,0.0,0.0,-14.15,-5.03,1578
2500605,17146,26820,39.0,35.65,0.0,0.0,0.0,,-10.35,-2.45,-23.11,-16.21,-9.06,35.91,0.0,0.0,0.0,,-9.44,-2.45,-23.11,-13.95,-7.77,36.28,0.0,0.0,0.0,,-8.16,-2.45,-23.11,-10.8,-7.77,3248
2500606,12348,27177,31.24,28.38,0.0,-0.86,0.0,,-10.43,-3.34,-15.0,-15.05,-11.72,28.71,0.0,-0.86,0.0,,-9.1,-3.34,-15.0,-12.49,-10.94,28.89,0.0,-0.86,0.0,,-8.4,-3.34,-15.0,-11.11,-10.41,1242
2500607,12699,40647,23.8,21.55,0.0,-6.14,-0.11,0.0,-10.68,-2.1,-19.53,-11.64,-7.13,22.06,0.0,-6.14,-0.11,0.0,-7.88,-1.16,-18.64,-9.34,-5.68,22.39,0.0,-6.09,0.0,0.0,-6.12,-1.12,-16.74,-7.83,-2.9,1534
2500608,22462,43164,34.23,30.05,-3.36,-11.57,-14.02,,-10.14,-11.91,-14.46,-15.95,-6.69,30.13,-3.36,-11.57,-14.02,,-9.85,-11.91,-12.31,-15.49,-6.56,32.07,-3.36,-0.06,0.0,,-7.09,0.0,-9.07,-10.61,-4.93,2852
2500609,23601,28089,45.66,42.02,-0.91,-6.85,0.0,,-8.76,-6.39,-10.62,-11.38,-9.07,42.12,-0.91,-6.85,0.0,,-8.4,-6.39,-6.54,-10.93,-8.5,42.43,0.0,-6.85,0.0,,-7.27,-6.36,-6.54,-9.45,-8.49,4145
2500610,24377,28920,45.74,43.07,-41.17,-0.14,0.0,,-4.38,-9.85,-7.7,-5.23,-6.68,43.59,-41.17,-0.14,0.0,,-2.97,-9.85,-0.07,-4.33,-5.51,44.14,0.0,-0.14,0.0,,-2.54,-6.22,-0.07,-2.33,-2.96,4147
2500611,16056,35362,31.23,28.41,0.0,-16.71,-1.52,,-8.04,-2.5,-4.49,-18.16,-11.1,28.75,0.0,-16.71,-1.52,,-6.31,-2.5,-4.49,-14.48,-11.1,29.81,0.0,-3.82,-1.52,,-5.77,-0.04,-4.49,-5.26,-2.49,3874
2500612,11619,33093,25.99,23.35,0.0,-10.28,-0.13,0.0,-10.21,-3.41,-4.27,-16.38,-14.66,23.88,0.0,-10.28,-0.13,0.0,-7.65,-3.41,-0.22,-12.78,-12.21,24.27,0.0,-9.84,-0.13,0.0,-5.89,-3.29,-0.22,-10.23,-7.47,1705
2500613,12855,45090,22.18,20.14,0.0,-4.21,0.0,,-11.54,0.0,-15.6,-11.08,-7.59,20.56,0.0,-4.21,0.0,,-9.04,0.0,-15.6,-8.58,-5.26,21.22,0.0,-4.21,0.0,,-5.16,0.0,-8.71,-5.09,-2.42,2316
2500701,26993,15806,63.07,59.9,-8.05,0.0,-1.28,,-4.97,-4.53,-3.2,-4.4,-2.2,60.22,-8.05,0.0,-1.28,,-4.02,-3.79,-3.2,-3.69,-1.5,60.45,-8.05,0.0,-1.28,,-3.32,-3.79,0.0,-3.36,-1.17,6346
2500702,22540,22563,49.97,46.56,-7.56,0.0,-1.22,,-8.08,-4.65,-5.17,-7.29,-3.37,47.14,-7.56,0.0,-1.22,,-6.07,-3.69,-5.07,-5.36,-2.07,47.3,-7.56,0.0,-1.22,,-5.5,-3.69,-2.58,-5.08,-1.78,10804
2500703,15141,31648,32.36,28.71,0.0,-11.88,0.0,,-11.81,-3.56,-6.49,-16.03,-7.69,29.43,0.0,-11.88,0.0,,-9.4,-3.56,-2.8,-12.23,-6.09,30.06,0.0,-11.88,0.0,,-7.28,-3.56,-1.85,-8.85,-4.65,2240
2500704,22797,42861,34.72,30.71,-0.79,-7.72,-4.34,,-10.95,-3.39,-19.97,-16.28,-7.25,31.09,-0.79,-7.72,-4.34,,-9.73,-3.39,-15.86,-14.33,-6.52,32.0,-0.79,-2.87,-0.06,,-7.72,-1.13,-14.21,-11.58,-5.77,3871
2500705,21784,18199,54.48,49.48,0.0,-8.57,-7.33,,-12.31,-3.32,-0.31,-11.71,-7.49,50.46,0.0,-8.57,-7.33,,-9.39,-3.32,-0.31,-7.9,-5.6,50.69,0.0,-8.45,-7.28,,-8.76,-3.31,-0.21,-7.11,-4.76,7096
2500706,25295,43926,36.54,32.8,0.0,-8.3,-1.86,,-11.45,-6.09,-11.78,-14.38,-8.73,33.72,0.0,-8.3,-1.86,,-8.56,-6.09,-7.16,-10.11,-6.14,34.28,0.0,-8.3,-1.86,,-6.83,-6.09,-4.57,-7.65,-2.77,5186
2500801,19511,21124,48.02,43.91,0.0,-7.09,-6.8,,-8.86,-2.78,0.0,-9.19,-4.04,44.19,0.0,-7.09,-6.8,,-7.94,-2.78,0.0,-9.19,-4.04,45.18,0.0,-7.09,-3.52,,-5.56,-0.02,0.0,-6.66,-4.04,3803
2500802,30102,45614,39.76,37.35,-20.15,-8.43,-6.03,,-5.72,-3.49,0.0,-3.62,-3.8,37.79,-20.15,-8.43,-6.03,,-3.88,-3.49,0.0,-3.03,-3.79,38.33,0.0,-7.7,0.0,,-3.39,-0.02,0.0,-3.03,-2.51,8102
2500803,20609,29996,40.73,38.49,0.0,-3.06,0.0,,-8.6,-3.49,0.0,-5.27,-3.91,38.76,0.0,0.0,0.0,,-8.08,-3.49,0.0,-4.63,-3.91,39.12,0.0,0.0,0.0,,-6.15,-3.49,0.0,-2.24,-1.66,9386
2500804,37810,13807,73.25,70.28,0.0,-11.7,-3.29,,-5.7,-2.52,0.0,-4.81,-0.01,70.93,0.0,-11.7,-1.99,,-5.69,-1.72,0.0,-2.42,0.0,71.93,0.0,-11.7,-1.0,,-3.55,-0.7,0.0,-1.28,0.0,15653
2500805,20726,32765,38.75,36.41,0.0,-8.51,-2.0,,-7.98,-2.61,-22.41,-7.24,-3.73,37.19,0.0,-6.53,-2.0,,-4.7,-2.61,-6.48,-3.51,-3.11,37.47,0.0,-6.53,-0.88,,-4.23,-1.68,-6.48,-3.5,-3.11,7234
2500806,26645,16798,61.33,56.82,-18.84,-12.51,-3.88,,-7.73,-7.18,-15.91,-9.58,-7.89,57.65,-18.84,-12.51,-3.88,,-5.94,-7.18,-10.9,-6.68,-4.92,58.05,-18.84,-12.42,-3.86,,-5.11,-7.17,-10.9,-5.32,-3.34,6006
2500901,8719,32648,21.08,18.45,0.0,-5.42,-0.24,,-12.33,-18.42,-20.57,-17.08,-18.1,18.96,0.0,-5.42,-0.24,,-9.44,-18.42,-20.57,-12.61,-16.33,19.17,0.0,-5.42,-0.24,,-8.26,-18.42,-20.0,-10.77,-12.82,1123
2500902,13976,30982,31.09,27.3,0.0,-1.26,-6.42,0.0,-15.79,-9.43,-12.47,-16.14,-9.98,27.76,0.0,-1.26,-6.42,0.0,-13.65,-9.43,-12.47,-13.35,-8.39,29.08,0.0,-1.26,-2.02,0.0,-8.53,-6.89,-6.32,-8.92,-4.34,2092
2500903,17129,22796,42.9,38.87,0.0,0.0,-6.53,0.0,-13.48,-18.26,-12.47,-14.7,-5.4,39.15,0.0,0.0,-6.53,0.0,-12.47,-18.26,-12.47,-13.35,-5.4,40.2,0.0,0.0,-2.02,0.0,-9.51,-10.87,-12.47,-10.7,-3.06,4233
2500904,18988,38003,33.32,28.99,0.0,-4.8,-5.15,,-14.38,-4.21,-9.01,-17.82,-8.93,29.3,0.0,-4.8,-5.15,,-13.19,-4.21,-9.01,-16.09,-7.91,30.78,0.0,-4.8,-1.6,,-8.28,-4.21,-6.82,-10.01,-5.09,5592
2500905,20576,25392,44.76,39.51,-5.82,-2.07,-6.18,0.0,-14.7,-4.55,-13.62,-15.36,-8.83,39.95,-0.53,-2.07,-6.18,0.0,-13.15,-4.55,-13.62,-13.46,-8.62,41.71,-0.53,-2.07,-3.36,0.0,-8.17,-4.55,-6.74,-9.67,-4.37,3689
2500906,11939,35285,25.28,23.09,0.0,-2.03,0.0,,-9.33,-0.35,-14.53,-14.62,-6.53,23.25,0.0,-2.03,0.0,,-8.64,-0.35,-14.53,-13.31,-6.53,23.5,0.0,-2.03,0.0,,-7.59,-0.35,-6.94,-11.45,-5.8,2113
2501001,17340,29847,36.75,33.23,0.0,-13.64,0.0,,-10.07,0.0,-12.61,-15.06,-11.69,33.23,0.0,-13.64,0.0,,-10.07,0.0,-12.61,-15.06,-11.69,34.32,0.0,-13.64,0.0,,-6.95,0.0,0.0,-10.0,-5.83,3294
2501002,24683,36153,40.57,37.07,-17.26,0.0,-3.55,0.0,-10.18,0.0,-12.88,-12.63,-8.79,37.83,-17.26,0.0,-3.55,0.0,-7.96,0.0,-12.88,-12.63,-8.79,38.66,-17.26,0.0,-3.55,0.0,-5.56,0.0,-7.16,-9.24,-6.71,5476
2501003,30979,24847,55.49,49.57,0.0,-0.11,-4.83,,-11.75,-0.04,-18.34,-16.17,-11.29,49.87,0.0,-0.11,-4.83,,-11.09,-0.04,-18.34,-14.94,-10.13,50.79,0.0,-0.11,-4.83,,-9.12,-0.02,-13.9,-12.31,-8.95,11111
2501004,38976,30566,56.05,51.14,0.0,-9.79,0.0,,-10.42,-2.78,-21.4,-15.97,-9.04,51.26,0.0,-9.79,0.0,,-10.16,-2.78,-20.34,-15.48,-8.83,52.34,0.0,-5.62,0.0,,-8.35,-1.36,-12.8,-13.28,-7.68,11860
2501101,22694,15653,59.18,55.39,-17.03,-12.36,-4.71,,-7.01,0.0,-5.75,-8.75,-5.51,55.75,0.0,-12.36,-4.71,,-6.0,0.0,-5.75,-7.46,-4.86,56.31,0.0,-12.36,-4.38,,-3.93,0.0,-2.54,-5.78,-3.13,11463
2501102,15204,33483,31.23,28.26,-17.96,-14.75,-3.17,0.0,-9.74,0.0,-10.08,-13.27,-10.68,28.52,-17.96,-6.06,-3.17,0.0,-9.13,0.0,-6.22,-11.72,-10.16,28.75,-17.96,-6.06,-3.17,0.0,-8.34,0.0,-5.37,-10.46,-9.02,2762
2501103,16826,39587,29.83,26.64,-3.29,-9.84,-0.81,0.0,-10.83,0.0,-5.74,-13.59,-9.33,26.91,-3.29,-6.22,-0.81,0.0,-10.08,0.0,-3.16,-12.04,-8.63,27.39,-3.29,-6.22,-0.81,0.0,-8.35,0.0,-2.63,-9.58,-6.56,2183
2501104,18866,40054,32.02,28.42,0.0,-26.69,-0.14,0.0,-11.22,0.0,-6.3,-14.84,-10.67,28.72,0.0,-10.96,-0.14,0.0,-10.54,0.0,-2.57,-13.35,-10.21,28.98,0.0,-10.96,-0.14,0.0,-9.7,0.0,-0.62,-12.35,-8.08,4034
2501201,21710,40434,34.93,30.03,-7.48,0.0,-23.2,,-12.62,-8.84,-24.8,-16.65,-11.29,30.8,-7.48,0.0,-23.2,,-10.18,-8.84,-21.71,-13.14,-8.91,31.23,-7.48,0.0,-23.2,,-9.16,-8.84,-16.49,-12.18,-7.37,3285
2501301,19230,37164,34.1,29.08,0.0,0.0,0.0,,-15.63,0.0,-16.35,-20.27,-15.73,29.4,0.0,0.0,0.0,,-14.64,0.0,-16.35,-18.72,-14.91,30.25,0.0,0.0,0.0,,-11.97,0.0,-14.29,-14.58,-12.61,2540
2600100,34479,38640,47.15,39.22,-4.25,-6.3,0.0,0.0,-17.14,-8.49,-25.45,-21.0,-14.44,40.55,-4.25,-6.3,0.0,0.0,-14.25,-8.49,-24.84,-19.44,-13.05,42.05,-4.25,-6.3,0.0,0.0,-11.0,-8.49,-22.46,-13.37,-8.55,13432
2600200,25682,26426,49.29,39.08,-21.96,0.0,-11.49,0.0,-19.48,0.0,-28.85,-24.47,-19.35,41.91,-12.95,0.0,-11.49,0.0,-14.03,0.0,-22.83,-15.22,-12.18,43.1,-10.36,0.0,-11.49,0.0,-11.81,0.0,-17.72,-13.52,-10.05,10846
2600300,31159,32526,48.93,40.68,-13.97,0.0,-3.86,,-17.05,-16.76,-26.95,-19.81,-11.52,41.97,-11.14,0.0,-3.86,,-14.45,-16.76,-22.12,-15.67,-9.89,43.37,-2.95,0.0,-3.86,,-11.54,-16.76,-20.83,-13.09,-9.77,11840
2600400,28981,38255,43.1,34.4,-2.04,-4.05,0.0,0.0,-20.45,-9.18,-21.84,-26.71,-19.3,36.06,-2.04,-4.05,0.0,0.0,-16.56,-9.18,-13.79,-20.62,-16.28,37.24,0.0,-4.05,0.0,0.0,-13.77,-9.18,-11.14,-17.64,-13.08,10111
2600500,24632,42600,36.64,29.66,-2.25,0.0,0.0,,-19.36,-16.71,-32.62,-29.21,-21.92,29.92,-0.75,0.0,0.0,,-18.63,-16.71,-31.3,-27.63,-20.44,31.07,-0.75,0.0,0.0,,-15.53,-16.71,-25.93,-22.94,-16.76,8027
2600600,20570,25879,44.29,36.21,-13.43,-12.92,-5.15,,-18.48,-10.84,-21.3,-23.04,-13.61,37.28,-13.43,-12.92,-5.15,,-16.0,-10.84,-17.02,-19.09,-10.65,39.4,-13.43,-12.92,0.0,,-11.06,-10.84,-12.68,-12.14,-7.98,9454
2600700,33870,33838,50.02,41.52,-13.45,-59.27,-10.73,,-19.24,-3.55,-17.38,-23.38,-12.05,42.99,0.0,-59.27,-7.86,,-15.4,-3.55,-14.74,-20.9,-11.05,44.78,0.0,-39.33,-3.44,,-12.09,0.0,-10.04,-15.68,-8.08,15237
2600801,21663,39529,35.4,25.4,0.0,-26.95,-42.8,0.0,-26.46,-23.6,-43.08,-31.99,-22.85,25.9,0.0,-26.95,-42.8,0.0,-24.9,-23.6,-43.08,-30.19,-20.27,27.82,0.0,-26.95,-42.8,0.0,-21.54,-12.72,-38.58,-23.99,-19.34,7435
2600802,15529,33324,31.79,26.39,-36.27,0.0,0.0,,-18.57,-14.17,-10.66,-27.7,-8.12,26.94,-36.27,0.0,0.0,,-16.68,-5.55,-10.66,-24.94,-5.41,28.06,0.0,0.0,0.0,,-12.82,-5.55,0.0,-20.07,-1.91,3071
2600900,16748,27723,37.66,26.6,-1.61,-100.0,-25.42,,-27.09,-38.82,-53.1,-33.91,-24.82,28.86,0.0,-100.0,-25.42,,-22.94,-27.81,-53.1,-26.71,-19.05,29.85,0.0,-100.0,-25.42,,-20.18,-21.69,-47.79,-21.11,-12.09,6130
2601001,23562,33822,41.06,34.94,0.0,-0.07,-5.04,,-17.36,-2.16,-19.78,-25.76,-7.82,36.85,0.0,-0.07,-5.04,,-11.57,-0.07,-19.78,-14.44,-7.78,37.25,0.0,-0.07,-0.07,,-11.54,-0.07,-19.78,-14.43,-7.78,6800
2601002,33498,47857,41.18,34.64,-10.71,-19.51,-5.18,,-18.13,-15.56,-11.55,-18.7,-11.2,35.62,0.0,-19.51,-5.18,,-14.29,-13.31,-11.55,-12.13,-4.99,36.89,0.0,-19.51,-3.72,,-10.12,-13.31,-6.83,-9.51,-3.97,13932
2601003,18200,47842,27.56,25.31,0.0,-0.08,-5.25,,-9.23,-12.79,0.0,-13.0,-7.75,25.58,0.0,-0.08,-5.25,,-8.12,-12.79,0.0,-11.71,-6.62,25.89,0.0,-0.08,-5.22,,-6.84,-12.79,0.0,-10.1,-5.03,5920
2601004,17157,31154,35.51,27.22,-0.63,0.0,0.0,0.0,-23.87,0.0,-0.95,-32.71,-15.92,27.49,0.0,0.0,0.0,0.0,-23.09,0.0,-0.95,-31.0,-15.92,28.44,0.0,0.0,0.0,0.0,-20.36,0.0,0.0,-27.3,-15.72,5347
2601100,33774,39256,46.25,36.75,-3.65,-37.78,-7.89,0.0,-20.94,-13.33,-24.38,-28.87,-19.9,38.11,-3.65,-37.78,-7.89,0.0,-17.94,-13.33,-20.48,-24.22,-16.34,39.91,0.0,0.0,-4.8,0.0,-13.97,-2.8,-13.37,-20.48,-12.89,13773
2601200,26964,25492,51.4,40.73,-1.6,0.0,0.0,,-20.82,-38.88,-17.18,-24.55,-12.21,42.49,0.0,0.0,0.0,,-17.33,-38.88,-11.66,-20.97,-9.36,44.03,0.0,0.0,0.0,,-14.56,-35.02,-11.66,-15.75,-7.56,12784
2601300,25199,26075,49.15,40.06,-22.49,-34.75,0.0,0.0,-18.49,0.0,-28.61,-25.69,-14.14,41.52,-18.02,-34.75,0.0,0.0,-15.48,0.0,-26.98,-21.96,-12.74,42.7,-18.02,-19.02,0.0,0.0,-13.04,0.0,-21.3,-18.07,-10.41,13310
2601400,34112,46828,42.14,33.83,-23.93,0.0,-22.1,0.0,-19.67,-33.62,-17.96,-22.86,-9.82,35.1,-23.93,0.0,-22.1,0.0,-16.49,-33.62,-17.39,-21.02,-8.76,35.75,-18.11,0.0,-17.11,0.0,-15.11,-31.0,-17.39,-17.59,-7.91,18640
2601500,40597,39549,50.65,41.23,-3.46,0.0,-4.02,,-25.58,-15.93,-12.92,-28.77,-16.45,42.14,-3.46,0.0,-4.02,,-23.04,-15.93,-10.26,-24.63,-13.1,43.55,-1.36,0.0,-4.02,,-19.12,-15.93,-10.26,-22.75,-11.37,29323
2601600,23172,29773,43.77,35.75,-26.92,-8.72,-18.94,,-16.86,-29.9,-15.24,-22.93,-12.54,37.38,-26.92,-8.72,-18.94,,-13.04,-28.4,-10.32,-16.86,-7.37,38.92,-13.63,-8.72,-18.94,,-9.43,-28.4,-3.7,-10.93,-4.17,6807
2601701,23457,32793,41.7,34.23,-1.1,-18.23,-19.81,-100.0,-18.19,-20.68,-21.49,-22.6,-12.63,35.13,-1.1,-18.23,-19.81,-100.0,-15.99,-20.68,-21.49,-17.97,-9.44,35.51,-1.1,0.0,-14.83,0.0,-15.06,-14.83,-21.49,-16.87,-8.74,9603
2601702,29280,25309,53.64,45.8,-0.43,-18.89,-2.77,-100.0,-17.99,-29.02,-24.04,-21.1,-12.61,46.55,-0.43,-18.89,-2.75,-100.0,-16.21,-29.02,-22.65,-18.33,-11.28,48.74,-0.43,-0.56,-2.47,0.0,-11.01,-10.76,-17.63,-12.75,-5.7,11847
2601703,28903,13762,67.74,62.47,-12.5,-100.0,-3.27,,-11.92,-7.25,-28.41,-14.39,-8.96,62.83,-12.5,-100.0,-2.77,,-11.44,-7.25,-27.88,-13.89,-8.85,63.84,-12.5,-100.0,-2.09,,-9.19,-2.26,-25.98,-10.91,-6.4,20082
2601704,29265,47805,37.97,32.09,-6.12,-0.15,-0.21,,-15.52,-35.67,-3.75,-17.44,-11.05,33.32,-6.12,-0.15,-0.21,,-12.22,-29.37,-3.75,-13.73,-10.04,35.13,-6.12,-0.15,-0.11,,-7.33,0.0,-2.26,-11.05,-6.79,10942
2601801,26215,38532,40.49,32.79,-19.94,-29.79,0.0,0.0,-20.67,-20.96,-7.8,-18.84,-15.98,32.88,-19.94,-29.79,0.0,0.0,-20.4,-20.91,-7.8,-18.08,-15.98,35.16,-15.33,-22.88,0.0,0.0,-13.65,-4.63,-7.8,-13.92,-9.47,5299
2601802,25720,25282,50.43,43.59,0.0,-29.55,-12.48,,-15.92,-11.54,-13.08,-18.2,-10.19,43.77,0.0,-29.55,-12.48,,-15.41,-11.54,-13.08,-17.13,-10.19,44.0,0.0,-29.55,-11.79,,-14.77,-11.54,-13.08,-16.61,-9.8,12232
2601900,26680,49456,35.04,29.96,-4.32,0.0,-5.32,0.0,-15.97,-3.94,-9.46,-16.6,-11.35,30.37,-4.32,0.0,-5.32,0.0,-14.62,-3.94,-7.89,-14.23,-11.35,32.11,-4.32,0.0,-5.29,0.0,-8.94,-3.94,-2.97,-9.46,-8.99,7431
2602000,31849,45889,40.97,33.5,-0.47,-11.33,-15.76,,-19.35,0.0,-22.89,-22.04,-9.11,33.96,0.0,-11.33,-15.76,,-18.11,0.0,-20.37,-20.15,-8.22,35.08,0.0,0.0,-11.72,,-15.7,0.0,-13.8,-17.12,-6.48,13789
2602101,20716,33886,37.94,31.69,0.0,-0.39,-0.02,,-20.47,0.0,-22.86,-22.37,-15.4,33.02,0.0,0.0,0.0,,-16.12,0.0,-2.46,-16.11,-9.35,33.7,0.0,0.0,0.0,,-13.88,0.0,-2.46,-11.51,-9.35,9939
2602102,24882,26158,48.75,38.28,0.0,-67.42,-13.7,0.0,-21.47,0.0,-6.81,-31.24,-16.43,40.12,0.0,-37.95,-7.73,0.0,-19.99,0.0,-6.21,-26.59,-14.96,41.68,0.0,-37.95,-7.73,0.0,-15.78,0.0,-6.21,-25.26,-13.22,14717
2602200,16820,23190,42.04,31.5,-30.19,0.0,-16.55,-100.0,-25.0,-10.53,-19.98,-36.95,-17.02,32.23,-30.19,0.0,-16.55,-100.0,-23.23,-10.53,-19.98,-33.24,-16.23,33.7,-8.92,0.0,0.0,-100.0,-20.12,-10.53,-13.39,-27.68,-12.32,8421
2602300,24956,25220,49.74,38.79,-4.41,0.0,-12.42,0.0,-23.15,-27.69,-17.22,-30.74,-21.09,40.82,-2.83,0.0,-12.42,0.0,-18.79,-27.69,-17.22,-24.14,-12.73,42.42,0.0,0.0,-12.42,0.0,-15.27,-27.69,-14.1,-17.68,-8.2,7110
2602400,30118,35646,45.8,37.57,-39.95,-30.06,-4.49,,-20.75,-27.5,-11.67,-21.73,-10.42,39.01,-16.19,0.0,-4.49,,-18.07,-12.09,-11.67,-15.7,-5.3,41.83,-10.84,0.0,-4.49,,-9.95,0.0,-10.23,-12.06,-4.67,9445
2602500,26913,29387,47.8,37.52,-19.63,-32.41,0.0,0.0,-22.1,-16.45,-38.28,-29.28,-17.78,38.91,-19.63,0.0,0.0,0.0,-19.03,-16.45,-32.5,-23.74,-14.45,41.12,-11.25,0.0,0.0,0.0,-14.17,-8.53,-20.39,-18.6,-11.32,7003
2602600,24206,37731,39.08,32.7,-12.58,0.0,-7.48,,-18.69,-22.96,-16.52,-20.31,-12.65,33.02,-12.58,0.0,-7.48,,-17.73,-22.96,-16.52,-18.81,-11.83,34.06,-12.58,0.0,-7.48,,-14.6,-16.95,-9.73,-14.79,-10.75,10026
2602701,10850,32623,24.96,21.5,-17.32,0.0,-5.99,,-15.05,-8.12,-34.22,-24.68,-8.88,22.78,-17.32,0.0,-5.99,,-9.1,0.0,-25.04,-15.82,-5.92,23.44,-11.15,0.0,-5.99,,-6.04,0.0,-22.37,-11.58,-4.09,2295
2602702,19493,32252,37.67,33.78,-0.62,-10.39,-3.0,,-9.82,-5.75,-14.78,-16.61,-2.94,34.02,-0.62,-10.39,-3.0,,-8.96,-5.75,-14.78,-15.66,-2.94,35.18,0.0,-7.52,-1.29,,-6.15,0.0,-14.78,-11.29,-2.94,2512
2602703,22183,31749,41.13,36.63,-22.15,-3.86,-5.91,,-15.01,-9.75,-4.5,-14.38,-8.77,36.8,-22.15,0.0,-5.91,,-14.31,-9.75,-0.05,-12.87,-8.77,37.71,-12.03,0.0,-3.12,,-11.72,-9.75,-0.05,-10.59,-7.31,8127
2602800,18701,56670,24.81,19.57,-9.97,0.0,0.0,,-21.21,-29.39,-22.23,-25.79,-18.38,20.3,-9.97,0.0,0.0,,-18.59,-15.82,-14.92,-21.74,-14.24,21.35,-9.97,0.0,0.0,,-14.22,-15.82,-11.34,-16.37,-10.44,4292
2602901,14820,40289,26.89,23.0,0.0,-51.31,-21.08,,-14.04,-13.42,-16.93,-26.35,-14.04,23.17,0.0,-51.31,-21.08,,-13.39,-13.42,-16.93,-24.66,-14.02,23.68,0.0,-51.31,-21.08,,-11.46,-13.42,-0.17,-19.63,-12.72,3205
2602902,13946,40246,25.73,21.65,0.0,-0.68,-16.9,0.0,-16.26,-18.34,-18.06,-24.07,-7.5,22.3,0.0,-0.68,-16.9,0.0,-13.68,-18.34,-12.18,-19.23,-0.68,22.91,0.0,-0.68,-0.16,0.0,-11.25,-18.34,-12.18,-16.16,-0.66,3248
2602903,17365,50627,25.54,21.67,0.0,-23.05,-19.57,,-15.31,-0.27,-22.91,-20.71,-17.56,21.67,0.0,-23.05,-19.52,,-15.3,-0.27,-22.77,-20.67,-17.54,22.43,0.0,-20.22,-19.52,,-11.95,-0.14,-22.77,-17.0,-15.51,3188
2602904,33201,33052,50.11,43.43,0.0,-7.75,-9.87,,-12.95,-14.77,-18.74,-24.48,-13.73,44.44,0.0,-7.75,-8.73,,-10.5,-14.77,-14.13,-18.73,-10.24,45.84,0.0,-7.75,-8.1,,-6.59,-11.83,-14.13,-15.27,-7.94,13095
