county,Percentage Eligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
21165,49.05,56.61,-10.0,-21.43,-8.33,,-13.4,-25.0,-22.22,-18.51,-10.35,1
21167,36.3,44.19,-22.55,0.0,-17.11,,-17.71,0.0,-19.87,-20.8,-12.67,1
21169,48.74,55.51,-23.13,0.0,-15.15,,-12.17,0.0,-5.03,-21.64,-9.47,1
21171,48.75,55.52,-22.84,0.0,-14.68,,-12.13,0.0,-5.14,-21.6,-9.52,1
21173,49.07,56.6,-10.14,-20.97,-8.68,,-13.4,-26.37,-22.59,-18.6,-10.41,1
21175,49.06,56.59,-8.96,-20.0,-8.41,,-13.41,-25.0,-22.53,-18.61,-10.45,1
21177,49.41,57.65,0.0,0.0,-5.83,0.0,-14.42,0.0,-8.6,-20.72,-11.19,1
21179,36.0,43.45,-18.86,-10.09,-7.09,0.0,-18.26,-6.99,-21.5,-22.41,-9.22,1
21181,38.79,44.76,-23.53,0.0,-7.14,,-13.21,-15.79,-17.71,-14.64,-8.38,1
21183,36.06,43.0,-5.32,-7.14,-2.48,,-16.78,-4.11,-25.89,-26.73,-16.15,1
21185,25.19,31.72,-9.97,-11.51,-21.1,0.0,-19.65,-16.43,-9.32,-36.18,-19.22,0
21187,34.12,42.75,-16.44,-11.11,-3.92,,-20.23,-8.2,-17.7,-28.52,-18.69,1
21189,69.69,78.22,-2.13,0.0,-25.0,,-11.02,0.0,-34.25,-15.15,-8.27,1
21191,34.13,42.76,-16.84,-12.2,-4.51,,-20.26,-8.86,-18.03,-28.57,-18.71,1
21193,69.68,78.23,-1.81,0.0,-31.03,,-10.96,0.0,-33.46,-15.18,-8.32,1
21195,63.83,68.87,0.0,0.0,0.0,,-7.45,-2.78,-6.06,-11.32,-6.22,1
21197,51.72,61.99,-54.29,0.0,-20.7,,-16.21,-48.82,-7.58,-24.34,-16.7,1
21199,55.82,64.23,-40.59,,0.0,0.0,-13.35,-12.56,-21.46,-17.29,-14.96,1
21201,49.07,56.61,-9.09,-20.0,-5.88,,-13.44,-28.57,-23.08,-18.41,-10.31,1
21203,55.5,64.49,0.0,0.0,-36.0,,-14.1,0.0,-32.11,-26.39,-9.85,1
21205,49.07,56.6,-9.92,-20.37,-8.85,,-13.41,-26.25,-22.51,-18.61,-10.4,1
21207,49.39,58.9,-10.43,0.0,-11.26,0.0,-16.21,0.0,-15.38,-28.48,-13.9,1
21209,38.78,44.75,-23.59,0.0,-6.91,,-13.2,-15.88,-17.24,-14.63,-8.27,0
21211,25.19,31.72,-9.95,-11.2,-21.14,0.0,-19.64,-16.3,-9.31,-36.18,-19.21,0
21213,48.75,55.51,-23.21,0.0,-14.81,,-12.13,0.0,-5.28,-21.57,-9.49,1
21215,35.1,40.21,0.0,0.0,0.0,,-12.89,-18.18,-23.1,-22.13,-8.16,1
21217,49.39,58.91,-10.24,0.0,-11.25,0.0,-16.21,0.0,-15.25,-28.48,-13.88,1
21219,42.58,54.92,0.0,0.0,-19.02,0.0,-24.26,-20.77,-51.31,-22.97,-17.24,1
21221,42.59,54.91,0.0,0.0,-19.05,0.0,-24.25,-21.33,-51.3,-22.92,-17.25,1
21223,25.18,31.73,-10.1,-13.04,-20.93,0.0,-19.61,-17.05,-9.46,-36.19,-19.04,1
21225,36.05,42.99,-5.3,-12.5,-2.52,,-16.78,-3.97,-25.59,-26.69,-16.17,1
21227,40.19,47.14,-32.36,0.0,-2.13,,-16.17,-12.14,-35.19,-25.96,-11.24,0
21229,36.0,43.46,-19.23,-10.71,-7.0,0.0,-18.3,-7.07,-21.48,-22.44,-9.21,1
21231,55.82,64.23,-40.39,,0.0,0.0,-13.36,-12.88,-21.53,-17.3,-14.93,1
21233,36.05,43.0,-5.56,-12.5,-2.26,,-16.77,-4.17,-25.87,-26.72,-16.13,1
21235,61.99,69.28,-19.56,0.0,-14.51,,-10.31,-61.54,-18.54,-16.54,-7.05,1
21237,69.67,78.23,-1.32,0.0,-30.0,,-10.97,0.0,-33.9,-15.18,-8.3,1
21239,36.3,44.19,-23.14,0.0,-17.04,,-17.72,0.0,-19.89,-20.82,-12.72,1
22001,47.33,53.74,0.0,0.0,-1.66,,-15.4,-3.93,-13.65,-21.19,-10.76,0
22003,40.18,48.73,-14.57,0.0,-7.15,0.0,-18.73,-14.29,-31.0,-30.71,-11.91,1
22005,42.08,48.3,-42.69,0.0,-6.33,,-14.53,-19.11,-4.84,-13.09,-13.44,0
22007,45.48,51.44,-9.96,0.0,-1.6,,-14.47,0.0,-12.64,-12.82,-8.94,1
22009,50.79,56.76,-4.21,-60.77,-1.55,,-12.8,-11.11,-16.7,-15.03,-7.37,1
22011,40.18,48.73,-14.46,0.0,-7.07,0.0,-18.71,-13.92,-31.04,-30.73,-11.95,1
22013,52.38,62.56,-6.45,0.0,-8.71,,-23.53,0.0,-19.67,-22.16,-9.87,1
22015,39.08,49.01,-20.68,-45.49,-9.87,,-25.72,-13.61,-40.82,-24.04,-6.99,0
22017,52.02,59.03,-8.3,-13.08,-8.66,0.0,-16.84,-0.12,-22.01,-15.46,-8.42,0
22019,46.36,53.13,-5.7,0.0,-5.42,0.0,-14.24,-17.81,-24.77,-19.67,-9.76,0
22021,55.26,64.23,-6.58,0.0,-7.98,,-17.98,0.0,-15.31,-18.89,-12.18,1
22023,50.72,56.24,0.0,0.0,-4.89,,-10.36,-18.18,-19.85,-12.36,-7.9,1
22025,50.78,56.76,-5.08,-58.62,-1.42,,-12.85,-8.33,-16.6,-15.01,-7.3,1
22027,52.37,62.57,-5.93,0.0,-8.65,,-23.44,0.0,-19.85,-22.19,-9.88,1
22029,50.79,56.76,-4.07,-60.66,-1.52,,-12.83,-11.76,-16.8,-15.05,-7.38,1
22031,52.38,62.57,-6.07,0.0,-8.69,,-23.47,-0.85,-19.44,-22.2,-9.87,1
22033,46.2,54.16,-3.63,-30.27,-10.62,0.0,-18.55,-22.17,-9.64,-17.35,-13.52,0
22035,55.25,64.23,-6.78,0.0,-7.91,,-18.04,0.0,-15.43,-18.87,-12.1,1
22037,44.72,50.26,0.0,0.0,-12.44,,-9.71,-5.0,-13.69,-14.67,-8.6,1
22039,59.49,69.1,0.0,-9.91,-8.61,,-16.05,-24.02,-29.83,-22.3,-12.23,1
22041,55.27,64.23,-6.41,0.0,-8.03,,-18.05,0.0,-15.19,-18.87,-12.14,1
22043,50.79,56.76,-4.79,-59.72,-1.49,,-12.81,-10.0,-16.58,-15.0,-7.38,1
22045,50.78,58.64,-1.32,-0.28,-9.57,0.0,-15.52,0.0,-20.32,-19.14,-12.55,0
22047,44.72,50.26,0.0,0.0,-12.4,,-9.7,-5.07,-13.67,-14.65,-8.6,0
22049,55.26,64.23,-6.72,0.0,-7.98,,-18.04,0.0,-15.08,-18.85,-12.15,1
22051,45.47,51.74,-7.99,-6.44,-9.94,0.0,-11.81,-7.28,-11.92,-16.56,-9.6,0
22053,50.72,56.24,0.0,0.0,-5.04,,-10.35,-18.14,-19.47,-12.5,-8.06,1
22055,37.19,41.33,-5.1,-33.28,-5.21,0.0,-12.92,-7.67,-19.3,-14.81,-6.4,0
22057,45.48,51.44,-9.73,-0.33,-1.6,,-14.47,0.0,-12.74,-12.83,-8.91,0
22059,50.79,56.77,-4.12,-60.42,-1.49,,-12.84,-10.0,-16.67,-15.04,-7.36,1
22061,52.37,62.57,-6.07,-3.57,-8.7,,-23.49,-0.47,-19.65,-22.22,-9.87,0
22063,37.51,44.79,0.0,0.0,-22.68,,-14.52,0.0,-48.41,-22.4,-13.85,0
22065,55.26,64.22,-6.33,0.0,-7.98,,-18.06,0.0,-15.21,-18.84,-12.16,1
22067,55.27,64.23,-6.9,0.0,-7.99,,-18.05,0.0,-15.32,-18.88,-12.17,1
22069,52.38,62.57,-6.01,0.0,-8.7,,-23.47,0.0,-19.55,-22.2,-9.86,1
22071,50.71,55.6,-8.37,-10.88,-7.56,0.0,-11.94,-9.35,-15.11,-10.64,-5.85,0
22073,52.5,58.05,-0.1,0.0,-6.06,,-12.54,-13.83,-13.16,-13.16,-8.54,0
22075,48.75,53.75,0.0,0.0,-6.66,,-10.93,-1.87,-11.96,-13.42,-2.81,0
22077,44.71,50.27,0.0,0.0,-12.38,,-9.69,-5.37,-13.67,-14.64,-8.6,1
22079,49.06,57.53,-14.7,-31.45,-8.37,0.0,-17.4,-18.49,-26.38,-19.46,-12.27,0
22081,52.38,62.57,-6.21,0.0,-8.76,,-23.5,0.0,-19.58,-22.11,-9.89,1
22083,55.26,64.23,-6.33,0.0,-8.02,,-18.03,0.0,-15.21,-18.85,-12.2,1
22085,52.37,62.57,-6.15,0.0,-8.69,,-23.48,0.0,-19.66,-22.23,-9.83,1
22087,48.76,53.75,0.0,0.0,-6.63,,-10.94,-1.86,-12.0,-13.42,-2.78,0
22089,40.77,47.26,-41.1,0.0,-10.84,,-19.94,0.0,-31.23,-20.02,-14.48,0
22091,37.52,44.79,-0.58,0.0,-22.68,,-14.52,0.0,-48.28,-22.41,-13.8,1
22093,40.77,47.26,-42.86,0.0,-10.87,,-19.89,0.0,-31.3,-19.99,-14.47,1
22095,40.77,47.26,-40.68,0.0,-10.85,,-19.95,0.0,-31.22,-20.03,-14.49,0
22097,59.5,69.1,0.0,-9.73,-8.62,,-16.05,-23.97,-29.81,-22.31,-12.22,0
22099,50.78,58.64,-1.56,0.0,-9.57,0.0,-15.51,0.0,-20.22,-19.15,-12.53,0
22101,44.74,50.97,-6.8,-20.29,-6.88,0.0,-13.97,0.0,-20.84,-17.84,-14.93,1
22103,34.66,40.36,-15.14,-25.34,-16.88,0.0,-12.84,-8.74,-17.83,-17.95,-10.64,0
22105,52.23,57.68,-18.8,-0.15,-7.63,,-9.63,-15.93,-9.18,-16.95,-6.4,0
22107,55.26,64.23,-6.06,0.0,-7.95,,-18.02,0.0,-15.56,-18.85,-12.3,1
22109,44.74,50.97,-6.82,-20.55,-6.87,0.0,-13.98,0.0,-20.86,-17.85,-14.94,0
22111,55.27,64.23,-7.19,0.0,-8.0,,-18.05,0.0,-15.32,-18.87,-12.15,1
22113,47.33,53.74,0.0,-0.27,-1.66,,-15.4,-3.58,-13.71,-21.2,-10.74,0
22115,49.06,57.53,-14.55,-31.35,-8.4,0.0,-17.41,-18.61,-26.35,-19.46,-12.28,1
22117,52.23,57.68,-18.76,0.0,-7.62,,-9.63,-15.95,-9.24,-16.95,-6.41,1
22119,39.08,49.01,-21.18,-45.77,-9.89,,-25.71,-13.64,-40.79,-24.05,-7.01,1
22121,44.71,50.26,0.0,0.0,-12.43,,-9.71,-5.13,-13.99,-14.65,-8.58,0
22123,55.27,64.23,-6.49,0.0,-7.99,,-18.07,0.0,-15.17,-18.94,-12.25,1
22125,44.72,50.26,0.0,0.0,-12.41,,-9.72,-5.45,-13.76,-14.63,-8.55,1
22127,50.79,56.76,-3.33,-60.0,-1.49,,-12.8,-10.81,-16.53,-15.07,-7.33,1
23001,32.63,39.51,-10.41,-49.43,0.0,,-17.08,-17.78,-49.52,-22.98,-9.29,0
23003,44.97,52.81,-8.4,-6.62,-2.88,0.0,-14.83,-15.79,-17.7,-15.29,-13.94,1
23005,23.82,31.16,-1.12,0.0,-23.54,0.0,-23.9,0.0,-5.28,-29.89,-10.38,0
23007,45.86,53.58,0.0,0.0,0.0,,-14.44,-13.73,-18.31,-21.71,-10.15,1
23009,32.0,39.4,-21.37,0.0,-11.11,,-18.54,-19.95,-40.03,-25.85,-14.34,1
23011,32.12,42.0,-25.65,0.0,0.0,,-23.53,-24.74,-18.29,-28.67,-19.21,1
23013,32.0,39.4,-21.4,0.0,-11.11,,-18.54,-19.93,-40.0,-25.86,-14.34,1
23015,32.0,39.4,-21.52,0.0,-11.11,,-18.53,-20.0,-40.02,-25.85,-14.3,1
23017,45.86,53.58,0.0,0.0,0.0,,-14.43,-13.86,-18.38,-21.73,-10.15,1
23019,40.68,49.16,-7.58,-27.01,-18.89,0.0,-17.17,-2.61,-18.43,-19.49,-12.33,0
23021,45.86,53.58,0.0,0.0,0.0,,-14.43,-13.79,-18.42,-21.72,-10.13,1
23023,22.09,27.99,0.0,0.0,-17.14,,-19.82,0.0,-8.06,-31.22,-22.89,1
23025,45.86,53.58,0.0,0.0,0.0,,-14.43,-13.64,-18.33,-21.73,-10.15,1
23027,32.0,39.4,-21.2,0.0,-11.27,,-18.55,-20.0,-40.02,-25.84,-14.35,1
23029,44.97,52.81,-8.36,-6.35,-3.11,0.0,-14.83,-15.98,-17.71,-15.28,-13.95,1
23031,21.59,29.75,-0.73,0.0,-14.42,0.0,-28.2,0.0,-2.5,-31.81,-14.18,0
24001,39.1,45.29,-30.69,-4.03,-2.82,,-14.13,-1.35,-26.0,-22.92,-11.5,1
24003,24.69,27.59,-4.24,-11.52,-6.09,,-12.08,-11.06,-18.68,-10.15,-5.42,0
24005,32.68,38.18,-0.8,-8.74,-8.09,0.0,-19.15,-7.46,-18.0,-19.82,-13.61,0
24009,22.99,26.19,-7.89,-0.29,-13.8,,-10.17,-3.2,-19.86,-14.6,-5.66,1
24011,33.52,38.64,-5.86,-6.0,-6.13,,-14.0,-13.66,-16.17,-24.34,-10.56,1
24013,21.58,25.15,-2.69,0.0,-3.93,,-15.1,-4.39,-12.99,-16.71,-10.54,0
24015,33.87,39.39,-17.14,0.0,-1.9,,-15.94,-9.34,-10.81,-17.24,-12.78,0
24017,25.76,31.64,-7.6,-15.17,-12.39,,-26.46,0.0,-22.89,-20.61,-22.23,0
24019,33.53,38.64,-6.0,-4.17,-6.11,,-13.97,-13.76,-16.21,-24.35,-10.6,1
24021,23.97,27.43,0.0,-11.0,-10.95,0.0,-12.97,-13.55,-9.63,-10.62,-9.25,0
24023,39.1,45.29,-31.4,-4.17,-2.81,,-14.14,-1.59,-25.89,-22.95,-11.5,1
24025,27.22,30.66,0.0,0.0,-2.96,,-13.11,-10.78,-10.56,-13.94,-10.91,0
24027,21.51,23.67,-9.69,-7.98,-4.05,0.0,-11.04,-11.54,-10.53,-11.98,-7.27,0
24029,33.52,38.64,-5.44,-6.9,-6.14,,-14.0,-13.5,-16.08,-24.31,-10.64,1
24031,27.57,30.17,-8.05,-7.09,-4.14,,-12.89,-6.36,-8.92,-11.42,-6.84,0
24033,38.22,41.96,-3.5,-8.37,-8.37,0.0,-8.99,-8.38,-8.29,-10.42,-6.67,0
24035,33.52,38.64,-6.01,-5.41,-6.14,,-13.98,-13.74,-16.23,-24.36,-10.57,0
24037,22.99,26.2,-8.26,0.0,-13.87,,-10.15,-2.96,-19.95,-14.58,-5.63,1
24039,42.55,47.9,0.0,-17.72,-8.35,,-12.57,0.0,-22.31,-15.53,-9.65,1
24041,33.53,38.64,-5.9,-5.36,-6.07,,-13.97,-13.62,-16.3,-24.38,-10.53,1
24043,41.82,46.43,-1.1,-22.79,-6.51,,-9.72,-2.73,-6.48,-15.78,-8.44,0
24045,42.55,47.9,0.0,-18.05,-8.37,,-12.57,0.0,-22.16,-15.53,-9.65,0
24047,42.55,47.9,0.0,-18.1,-8.37,,-12.58,0.0,-22.15,-15.54,-9.63,1
24510,49.97,54.51,-2.37,-10.05,-7.01,0.0,-10.92,-2.09,-11.37,-11.23,-4.93,0
25001,29.65,34.6,-6.45,0.0,-14.88,,-13.84,-7.52,-21.63,-18.24,-13.12,0
25003,39.33,46.64,0.0,0.0,-3.19,,-15.62,-17.41,-10.47,-17.56,-12.08,0
25005,43.48,47.98,-2.28,-5.98,-2.65,0.0,-10.68,-1.28,-17.68,-15.16,-10.11,0
25007,29.08,34.1,0.0,0.0,0.0,,-15.64,0.0,-16.39,-20.26,-15.66,1
25009,39.64,43.47,-2.4,-7.16,-3.09,,-10.11,-4.39,-10.35,-11.9,-5.92,0
25011,37.38,42.04,-3.92,-28.52,-28.37,0.0,-10.56,-12.29,-8.91,-17.57,-11.67,1
25013,48.46,52.78,-1.59,-16.73,-2.9,0.0,-8.6,-2.53,-4.83,-13.26,-5.12,0
25015,37.03,41.35,-2.4,-25.55,-21.06,0.0,-10.39,-9.03,-10.79,-16.34,-10.65,0
25017,29.85,32.88,-6.98,-7.36,-1.46,0.0,-9.7,-4.25,-9.1,-12.52,-8.06,0
25019,29.07,34.09,0.0,0.0,0.0,,-15.64,0.0,-16.27,-20.29,-15.73,1
25021,29.31,33.04,-0.67,-1.83,-5.7,0.0,-13.43,-9.26,-12.53,-15.99,-8.88,0
25023,33.0,36.36,-9.42,-14.01,-4.06,0.0,-10.0,0.0,-6.88,-12.62,-8.84,0
25025,46.29,49.26,-8.24,-7.94,-3.04,,-7.31,-3.81,-7.26,-6.35,-3.44,0
25027,37.81,41.29,-10.51,-7.41,-4.01,0.0,-8.89,-2.74,-9.39,-13.14,-5.8,0
26001,40.68,48.93,-13.85,0.0,-4.0,,-17.04,-16.47,-26.99,-19.75,-11.53,1
26003,39.08,49.29,-21.98,0.0,-16.67,0.0,-19.47,0.0,-28.82,-24.49,-19.36,1
26005,26.6,37.66,-1.61,-100.0,-25.42,,-27.09,-38.82,-53.1,-33.91,-24.82,0
26007,40.68,48.93,-14.09,0.0,-4.26,,-17.05,-16.6,-26.94,-19.82,-11.54,1
26009,34.39,43.1,-2.42,-3.26,0.0,0.0,-20.45,-8.6,-21.81,-26.69,-19.3,1
26011,40.06,49.14,-22.45,-35.71,0.0,0.0,-18.5,0.0,-28.7,-25.7,-14.14,1
26013,39.22,47.16,-3.77,-5.88,0.0,0.0,-17.17,-6.67,-25.47,-21.11,-14.48,1
26015,33.5,40.97,-0.5,-11.64,-15.78,,-19.35,0.0,-22.85,-22.05,-9.11,1
26017,33.83,42.14,-23.86,0.0,-22.09,0.0,-19.67,-33.65,-17.98,-22.86,-9.83,0
26019,29.66,36.63,-2.23,0.0,0.0,,-19.36,-16.56,-32.67,-29.19,-21.85,1
26021,37.57,45.8,-39.95,-30.06,-4.49,,-20.75,-27.5,-11.67,-21.73,-10.42,0
26023,31.5,42.04,-29.96,0.0,-16.58,-100.0,-25.01,-10.55,-19.92,-36.94,-17.04,1
26025,33.5,40.97,-0.46,-11.18,-15.74,,-19.36,0.0,-22.91,-22.04,-9.11,0
26027,38.79,49.74,-4.46,0.0,-12.42,0.0,-23.15,-27.71,-17.22,-30.75,-21.11,0
26029,34.39,43.1,-2.17,-3.88,0.0,0.0,-20.46,-9.62,-21.85,-26.7,-19.28,1
26031,40.68,48.93,-13.8,0.0,-4.0,,-17.05,-16.43,-26.97,-19.8,-11.53,1
26033,39.08,49.29,-21.92,0.0,-12.24,0.0,-19.48,0.0,-28.81,-24.48,-19.34,1
26035,40.73,51.4,-1.61,0.0,0.0,,-20.81,-38.84,-17.31,-24.52,-12.22,1
26037,29.96,35.04,-4.18,0.0,-5.3,0.0,-15.97,-3.93,-9.43,-16.6,-11.36,0
26039,40.68,48.92,-14.46,0.0,-3.17,,-17.05,-16.67,-26.96,-19.79,-11.57,1
26041,39.08,49.29,-21.99,0.0,-10.2,0.0,-19.49,0.0,-28.83,-24.46,-19.34,1
26043,39.22,47.15,-4.42,-6.48,0.0,0.0,-17.12,-8.33,-25.47,-20.99,-14.4,1
26045,29.95,35.04,-4.43,0.0,-5.33,0.0,-15.97,-3.95,-9.48,-16.6,-11.35,0
26047,34.4,43.1,-1.99,-4.44,0.0,0.0,-20.45,-9.56,-21.8,-26.71,-19.31,1
26049,44.57,51.14,-5.0,-17.61,-3.37,-100.0,-15.96,-22.06,-19.63,-18.51,-11.03,0
26051,40.06,49.14,-22.36,-34.29,0.0,0.0,-18.48,0.0,-28.59,-25.68,-14.16,1
26053,39.22,47.16,-4.26,-6.67,0.0,0.0,-17.13,-8.75,-25.53,-20.97,-14.42,1
26055,29.66,36.64,-2.32,0.0,0.0,,-19.36,-16.8,-32.61,-29.2,-21.9,1
26057,40.72,51.4,-1.53,0.0,0.0,,-20.82,-38.78,-17.18,-24.55,-12.22,1
26059,37.52,47.8,-19.48,-32.5,0.0,0.0,-22.1,-16.41,-38.22,-29.28,-17.79,1
26061,39.22,47.15,-4.3,-6.41,0.0,0.0,-17.14,-8.65,-25.47,-21.0,-14.44,1
26063,35.76,43.77,-26.75,-8.16,-18.67,,-16.86,-29.81,-15.3,-22.94,-12.56,1
26065,37.55,44.87,-13.35,-29.73,-9.27,0.0,-18.5,-14.13,-10.98,-18.5,-12.63,0
26067,36.75,46.25,-3.76,-37.7,-7.88,0.0,-20.94,-13.23,-24.33,-28.87,-19.89,1
26069,40.06,49.15,-22.49,-34.29,0.0,0.0,-18.49,0.0,-28.65,-25.68,-14.14,1
26071,39.21,47.15,-4.61,-6.25,0.0,0.0,-17.15,-9.23,-25.53,-21.06,-14.4,1
26073,40.73,51.4,-1.65,0.0,0.0,,-20.82,-38.81,-17.18,-24.55,-12.21,0
26075,32.7,39.08,-12.58,0.0,-7.48,,-18.69,-22.96,-16.52,-20.31,-12.65,0
26077,34.87,43.16,0.0,-51.04,-8.32,0.0,-21.0,0.0,-17.17,-26.12,-15.93,0
26079,34.39,43.1,-1.9,-4.23,0.0,0.0,-20.47,-9.72,-21.76,-26.7,-19.3,1
26081,30.86,36.52,-3.37,-5.28,-5.13,0.0,-17.29,-8.9,-8.98,-22.25,-10.37,0
26083,39.2,47.13,-7.41,0.0,0.0,0.0,-17.16,-9.09,-25.37,-21.11,-14.77,1
26085,36.22,44.29,-13.27,-14.29,-5.36,,-18.48,-10.9,-21.3,-23.08,-13.65,1
26087,34.23,41.7,-1.24,-18.43,-19.84,-100.0,-18.19,-20.6,-21.51,-22.59,-12.62,0
26089,29.66,36.64,-2.25,0.0,0.0,,-19.37,-16.83,-32.74,-29.2,-21.89,1
26091,37.52,47.8,-19.7,-32.37,0.0,0.0,-22.1,-16.46,-38.31,-29.28,-17.78,0
26093,19.57,24.81,-9.97,0.0,0.0,,-21.21,-29.39,-22.23,-25.79,-18.38,0
26095,39.07,49.3,-22.05,0.0,-14.29,0.0,-19.45,0.0,-28.99,-24.43,-19.34,1
26097,39.08,49.29,-22.03,0.0,-7.14,0.0,-19.47,0.0,-28.93,-24.46,-19.28,1
26099,35.43,41.43,-3.47,-5.48,-10.01,,-15.77,-11.86,-17.59,-17.28,-10.34,0
26101,29.65,36.64,-2.4,0.0,0.0,,-19.34,-16.74,-32.7,-29.23,-21.94,1
26103,39.22,47.16,-4.29,-6.18,0.0,0.0,-17.13,-8.7,-25.44,-21.01,-14.45,0
26105,36.22,44.29,-13.19,-13.43,-5.22,,-18.47,-10.85,-21.28,-23.05,-13.59,1
26107,36.75,46.25,-3.41,-36.11,-7.63,0.0,-20.95,-13.35,-24.33,-28.89,-19.87,1
26109,39.07,49.29,-21.94,0.0,-9.68,0.0,-19.47,0.0,-28.95,-24.46,-19.33,1
26111,33.83,42.15,-24.01,0.0,-22.11,0.0,-19.67,-33.59,-17.95,-22.86,-9.81,0
26113,34.39,43.11,-2.26,-3.39,0.0,0.0,-20.46,-8.33,-22.04,-26.72,-19.3,1
26115,31.79,39.74,-24.46,0.0,0.0,,-21.19,-24.65,-31.05,-27.87,-13.69,0
26117,36.75,46.25,-3.77,-37.7,-7.89,0.0,-20.94,-13.27,-24.33,-28.87,-19.88,1
26119,40.68,48.93,-14.53,0.0,-4.44,,-17.03,-15.79,-26.86,-19.82,-11.51,1
26121,41.52,50.02,-13.45,-59.27,-10.73,,-19.24,-3.55,-17.38,-23.38,-12.05,0
26123,36.21,44.29,-13.37,-13.04,-5.19,,-18.48,-10.88,-21.24,-23.04,-13.6,1
26125,26.77,32.15,-14.35,-15.96,-14.82,0.0,-18.1,-18.36,-19.63,-19.29,-12.32,0
26127,36.22,44.29,-13.43,-13.11,-4.88,,-18.47,-10.75,-21.31,-23.06,-13.61,1
26129,40.06,49.14,-22.51,-34.48,0.0,0.0,-18.5,0.0,-28.71,-25.68,-14.13,1
26131,39.21,47.16,-3.95,-4.17,0.0,0.0,-17.13,-6.25,-25.26,-20.99,-14.42,1
26133,36.75,46.25,-3.39,-38.1,-8.33,0.0,-20.95,-13.41,-24.37,-28.88,-19.92,1
26135,40.68,48.93,-14.29,0.0,-2.5,,-17.05,-17.39,-26.98,-19.82,-11.58,1
26137,40.67,48.93,-14.06,0.0,-4.1,,-17.05,-16.75,-26.98,-19.79,-11.5,1
26139,25.84,33.8,-12.19,-12.12,-33.59,0.0,-23.17,-21.15,-31.85,-30.59,-17.83,0
26141,40.68,48.93,-13.94,0.0,-3.17,,-17.04,-16.67,-26.96,-19.81,-11.51,1
26143,40.06,49.15,-22.55,-35.38,0.0,0.0,-18.5,0.0,-28.67,-25.7,-14.15,1
26145,41.23,50.65,-3.46,0.0,-4.02,,-25.58,-15.93,-12.92,-28.77,-16.45,0
26147,34.73,41.4,-4.73,-62.91,-4.26,,-16.52,-13.27,-23.05,-19.69,-14.66,0
26149,31.5,42.04,-30.36,0.0,-16.54,-100.0,-25.0,-10.52,-20.02,-36.95,-17.01,1
26151,35.75,43.77,-27.12,-7.94,-19.39,,-16.86,-29.93,-15.31,-22.92,-12.53,1
26153,39.07,49.29,-22.11,0.0,-9.09,0.0,-19.48,0.0,-28.85,-24.5,-19.39,1
26155,32.1,37.97,-5.76,0.0,-0.29,,-15.52,-35.62,-3.71,-17.45,-11.05,0
26157,35.75,43.77,-26.87,-8.43,-18.75,,-16.86,-29.84,-15.24,-22.93,-12.53,1
26159,38.79,49.74,-4.37,0.0,-12.42,0.0,-23.14,-27.67,-17.22,-30.74,-21.07,0
26161,31.23,35.22,-18.76,-7.86,-5.19,,-13.01,-7.53,-15.85,-18.3,-7.63,0
26163,47.85,52.99,-9.45,-2.38,-7.07,-12.29,-13.3,-4.98,-11.62,-13.64,-6.89,0
26165,34.4,43.1,-2.02,-3.76,0.0,0.0,-20.45,-8.96,-21.82,-26.72,-19.31,1
27001,32.49,38.72,-13.19,-21.43,-16.28,,-15.84,-10.78,-20.09,-25.13,-14.01,1
27003,27.17,31.24,-8.77,-2.03,-8.33,,-14.91,-4.69,-7.58,-16.62,-7.75,0
27005,32.68,39.11,-8.8,0.0,-9.89,,-16.78,0.0,-19.16,-23.25,-12.11,1
27007,33.28,40.24,-10.53,-14.55,-9.82,,-17.25,-3.41,-21.42,-24.18,-13.93,1
27009,30.36,36.63,-0.96,-5.29,0.0,,-18.95,-21.03,-24.33,-24.71,-10.96,0
27011,32.45,41.32,-7.5,-8.11,-5.26,,-22.13,-3.51,-37.5,-27.09,-20.06,1
27013,29.87,37.49,-19.22,-42.12,0.0,,-21.22,-12.2,-27.48,-27.97,-19.75,0
27015,32.18,39.59,-3.03,-4.47,-1.93,0.0,-19.93,-8.75,-29.36,-28.75,-18.1,1
27017,32.5,38.73,-12.88,-21.54,-16.33,,-15.85,-11.02,-20.04,-25.14,-14.02,1
27019,25.53,29.76,0.0,-0.14,0.0,,-15.68,-0.05,-31.61,-18.54,-15.16,0
27021,33.44,40.55,-10.92,-20.59,-11.11,,-17.35,-5.45,-21.8,-24.41,-14.42,1
27023,32.45,41.34,-6.19,-9.89,-4.35,,-22.1,-5.0,-37.67,-27.18,-20.05,1
27025,30.76,36.08,-9.14,0.0,-52.68,,-14.96,-14.36,-15.73,-23.57,-8.23,1
27027,32.32,39.64,-7.81,-6.35,0.0,,-18.8,0.0,-30.71,-25.07,-16.56,0
27029,32.67,39.11,-8.94,0.0,-9.09,,-16.77,0.0,-19.46,-23.21,-12.17,1
27031,35.39,40.58,-23.85,0.0,0.0,,-12.95,0.0,-12.5,-17.04,-13.94,1
27033,31.59,39.3,-3.67,-6.94,-4.21,0.0,-20.93,-11.56,-30.56,-30.91,-19.35,1
