county,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
21105,41.85,855,926,48.01,-7.14,0.0,-7.89,0.0,-13.57,-3.85,-7.07,-15.66,-9.18,1
21107,50.93,10602,7789,57.65,0.0,0.0,0.0,0.0,-12.04,0.0,-8.59,-15.27,-6.98,1
21109,58.05,3245,1787,64.49,0.0,0.0,-37.5,,-10.12,0.0,-19.73,-16.97,-7.64,1
21111,39.12,149308,181794,45.09,-15.29,-15.01,-8.21,0.0,-15.23,-11.48,-15.85,-17.91,-8.69,0
21113,45.04,10484,9765,51.78,-6.63,0.0,0.0,,-13.6,-14.81,-20.91,-17.38,-6.04,0
21115,64.44,6126,2769,68.87,0.0,0.0,0.0,,-6.54,-2.7,-6.01,-9.36,-5.02,1
21117,29.61,25571,42171,37.75,-3.74,-18.17,-1.77,,-22.11,-17.05,-16.2,-22.14,-14.05,0
21119,70.6,3973,1105,78.24,-2.41,0.0,-31.82,,-9.77,0.0,-27.73,-12.81,-6.97,1
21121,63.87,7872,3490,69.28,-19.64,0.0,0.0,,-8.01,-61.68,-11.07,-13.3,-4.07,1
21123,36.82,2471,3216,43.45,-10.16,-11.43,-3.46,0.0,-16.21,-7.32,-19.84,-19.39,-7.45,1
21125,58.04,15684,8639,64.48,0.0,0.0,-36.6,,-10.12,0.0,-19.61,-17.02,-7.64,1
21127,48.48,3497,2850,55.1,-16.13,0.0,-10.0,0.0,-11.77,0.0,-18.57,-21.31,-11.93,1
21129,70.62,2060,573,78.24,-2.33,0.0,-30.43,,-9.79,0.0,-27.82,-12.88,-6.99,1
21131,70.61,2930,815,78.24,-1.64,0.0,-31.25,,-9.76,0.0,-27.51,-12.77,-7.02,1
21133,70.6,6006,1671,78.23,-1.6,0.0,-31.82,,-9.77,0.0,-27.65,-12.82,-7.01,1
21135,50.84,2737,2099,56.6,-6.25,-20.69,0.0,,-10.24,-26.19,-20.06,-14.13,-8.64,1
21137,45.04,4804,4474,51.78,-6.58,0.0,0.0,,-13.6,-14.65,-20.93,-17.37,-6.05,1
21139,50.93,2075,1525,57.64,0.0,0.0,0.0,0.0,-12.06,0.0,-8.67,-15.32,-7.01,1
21141,50.13,5903,4730,55.52,-23.21,0.0,-14.77,,-9.58,0.0,-2.36,-16.89,-7.59,1
21143,42.69,1791,1470,54.92,0.0,0.0,-18.9,0.0,-24.02,-20.65,-51.32,-22.43,-16.78,1
21145,41.85,12816,13879,48.01,-5.73,0.0,-7.87,0.0,-13.62,-3.23,-7.18,-15.6,-9.08,0
21147,57.73,4109,2288,64.23,-30.29,,0.0,0.0,-10.3,-12.28,-15.91,-11.31,-10.16,1
21149,37.29,1535,2034,43.01,0.0,0.0,-2.15,,-13.66,-3.57,-14.18,-20.09,-11.69,1
21151,54.05,22383,13719,62.0,-10.16,0.0,-20.75,,-12.42,-43.13,-7.81,-16.37,-12.34,0
21153,64.45,3143,1420,68.88,0.0,0.0,0.0,,-6.54,-1.75,-5.86,-9.37,-5.07,1
21155,36.82,3254,4235,43.45,-10.06,-10.87,-3.34,0.0,-16.2,-7.41,-19.79,-19.35,-7.46,1
21157,41.85,5977,6472,48.01,-5.64,0.0,-7.81,0.0,-13.63,-3.05,-7.19,-15.61,-9.09,1
21159,64.45,3048,1378,68.87,0.0,0.0,0.0,,-6.54,-1.82,-6.03,-9.31,-5.02,1
21161,50.85,3582,2747,56.6,-7.14,-21.05,0.0,,-10.25,-25.45,-20.05,-14.1,-8.58,1
21163,36.82,4987,6490,43.45,-10.04,-10.0,-3.43,0.0,-16.19,-6.85,-19.78,-19.36,-7.43,1
21165,50.86,1280,981,56.61,-6.67,-21.43,0.0,,-10.24,-25.0,-19.44,-14.06,-8.5,1
21167,37.36,4237,5352,44.19,-22.55,0.0,-17.11,,-15.03,0.0,-5.74,-15.6,-10.11,1
21169,50.14,2212,1773,55.51,-23.13,0.0,-15.15,,-9.56,0.0,-2.52,-16.96,-7.6,1
21171,50.14,2441,1956,55.52,-22.84,0.0,-14.68,,-9.55,0.0,-2.29,-16.89,-7.65,1
21173,50.85,5884,4512,56.6,-7.25,-20.97,0.0,,-10.25,-26.37,-20.03,-14.11,-8.6,1
21175,50.85,2872,2203,56.59,-5.97,-20.0,0.0,,-10.25,-25.0,-20.06,-14.17,-8.56,1
21177,50.93,7219,5304,57.65,0.0,0.0,0.0,0.0,-12.04,0.0,-8.6,-15.29,-6.98,1
21179,36.82,7768,10111,43.45,-10.17,-10.09,-3.5,0.0,-16.22,-6.99,-19.78,-19.38,-7.45,1
21181,39.6,1327,1638,44.76,-23.53,0.0,-7.14,,-11.26,-15.79,-12.5,-13.12,-7.84,1
21183,37.3,3989,5288,43.0,-0.38,-7.14,-2.48,,-13.68,-4.11,-14.17,-20.18,-11.73,1
21185,26.43,7618,16397,31.72,0.0,-11.51,-9.54,0.0,-16.14,-5.0,-6.78,-29.97,-17.16,0
21187,35.06,1912,2560,42.75,0.0,-1.59,-3.92,,-17.94,-8.2,-12.39,-26.35,-15.82,1
21189,70.6,1128,314,78.22,-2.13,0.0,-25.0,,-9.78,0.0,-27.4,-12.83,-7.01,1
21191,35.07,2483,3324,42.76,0.0,-2.44,-4.51,,-18.0,-8.86,-12.59,-26.37,-15.79,1
21193,70.61,7936,2208,78.23,-1.81,0.0,-31.03,,-9.77,0.0,-27.59,-12.8,-7.0,1
21195,64.45,15841,7160,68.87,0.0,0.0,0.0,,-6.53,-2.78,-6.06,-9.35,-5.04,1
21197,54.05,3169,1943,61.99,-10.0,0.0,-20.7,,-12.41,-43.31,-7.58,-16.37,-12.38,1
21199,57.73,15824,8812,64.23,-30.52,,0.0,0.0,-10.3,-12.56,-15.9,-11.3,-10.14,1
21201,50.86,458,351,56.61,-9.09,-20.0,0.0,,-10.13,-28.57,-21.15,-13.93,-8.76,1
21203,58.04,4019,2213,64.49,0.0,0.0,-36.0,,-10.11,0.0,-19.61,-17.02,-7.61,1
21205,50.84,5160,3957,56.6,-6.61,-20.37,0.0,,-10.24,-26.25,-19.93,-14.11,-8.57,1
21207,51.17,4122,2876,58.9,-10.43,0.0,-11.26,0.0,-13.05,0.0,-12.59,-22.73,-11.88,1
21209,39.59,10062,12425,44.75,-23.59,0.0,-6.91,,-11.24,-15.88,-12.41,-13.1,-7.8,0
21211,26.43,5417,11659,31.72,0.0,-11.2,-9.35,0.0,-16.14,-4.83,-6.68,-30.0,-17.16,0
21213,50.13,4218,3380,55.51,-23.21,0.0,-14.81,,-9.56,0.0,-2.31,-16.88,-7.62,1
21215,36.8,3004,4466,40.21,0.0,0.0,0.0,,-8.64,-18.18,-12.03,-15.48,-3.84,1
21217,51.17,5962,4159,58.91,-10.24,0.0,-11.25,0.0,-13.06,0.0,-12.35,-22.72,-11.88,1
21219,42.69,2524,2072,54.92,0.0,0.0,-19.02,0.0,-24.01,-20.77,-51.31,-22.37,-16.86,1
21221,42.69,2899,2381,54.91,0.0,0.0,-19.05,0.0,-24.04,-21.33,-51.3,-22.4,-16.83,1
21223,26.45,955,2055,31.73,0.0,-13.04,-9.3,0.0,-16.16,-5.68,-6.76,-30.0,-17.01,1
21225,37.3,2292,3039,42.99,-0.66,-12.5,-2.52,,-13.68,-3.97,-14.22,-20.12,-11.7,1
21227,42.05,25029,28064,47.14,-20.09,0.0,-2.13,,-11.07,-7.49,-12.51,-19.28,-4.73,0
21229,36.83,1999,2601,43.46,-10.58,-10.71,-3.11,0.0,-16.24,-7.07,-19.8,-19.39,-7.49,1
21231,57.73,4758,2650,64.23,-30.54,,0.0,0.0,-10.32,-12.88,-15.93,-11.32,-10.12,1
21233,37.3,2184,2895,43.0,-0.69,-12.5,-2.26,,-13.67,-4.17,-13.93,-20.15,-11.75,1
21235,63.88,9574,4245,69.28,-19.56,0.0,0.0,,-8.01,-61.54,-11.06,-13.29,-4.07,1
21237,70.62,1829,509,78.23,-1.32,0.0,-30.0,,-9.76,0.0,-27.97,-12.76,-7.01,1
21239,37.36,5027,6350,44.19,-23.14,0.0,-17.04,,-15.04,0.0,-5.95,-15.63,-10.11,1
22001,48.98,11917,10259,53.74,0.0,0.0,-0.49,,-11.73,-3.93,-13.65,-16.44,-7.04,0
22003,40.69,3693,3885,48.73,-14.57,0.0,-6.22,0.0,-17.7,-14.29,-29.44,-28.51,-11.51,1
22005,42.74,23256,24897,48.3,0.0,0.0,-6.33,,-12.22,-19.11,-1.36,-12.18,-10.52,0
22007,45.98,4247,4010,51.44,-6.93,0.0,-1.6,,-13.22,0.0,-9.29,-11.63,-7.7,1
22009,51.86,7779,5926,56.76,-4.21,-53.08,-1.23,,-10.44,-11.11,-14.5,-11.53,-4.41,1
22011,40.69,5932,6242,48.73,-14.46,0.0,-6.2,0.0,-17.7,-13.92,-29.39,-28.55,-11.58,1
22013,54.21,3048,1824,62.56,-6.45,0.0,-7.78,,-18.72,0.0,-18.85,-17.18,-6.83,1
22015,41.33,24105,25078,49.01,-20.68,-45.49,-4.91,,-21.54,-3.37,-29.46,-20.79,-6.15,0
22017,53.45,56968,39536,59.03,-8.3,-5.76,-6.96,0.0,-13.04,0.0,-16.46,-11.67,-6.19,0
22019,47.28,38394,33864,53.13,-5.7,0.0,-3.79,0.0,-12.58,-17.81,-23.5,-16.27,-9.37,0
22021,55.98,2228,1241,64.23,-2.63,0.0,-7.98,,-16.12,0.0,-15.31,-16.51,-11.39,1
22023,51.92,1055,821,56.24,0.0,0.0,-3.19,,-8.16,-18.18,-18.32,-8.17,-7.6,1
22025,51.85,1746,1330,56.76,-5.08,-51.72,-1.06,,-10.49,-8.33,-14.47,-11.52,-4.41,1
22027,54.19,3327,1990,62.57,-5.93,0.0,-7.74,,-18.63,0.0,-19.1,-17.15,-6.93,1
22029,51.86,3663,2790,56.76,-4.07,-52.46,-1.18,,-10.47,-11.76,-14.57,-11.56,-4.44,1
22031,54.2,6296,3766,62.57,-6.07,0.0,-7.76,,-18.66,-0.85,-19.05,-17.17,-6.88,1
22033,47.93,95194,80568,54.16,-3.63,-18.17,-8.7,0.0,-12.91,-13.68,-9.64,-15.33,-10.74,0
22035,55.96,1724,960,64.23,-3.39,0.0,-7.91,,-16.13,0.0,-15.43,-16.52,-11.37,1
22037,45.22,3534,3497,50.26,0.0,0.0,-11.73,,-8.42,-5.0,-13.69,-12.41,-7.61,1
22039,60.78,8676,3880,69.1,0.0,-9.91,-7.17,,-13.96,-24.02,-29.83,-18.2,-9.8,1
22041,55.97,4572,2546,64.23,-3.21,0.0,-8.03,,-16.16,0.0,-15.19,-16.55,-11.37,1
22043,51.86,4345,3310,56.76,-4.79,-52.78,-1.21,,-10.42,-10.0,-14.36,-11.53,-4.4,1
22045,52.25,15099,10650,58.64,-1.32,-0.28,-7.68,0.0,-12.66,0.0,-17.3,-14.28,-8.96,0
22047,45.22,5470,5413,50.26,0.0,0.0,-11.72,,-8.42,-5.07,-13.67,-12.41,-7.62,0
22049,55.97,3474,1935,64.23,-3.36,0.0,-7.98,,-16.15,0.0,-15.08,-16.52,-11.42,1
22051,46.66,92824,86591,51.74,-7.33,-2.37,-7.52,0.0,-10.07,-5.84,-11.21,-12.94,-7.57,0
22053,51.93,6049,4706,56.24,0.0,0.0,-3.23,,-8.1,-18.14,-18.4,-8.27,-7.63,1
22055,37.73,40502,57505,41.33,-5.1,-33.28,-4.66,0.0,-11.01,-7.67,-14.72,-11.35,-5.25,0
22057,45.98,19692,18593,51.44,-6.64,-0.33,-1.58,,-13.23,0.0,-9.13,-11.65,-7.65,0
22059,51.86,2898,2207,56.77,-4.12,-52.08,-1.17,,-10.44,-10.0,-14.36,-11.57,-4.4,1
22061,54.2,11369,6801,62.57,-6.07,-3.57,-7.78,,-18.66,-0.47,-19.1,-17.2,-6.85,0
22063,38.26,23337,28769,44.79,0.0,0.0,-21.14,,-12.86,0.0,-48.41,-18.24,-13.21,0
22065,55.97,2314,1289,64.22,-2.53,0.0,-7.98,,-16.12,0.0,-15.21,-16.45,-11.4,1
22067,55.97,5923,3299,64.23,-3.45,0.0,-7.99,,-16.15,0.0,-15.14,-16.51,-11.41,1
22069,54.2,8811,5271,62.57,-6.01,0.0,-7.78,,-18.66,0.0,-19.12,-17.18,-6.86,1
22071,51.17,88313,70513,55.6,-5.74,-10.88,-6.71,0.0,-11.17,-9.35,-13.18,-9.01,-4.77,0
22073,53.45,35795,25863,58.05,0.0,0.0,-6.06,,-9.46,-13.83,-9.61,-9.16,-7.87,0
22075,49.52,4657,4007,53.75,0.0,0.0,-6.66,,-8.62,-1.87,-6.67,-11.19,-2.09,0
22077,45.22,3755,3715,50.27,0.0,0.0,-11.71,,-8.38,-5.37,-13.67,-12.39,-7.59,1
22079,50.09,27643,20410,57.53,-14.7,-27.72,-6.22,0.0,-15.08,-18.49,-20.51,-17.49,-11.19,0
22081,54.2,1789,1070,62.57,-6.21,0.0,-7.87,,-18.69,0.0,-18.88,-17.13,-6.91,1
22083,55.97,4634,2581,64.23,-3.16,0.0,-8.02,,-16.13,0.0,-15.21,-16.51,-11.38,1
22085,54.2,5204,3113,62.57,-6.15,0.0,-7.81,,-18.67,0.0,-19.18,-17.2,-6.86,1
22087,49.52,8668,7458,53.75,0.0,0.0,-6.63,,-8.64,-1.86,-6.74,-11.16,-2.1,0
22089,41.92,8923,9957,47.26,-41.1,0.0,-9.78,,-14.91,0.0,-31.23,-14.7,-12.7,0
22091,38.27,1792,2209,44.79,-0.58,0.0,-21.09,,-12.87,0.0,-48.28,-18.26,-13.15,1
22093,41.92,3430,3827,47.26,-42.86,0.0,-9.77,,-14.89,0.0,-31.3,-14.72,-12.72,1
22095,41.92,7213,8049,47.26,-40.68,0.0,-9.79,,-14.94,0.0,-31.22,-14.69,-12.72,0
22097,60.78,22132,9898,69.1,0.0,-9.73,-7.19,,-13.97,-23.97,-29.81,-18.22,-9.8,0
22099,52.25,11178,7885,58.64,-1.56,0.0,-7.7,0.0,-12.65,0.0,-17.23,-14.27,-8.94,0
22101,45.18,9814,9441,50.97,-6.8,-20.29,-6.02,0.0,-13.1,0.0,-19.84,-16.09,-13.65,1
22103,35.37,41784,61756,40.36,-15.14,-10.95,-12.47,0.0,-12.46,-8.74,-17.83,-16.75,-10.64,0
22105,52.69,28878,21188,57.68,-18.8,-0.15,-7.63,,-8.33,-9.32,-7.87,-14.88,-4.97,0
22107,55.99,959,534,64.23,-3.03,0.0,-7.95,,-16.04,0.0,-15.56,-16.41,-11.52,1
22109,45.18,21764,20935,50.97,-6.82,-20.55,-6.02,0.0,-13.11,0.0,-19.76,-16.1,-13.67,0
22111,55.97,4878,2717,64.23,-3.59,0.0,-8.0,,-16.14,0.0,-15.1,-16.56,-11.38,1
22113,48.98,11875,10222,53.74,0.0,-0.27,-0.49,,-11.75,-3.58,-13.71,-16.43,-7.03,0
22115,50.09,10365,7653,57.53,-14.55,-27.78,-6.24,0.0,-15.09,-18.61,-20.46,-17.48,-11.2,1
22117,52.69,9858,7233,57.68,-18.76,0.0,-7.62,,-8.33,-9.11,-7.89,-14.88,-4.99,1
22119,41.33,6922,7202,49.01,-21.18,-45.77,-4.93,,-21.54,-3.35,-29.5,-20.8,-6.14,1
22121,45.22,4920,4869,50.26,0.0,0.0,-11.74,,-8.4,-5.13,-13.99,-12.39,-7.6,0
22123,55.98,2255,1256,64.23,-2.6,0.0,-7.99,,-16.16,0.0,-15.17,-16.59,-11.47,1
22125,45.22,2769,2740,50.26,0.0,0.0,-11.72,,-8.42,-5.45,-13.76,-12.38,-7.58,1
22127,51.86,2696,2054,56.76,-3.33,-53.33,-1.15,,-10.43,-10.81,-14.33,-11.58,-4.4,1
23001,33.08,18301,28022,39.51,-10.41,-49.43,0.0,,-15.85,-17.78,-43.8,-21.71,-8.0,0
23003,45.6,15965,14267,52.81,-7.74,-6.62,-2.88,0.0,-13.61,-13.64,-16.51,-13.41,-12.58,1
23005,24.71,41735,92195,31.16,-1.12,0.0,-21.77,0.0,-20.85,0.0,-5.28,-25.23,-8.82,0
23007,47.36,7000,6065,53.58,0.0,0.0,0.0,,-11.63,-13.73,-15.71,-16.62,-9.23,1
23009,32.64,9930,15276,39.4,-21.37,0.0,-11.11,,-16.89,-19.95,-37.26,-24.21,-13.52,1
23011,33.28,22595,31208,42.0,-25.65,0.0,0.0,,-20.75,-8.52,-14.36,-25.3,-15.49,1
23013,32.63,7269,11182,39.4,-21.4,0.0,-11.11,,-16.89,-19.93,-37.19,-24.22,-13.49,1
23015,32.64,6305,9699,39.4,-21.52,0.0,-11.11,,-16.89,-20.0,-37.16,-24.21,-13.5,1
23017,47.36,13733,11898,53.58,0.0,0.0,0.0,,-11.63,-13.86,-15.67,-16.62,-9.23,1
23019,41.89,32386,33487,49.16,-7.41,-27.01,-18.89,0.0,-14.64,-2.24,-14.38,-17.06,-9.15,0
23021,47.36,3992,3459,53.58,0.0,0.0,0.0,,-11.64,-13.79,-15.64,-16.62,-9.22,1
23023,23.31,4323,11124,27.99,0.0,0.0,0.0,,-15.99,0.0,-8.06,-24.65,-15.38,1
23025,47.35,11999,10396,53.58,0.0,0.0,0.0,,-11.64,-13.64,-15.69,-16.62,-9.22,1
23027,32.64,7088,10904,39.4,-21.2,0.0,-11.27,,-16.91,-20.0,-37.25,-24.21,-13.52,1
23029,45.6,7397,6611,52.81,-7.65,-6.35,-3.11,0.0,-13.63,-13.92,-16.48,-13.38,-12.59,1
23031,22.97,26122,61688,29.75,-0.73,0.0,-14.23,0.0,-23.43,0.0,-2.5,-25.5,-11.44,0
24001,40.1,12927,15618,45.29,-30.69,0.0,-2.38,,-11.99,-1.35,-20.5,-19.41,-10.98,1
24003,24.96,62031,162772,27.59,-4.24,-9.46,-5.02,,-11.02,-11.06,-17.71,-8.82,-4.93,0
24005,33.58,126949,205576,38.18,0.0,-8.1,-6.45,0.0,-16.88,-2.83,-17.75,-16.32,-10.23,0
24009,23.93,8984,25317,26.19,-7.89,0.0,-5.46,,-9.17,-3.2,-16.89,-9.97,-4.93,1
24011,34.21,5186,8234,38.64,-5.86,-6.0,-5.42,,-12.9,-5.46,-16.17,-22.67,-9.7,1
24013,21.89,16139,48023,25.15,-2.69,0.0,-3.93,,-13.74,-2.2,-12.99,-14.29,-7.83,0
24015,34.5,16149,24851,39.39,-17.14,0.0,-1.9,,-14.09,-9.34,-8.08,-16.19,-11.45,0
24017,26.4,18820,40661,31.64,-7.6,-7.45,-11.69,,-22.65,0.0,-20.97,-18.44,-20.5,0
24019,34.21,5068,8047,38.64,-6.0,-4.17,-5.39,,-12.87,-5.38,-16.21,-22.68,-9.72,1
24021,24.34,28438,75247,27.43,0.0,-8.29,-10.32,0.0,-11.46,-13.55,-8.37,-9.24,-8.69,0
24023,40.1,5466,6604,45.29,-31.4,0.0,-2.46,,-11.99,-1.59,-20.46,-19.42,-11.0,1
24025,27.54,31026,70170,30.66,0.0,0.0,-2.96,,-11.7,-10.78,-7.48,-12.51,-10.3,0
24027,21.79,28533,92012,23.67,-9.69,-6.0,-4.05,0.0,-9.08,-11.54,-6.68,-10.41,-7.27,0
24029,34.21,2989,4746,38.64,-5.44,-6.9,-5.46,,-12.88,-5.11,-16.08,-22.66,-9.76,1
24031,27.85,117105,271104,30.17,-4.75,-6.44,-4.02,,-11.13,-5.55,-8.92,-9.95,-6.62,0
24033,38.55,145326,200979,41.96,-3.5,-6.47,-7.67,0.0,-7.34,-7.69,-8.29,-9.81,-6.37,0
24035,34.21,7769,12337,38.64,-6.01,-5.41,-5.46,,-12.88,-5.33,-16.23,-22.66,-9.7,0
24037,23.94,11011,31021,26.2,-8.26,0.0,-5.48,,-9.17,-2.96,-16.93,-9.95,-4.96,1
24039,44.22,4718,5132,47.9,0.0,-17.72,-3.68,,-9.64,0.0,-14.6,-12.32,-7.51,1
24041,34.21,5844,9279,38.64,-5.9,-5.36,-5.37,,-12.89,-5.41,-16.3,-22.69,-9.68,1
24043,43.07,28156,32485,46.43,-1.1,0.0,-5.7,,-8.0,-2.73,-5.21,-9.88,-4.0,0
24045,44.23,19850,21590,47.9,0.0,-18.05,-3.69,,-9.63,0.0,-14.43,-12.3,-7.52,0
24047,44.23,10053,10934,47.9,0.0,-18.1,-3.69,,-9.65,0.0,-14.38,-12.32,-7.49,1
24510,50.57,138663,115707,54.51,-2.37,-6.25,-6.26,0.0,-9.08,-1.54,-8.01,-9.52,-4.17,0
25001,30.24,35648,67370,34.6,-6.45,0.0,-14.88,,-11.98,-7.52,-19.7,-15.59,-11.39,0
25003,40.64,26909,30786,46.64,0.0,0.0,-3.19,,-12.69,-17.41,-8.9,-13.51,-9.94,0
25005,43.78,111978,121413,47.98,-2.28,-5.98,-2.65,0.0,-9.91,-1.28,-17.28,-14.65,-9.68,0
25007,29.4,3129,6047,34.1,0.0,0.0,0.0,,-14.63,0.0,-16.39,-18.73,-14.85,1
25009,40.3,134550,175003,43.47,-2.4,-7.16,-3.09,,-8.05,-3.86,-7.47,-9.13,-4.48,0
25011,38.11,11522,15883,42.04,-3.92,-20.26,-12.21,0.0,-8.72,-1.05,-7.3,-15.83,-11.03,1
25013,49.05,97159,86922,52.78,-1.59,-16.18,-2.59,0.0,-7.18,-2.46,-4.61,-11.09,-4.36,0
25015,37.59,26608,37737,41.35,-2.4,-17.05,-9.07,0.0,-8.93,-0.6,-8.51,-14.99,-10.23,0
25017,30.25,209028,426666,32.88,-6.98,-6.99,-1.46,0.0,-8.11,-3.99,-7.35,-10.62,-7.17,0
25019,29.4,2165,4185,34.09,0.0,0.0,0.0,,-14.66,0.0,-16.27,-18.69,-14.92,1
25021,29.66,91327,185106,33.04,-0.06,-1.83,-5.7,0.0,-11.96,-9.26,-12.53,-13.9,-8.23,0
25023,33.29,73590,128777,36.36,-5.58,-8.27,-4.06,0.0,-9.26,0.0,-4.18,-11.15,-8.26,0
25025,46.82,155403,160104,49.26,-8.24,-7.38,-2.44,,-5.81,-3.57,-3.4,-4.37,-2.79,0
25027,38.22,137905,196049,41.29,-10.51,-6.59,-4.0,0.0,-7.76,-2.74,-9.1,-11.37,-5.47,0
26001,41.97,2381,2485,48.93,-11.54,0.0,-4.0,,-14.44,-16.47,-22.11,-15.62,-9.91,1
26003,41.92,1744,1794,49.29,-13.0,0.0,-16.67,0.0,-14.03,0.0,-22.71,-15.22,-12.2,1
26005,28.86,16748,27723,37.66,0.0,-100.0,-25.42,,-22.94,-27.81,-53.1,-26.71,-19.05,0
26007,41.98,6768,7065,48.93,-11.11,0.0,-4.26,,-14.44,-16.6,-22.06,-15.66,-9.89,1
26009,36.05,4518,5964,43.1,-2.42,-3.26,0.0,0.0,-16.55,-8.6,-13.83,-20.64,-16.29,1
26011,41.52,3442,3562,49.14,-18.37,-35.71,0.0,0.0,-15.47,0.0,-26.93,-21.99,-12.74,1
26013,40.55,1641,1839,47.16,-3.77,-5.88,0.0,0.0,-14.25,-6.67,-25.09,-19.47,-12.96,1
26015,33.96,10106,14561,40.97,0.0,-11.64,-15.78,,-18.11,0.0,-20.31,-20.15,-8.21,1
26017,35.09,18908,25957,42.14,-23.86,0.0,-22.09,0.0,-16.49,-33.65,-17.41,-21.02,-8.77,0
26019,29.92,2756,4767,36.63,-0.56,0.0,0.0,,-18.65,-16.56,-31.33,-27.59,-20.39,1
26021,39.01,30118,35646,45.8,-16.19,0.0,-4.49,,-18.07,-12.09,-11.67,-15.7,-5.3,0
26023,32.23,7132,9833,42.04,-29.96,0.0,-16.58,-100.0,-23.21,-10.55,-19.92,-33.23,-16.25,1
26025,33.96,21743,31328,40.97,0.0,-11.18,-15.74,,-18.11,0.0,-20.4,-20.15,-8.23,0
26027,40.82,10125,10232,49.74,-2.91,0.0,-12.42,0.0,-18.79,-27.71,-17.22,-24.14,-12.75,0
26029,36.06,5025,6633,43.1,-2.17,-3.88,0.0,0.0,-16.56,-9.62,-13.72,-20.62,-16.26,1
26031,41.97,5989,6251,48.93,-11.04,0.0,-4.0,,-14.45,-16.43,-22.17,-15.67,-9.89,1
26033,41.91,7253,7463,49.29,-12.9,0.0,-12.24,0.0,-14.03,0.0,-22.82,-15.24,-12.16,1
26035,42.5,6072,5741,51.4,0.0,0.0,0.0,,-17.32,-38.84,-11.71,-20.95,-9.37,1
26037,30.37,11211,20781,35.04,-4.18,0.0,-5.3,0.0,-14.62,-3.93,-7.89,-14.23,-11.36,0
26039,41.97,3041,3175,48.92,-11.45,0.0,-3.17,,-14.48,-16.67,-22.13,-15.65,-9.94,1
26041,41.91,7276,7486,49.29,-13.0,0.0,-10.2,0.0,-14.04,0.0,-22.75,-15.22,-12.18,1
26043,40.55,5220,5850,47.15,-4.42,-6.48,0.0,0.0,-14.25,-8.33,-24.88,-19.45,-13.02,1
26045,30.37,15469,28675,35.04,-4.43,0.0,-5.33,0.0,-14.62,-3.95,-7.89,-14.24,-11.35,0
26047,36.05,6579,8684,43.1,-1.99,-4.44,0.0,0.0,-16.56,-9.56,-13.76,-20.62,-16.28,1
26049,45.38,85629,81813,51.14,-5.0,-17.61,-3.05,-100.0,-13.99,-20.73,-19.0,-15.97,-9.98,0
26051,41.52,5823,6026,49.14,-18.13,-34.29,0.0,0.0,-15.47,0.0,-27.02,-21.96,-12.75,1
26053,40.55,2893,3242,47.16,-4.26,-6.67,0.0,0.0,-14.27,-8.75,-24.89,-19.4,-13.09,1
26055,29.92,14612,25270,36.64,-0.74,0.0,0.0,,-18.64,-16.8,-31.31,-27.63,-20.43,1
26057,42.49,8219,7770,51.4,0.0,0.0,0.0,,-17.33,-38.78,-11.76,-20.97,-9.35,1
26059,38.91,8480,9260,47.8,-19.48,0.0,0.0,0.0,-19.03,-16.41,-32.48,-23.76,-14.46,1
26061,40.55,7516,8424,47.15,-4.3,-6.41,0.0,0.0,-14.24,-8.65,-24.82,-19.43,-13.05,1
26063,37.38,5807,7461,43.77,-26.75,-8.16,-18.67,,-13.03,-28.37,-10.29,-16.85,-7.38,1
26065,37.68,51935,63814,44.87,-13.35,-29.73,-9.27,0.0,-18.12,-14.12,-10.98,-17.58,-12.63,0
26067,38.11,11510,13378,46.25,-3.76,-37.7,-7.88,0.0,-17.94,-13.23,-20.45,-24.21,-16.35,1
26069,41.52,5788,5989,49.15,-17.93,-34.29,0.0,0.0,-15.48,0.0,-26.94,-21.97,-12.72,1
26071,40.54,2341,2624,47.15,-4.61,-6.25,0.0,0.0,-14.27,-9.23,-24.74,-19.47,-12.99,1
26073,42.49,12673,11981,51.4,0.0,0.0,0.0,,-17.33,-38.81,-11.65,-20.97,-9.36,0
26075,33.02,24206,37731,39.08,-12.58,0.0,-7.48,,-17.73,-22.96,-16.52,-18.81,-11.83,0
26077,36.45,45598,60044,43.16,0.0,-28.68,-4.69,0.0,-18.18,0.0,-3.79,-20.54,-12.24,0
26079,36.05,3460,4568,43.1,-1.9,-4.23,0.0,0.0,-16.55,-9.72,-13.89,-20.64,-16.28,1
26081,31.73,92417,160675,36.52,0.0,-5.28,-5.13,0.0,-14.25,-7.08,-8.98,-16.7,-8.22,0
26083,40.57,410,460,47.13,-7.41,0.0,0.0,0.0,-14.43,-9.09,-25.37,-19.6,-13.42,1
26085,37.27,2113,2658,44.29,-13.27,-14.29,-5.36,,-15.98,-10.9,-16.86,-19.14,-10.68,1
26087,35.13,14574,20374,41.7,-1.24,-18.43,-19.84,-100.0,-15.99,-20.6,-21.51,-17.96,-9.44,0
26089,29.92,3421,5917,36.64,-0.45,0.0,0.0,,-18.65,-16.83,-31.31,-27.58,-20.41,1
26091,38.91,18433,20127,47.8,-19.7,0.0,0.0,0.0,-19.03,-16.46,-32.51,-23.73,-14.45,0
