puma22,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability
1802403,38.42,22181,28248,43.98,0.0,0.0,-10.75,0.0,-14.49,-3.43,-11.37,-12.33,-3.99
1802404,46.71,30818,26876,53.42,-7.74,0.0,-10.47,,-14.9,-3.75,-23.94,-17.32,-6.96
1802405,46.01,35098,33489,51.17,-19.52,0.0,-5.63,,-13.28,-8.55,-7.08,-10.2,-4.73
1802406,39.42,27608,33877,44.9,-3.28,0.0,-11.86,0.0,-12.98,-0.06,-0.94,-14.68,-7.3
1802407,42.17,29191,32987,46.95,-23.65,0.0,-3.02,0.0,-12.26,-11.53,-9.18,-10.5,-1.27
1802500,23.25,17143,44973,27.6,,-2.49,-15.45,,-15.83,0.0,-15.64,-15.09,-5.71
1802600,32.54,19009,31702,37.48,-90.78,0.0,-0.22,,-13.51,0.0,-6.59,-17.47,-7.61
1802700,45.23,23139,22459,50.75,-2.64,0.0,0.0,,-11.06,-2.08,-10.41,-12.34,-7.59
1802800,40.16,31644,32787,49.11,-13.38,0.0,-7.47,,-18.05,-17.11,-20.03,-20.58,-10.49
1802900,39.42,27026,29688,47.65,-12.74,-22.82,-9.31,,-15.72,-5.95,-8.55,-17.4,-7.24
1803000,35.49,20624,30046,40.7,0.0,-18.76,-12.78,0.0,-13.35,-2.76,-26.75,-18.0,-11.91
1803100,31.34,16812,26182,39.1,0.0,0.0,0.0,,-20.07,-40.12,-28.72,-20.0,-17.82
1803200,29.96,17263,30419,36.2,-11.71,0.0,-60.2,,-17.43,0.0,-32.79,-16.13,-17.91
1803300,23.95,15784,33188,32.23,-44.02,0.0,-40.21,,-24.32,0.0,-21.77,-28.38,-20.27
1803400,37.69,34214,45084,43.15,-12.44,0.0,-8.24,,-13.27,-10.49,-6.14,-13.09,-9.29
1803500,33.75,23501,35045,40.14,-5.34,-34.55,0.0,,-16.1,0.0,-14.71,-24.43,-15.94
1803600,30.99,21779,35531,38.0,-8.92,0.0,-11.69,0.0,-18.97,-14.83,-18.19,-25.11,-14.96
1803700,34.8,21526,28110,43.37,-1.54,0.0,-27.42,0.0,-17.19,-6.88,-24.44,-28.69,-18.64
1900100,29.26,16354,31242,34.36,-6.7,-55.21,0.0,,-15.0,-11.79,-10.27,-20.45,-5.7
1900200,34.04,20805,27474,43.09,0.0,0.0,0.0,0.0,-21.71,-15.24,-43.96,-29.13,-10.7
1900301,26.76,14453,30742,31.98,0.0,0.0,-0.96,0.0,-17.26,-15.21,-32.16,-25.28,-4.28
1900302,26.76,15884,33797,31.97,0.0,0.0,-0.97,0.0,-17.25,-15.22,-32.12,-25.25,-4.27
1900400,29.42,18028,30667,37.02,0.0,-17.82,0.0,,-20.86,-7.69,-32.06,-28.84,-20.28
1900500,38.34,23939,30012,44.37,-24.69,-2.67,-9.73,,-14.02,-19.87,-21.01,-15.32,-10.2
1900600,33.5,21334,32668,39.51,0.0,0.0,0.0,0.0,-14.43,-11.98,-13.3,-19.88,-5.29
1900700,29.69,24345,39413,38.18,-46.39,0.0,-36.28,,-23.43,-14.06,-23.97,-20.86,-7.64
1900800,35.91,22189,30579,42.05,0.0,-48.23,-0.13,,-15.49,-0.05,-18.33,-18.67,-9.84
1900900,32.0,28583,43529,39.64,-33.43,-50.43,-6.22,-100.0,-19.48,-21.35,-12.54,-25.59,-16.85
1901100,28.7,20118,41183,32.82,0.0,-7.88,-8.0,,-12.87,-4.59,-13.59,-10.21,-5.83
1901200,32.83,19126,27972,40.61,-5.47,-100.0,0.0,0.0,-20.48,-8.33,-15.27,-32.5,-9.01
1901300,33.75,19105,30621,38.42,0.0,-19.42,-14.37,,-13.04,-15.51,-20.04,-18.93,-12.74
1901400,25.56,14777,32682,31.14,0.0,0.0,0.0,0.0,-18.86,-1.04,0.0,-13.4,-11.02
1901501,23.53,19557,50936,27.74,0.0,-22.02,-6.56,,-16.55,-7.84,-4.99,-20.22,-14.23
1901502,23.35,13831,38438,26.46,0.0,-4.35,-9.66,,-11.81,-11.27,-18.67,-12.68,-6.34
1901503,39.74,36283,44725,44.79,0.0,-10.16,-3.96,,-13.58,-7.16,-7.55,-15.25,-7.72
1901600,23.44,13598,34714,28.15,0.0,-21.64,-6.04,0.0,-18.07,-5.63,0.0,-18.52,-14.2
1901800,38.11,19814,25525,43.7,-7.54,-4.35,-0.38,,-12.94,-17.01,-17.08,-18.53,-12.3
1901900,37.69,21974,27816,44.13,0.0,0.0,0.0,,-14.67,-7.01,-14.12,-21.23,-8.55
1902000,33.35,21747,29690,42.28,-6.08,-3.02,-8.1,,-22.18,-9.39,-34.54,-25.61,-13.31
1902100,36.56,29816,40277,42.54,-4.45,-10.27,-2.12,,-14.25,-19.44,-29.55,-20.01,-12.43
1902200,39.2,21457,25768,45.44,-33.22,0.0,-11.58,0.0,-12.43,-6.33,-32.95,-22.5,-12.22
1902300,43.81,20370,22505,47.51,0.0,0.0,0.0,,-8.57,0.0,-13.46,-11.13,-4.54
2000100,31.6,19370,26355,42.36,-27.43,-13.54,0.0,-22.62,-26.09,-11.93,-14.08,-25.34,-14.55
2000200,30.4,24970,35036,41.61,-20.83,-2.29,-23.44,0.0,-26.62,-6.27,-26.59,-26.74,-26.97
2000300,34.57,23331,27684,45.73,-3.09,-11.43,-17.0,,-24.98,-40.02,-36.08,-32.42,-21.45
2000400,49.23,35892,26647,57.39,-4.74,-4.85,-6.6,,-20.16,-15.51,-15.47,-16.65,-10.38
2000501,38.68,27876,29063,48.96,-12.5,0.0,-21.21,-10.26,-18.68,-10.28,-9.75,-19.55,-13.29
2000601,24.04,15819,35662,30.73,-16.44,0.0,-0.35,-9.57,-22.84,-10.34,-18.76,-25.91,-18.86
2000700,29.78,20742,29017,41.68,0.0,-46.78,-16.81,,-26.63,-21.04,-18.74,-35.77,-7.31
2000801,19.37,12445,39767,23.84,0.0,-23.04,-14.61,,-20.01,-23.93,0.0,-11.5,-0.02
2000802,18.29,16441,51788,24.1,0.0,-18.73,-32.26,,-23.87,-20.08,-33.7,-23.4,-18.04
2000803,15.1,11156,50345,18.14,0.0,-29.74,-25.89,,-13.71,0.0,-8.77,-33.72,-15.7
2000804,24.14,19963,43728,31.34,-22.35,-50.85,0.0,,-22.31,-13.89,-12.79,-22.58,-20.24
2000900,26.83,15869,31085,33.8,-3.17,0.0,-7.35,0.0,-21.68,-3.53,-20.15,-22.15,-16.57
2001000,37.41,28688,32760,46.69,-17.02,0.0,-14.29,-93.83,-19.76,-11.94,-13.52,-22.28,-11.65
2001101,38.84,26995,27862,49.21,-26.53,0.0,-2.31,-100.0,-21.3,-24.55,-13.14,-31.37,-14.72
2001201,25.88,20417,43845,31.77,-31.47,-16.42,-9.44,,-19.86,-15.96,-23.78,-24.32,-12.82
2001301,25.43,20428,41709,32.88,0.0,-18.66,-5.47,,-22.67,-22.11,-15.56,-26.42,-6.68
2001401,49.85,30283,19438,60.91,-12.87,0.0,-13.02,,-22.66,-8.55,-21.38,-25.42,-8.2
2001501,32.33,25815,39323,39.63,-23.06,-3.0,-12.72,0.0,-19.83,-5.14,-34.74,-27.35,-12.56
2001600,29.04,16350,25215,39.34,-2.18,0.0,-40.17,,-26.77,-24.93,-20.0,-23.88,-17.63
2001701,34.89,18011,24889,41.98,-9.34,0.0,0.0,,-17.79,-1.76,-17.12,-26.28,-11.71
2001800,33.34,18661,28283,39.75,-6.12,-8.97,0.0,,-19.04,-10.9,-27.49,-27.81,-15.51
2100100,41.85,37170,40251,48.01,-5.6,0.0,-7.89,0.0,-13.63,-3.25,-7.18,-15.6,-9.08
2100200,50.93,24945,18328,57.65,0.0,0.0,0.0,0.0,-12.05,0.0,-8.58,-15.28,-6.97
2100300,42.69,22217,18243,54.91,0.0,0.0,-19.0,0.0,-24.02,-21.19,-51.28,-22.39,-16.79
2100400,50.13,38207,30616,55.51,-23.01,0.0,-14.9,,-9.56,0.0,-2.3,-16.9,-7.6
2100500,42.05,25029,28064,47.14,-20.09,0.0,-2.13,,-11.07,-7.49,-12.51,-19.28,-4.73
2100600,51.17,24079,16797,58.91,-10.01,0.0,-11.21,0.0,-13.06,0.0,-12.34,-22.71,-11.86
2100700,57.74,24691,13750,64.23,-30.48,,0.0,0.0,-10.31,-12.45,-15.91,-11.31,-10.14
2100800,58.04,28043,15446,64.48,0.0,0.0,-36.6,,-10.12,0.0,-19.65,-17.02,-7.64
2100900,63.88,30725,13624,69.28,-19.65,0.0,0.0,,-8.01,-61.87,-11.09,-13.3,-4.06
2101000,70.61,29690,8262,78.23,-1.94,0.0,-31.5,,-9.77,0.0,-27.6,-12.81,-7.0
2101100,64.44,37862,17112,68.87,0.0,0.0,0.0,,-6.54,-2.76,-6.04,-9.35,-5.04
2101200,36.82,28269,36794,43.45,-10.09,-9.85,-3.46,0.0,-16.21,-6.91,-19.79,-19.36,-7.44
2101300,38.3,18699,23023,44.82,-4.57,-10.15,-5.16,0.0,-15.4,-9.52,-21.48,-18.66,-7.41
2101400,37.3,19040,25240,43.0,-0.32,-8.96,-2.47,,-13.66,-4.2,-14.11,-20.17,-11.72
2101500,36.81,16897,24659,40.66,-3.9,-14.47,-5.11,,-9.59,0.0,-5.63,-11.71,-6.45
2101600,36.8,15680,23308,40.22,0.0,0.0,0.0,,-8.62,-18.05,-11.95,-15.46,-3.86
2101701,61.7,41097,17486,70.15,-27.31,-9.67,-7.72,0.0,-17.07,-16.6,-17.3,-15.82,-7.3
2101702,27.21,16521,33538,33.0,-5.98,-47.51,-4.97,0.0,-19.34,0.0,-24.59,-21.48,-15.39
2101703,24.21,14624,38153,27.71,0.0,-10.42,-11.39,0.0,-15.5,-20.78,-38.86,-16.17,-10.32
2101704,26.82,17381,37492,31.67,0.0,-18.53,-26.18,,-13.89,-2.8,-3.66,-22.8,-8.17
2101705,42.68,27940,28349,49.64,-23.21,-1.86,-11.53,,-13.95,-2.82,-14.46,-16.51,-9.61
2101706,48.24,31745,26776,54.25,-9.31,-8.53,-1.57,,-13.36,-21.18,-6.41,-17.73,-7.36
2101800,26.44,15756,33913,31.72,0.0,-11.41,-9.37,0.0,-16.14,-4.98,-6.8,-29.99,-17.16
2101901,43.43,26362,25446,50.88,-15.31,-23.47,-22.19,0.0,-13.15,-2.71,-17.83,-20.71,-14.26
2101902,32.01,16583,28406,36.86,0.0,-15.12,-4.46,0.0,-14.16,-22.44,-15.99,-14.08,-9.81
2101903,32.01,15668,26838,36.86,0.0,-15.25,-4.46,0.0,-14.15,-22.53,-15.93,-14.06,-9.8
2102000,37.36,23370,29519,44.19,-22.91,0.0,-17.13,,-15.04,0.0,-5.84,-15.59,-10.14
2102100,45.04,24697,23004,51.77,-6.65,0.0,0.0,,-13.59,-14.75,-20.89,-17.4,-6.04
2102200,54.05,28971,17757,62.0,-10.2,0.0,-20.74,,-12.42,-43.09,-7.85,-16.37,-12.34
2102300,39.59,24752,30567,44.74,-23.53,0.0,-6.98,,-11.25,-15.95,-12.5,-13.1,-7.82
2102400,29.61,25571,42171,37.75,-3.74,-18.17,-1.77,,-22.11,-17.05,-16.2,-22.14,-14.05
2102500,26.51,15334,35695,30.05,-6.94,-2.22,0.0,,-12.08,-0.26,-16.67,-13.76,-9.15
2102600,35.07,27717,37100,42.76,0.0,-2.19,-4.45,,-17.97,-7.75,-12.71,-26.37,-15.79
2102700,50.84,29552,22664,56.6,-6.93,-21.47,0.0,,-10.25,-26.1,-19.98,-14.1,-8.6
2102800,48.49,28879,23533,55.1,-15.43,0.0,-9.26,0.0,-11.77,0.0,-18.53,-21.3,-11.94
2200101,59.71,31743,16899,65.26,-2.5,-11.01,-3.88,,-16.11,0.0,-16.75,-11.51,-5.62
2200102,47.09,25225,22637,52.7,-14.94,0.0,-11.06,0.0,-9.52,0.0,-16.22,-11.9,-6.96
2200200,41.33,31027,32280,49.01,-20.79,-45.56,-4.91,,-21.54,-3.36,-29.47,-20.79,-6.15
2200300,54.2,39849,23838,62.57,-6.12,-1.03,-7.77,,-18.66,-0.14,-19.08,-17.19,-6.86
2200400,53.45,35795,25863,58.05,0.0,0.0,-6.06,,-9.46,-13.83,-9.61,-9.16,-7.87
2200500,55.97,32961,18357,64.23,-3.19,0.0,-8.0,,-16.14,0.0,-15.16,-16.53,-11.4
2200600,51.86,23125,17615,56.76,-4.38,-53.25,-1.23,,-10.44,-10.94,-14.51,-11.53,-4.41
2200700,50.09,38008,28063,57.53,-14.66,-27.74,-6.23,0.0,-15.08,-18.52,-20.5,-17.48,-11.19
2200801,40.69,24184,25445,48.73,-14.5,0.0,-6.2,0.0,-17.68,-13.71,-29.4,-28.53,-11.57
2200901,51.93,30939,24073,56.24,0.0,0.0,-3.22,,-8.11,-18.3,-18.46,-8.3,-7.63
2201000,60.78,30808,13778,69.1,0.0,-9.78,-7.18,,-13.97,-23.99,-29.82,-18.21,-9.8
2201100,48.98,23792,20481,53.74,0.0,-0.13,-0.49,,-11.74,-3.76,-13.68,-16.43,-7.03
2201201,46.92,24099,23571,50.55,-22.28,-18.53,-3.96,0.0,-12.66,-7.17,-13.45,-12.25,-4.37
2201202,29.03,16403,33934,32.59,0.0,-41.59,-7.8,,-9.76,-8.33,-15.69,-9.22,-6.53
2201300,52.25,26277,18535,58.64,-1.42,-0.16,-7.69,0.0,-12.66,0.0,-17.27,-14.28,-8.95
2201400,45.22,20450,20235,50.26,0.0,0.0,-11.73,,-8.4,-5.18,-13.9,-12.42,-7.6
2201501,54.14,22074,15326,59.02,0.0,0.0,-6.3,,-8.09,-0.7,-6.33,-13.21,-6.59
2201502,54.67,24077,16053,60.0,0.0,0.0,-6.83,,-11.47,-8.29,-9.94,-14.63,-7.92
2201503,49.63,31335,24771,55.85,-2.32,-11.35,-8.58,0.0,-13.81,-14.18,-12.91,-16.16,-11.21
2201504,33.74,17708,24418,42.04,-37.27,-37.23,-16.85,0.0,-16.8,-21.1,-11.71,-19.13,-25.96
2201600,42.74,23256,24897,48.3,0.0,0.0,-6.33,,-12.22,-19.11,-1.36,-12.18,-10.52
2201700,38.26,25129,30978,44.79,-0.04,0.0,-21.13,,-12.86,0.0,-48.4,-18.24,-13.2
2201800,52.69,38736,28421,57.68,-18.79,-0.11,-7.62,,-8.33,-9.27,-7.88,-14.88,-4.98
2201900,41.92,19564,21830,47.26,-41.61,0.0,-9.78,,-14.93,0.0,-31.17,-14.7,-12.7
2202000,45.98,23939,22603,51.44,-6.69,-0.27,-1.58,,-13.23,0.0,-9.16,-11.64,-7.66
2202100,45.18,31578,30376,50.97,-6.81,-20.47,-6.02,0.0,-13.11,0.0,-19.79,-16.1,-13.66
2202201,30.98,20329,37353,35.24,-10.4,-15.78,-12.08,0.0,-11.58,-3.09,-20.17,-16.68,-9.15
2202202,40.9,21455,24403,46.79,-21.17,-7.09,-12.6,,-13.54,-13.65,-15.75,-16.85,-12.51
2202301,43.44,21125,23522,47.32,-16.28,0.0,-4.93,0.0,-7.33,-4.49,-8.11,-5.4,-8.47
2202302,37.41,25945,36108,41.81,-5.42,0.0,-6.41,0.0,-10.63,-7.32,-25.82,-16.41,-10.5
2202303,59.25,34799,17535,66.49,0.0,-5.57,-8.84,,-12.47,-6.96,-7.73,-15.27,-6.72
2202401,56.07,34872,23814,59.42,-8.6,-3.3,-4.8,,-9.97,-10.77,-11.2,-6.34,-1.7
2202402,57.01,31606,19017,62.43,-6.65,-34.02,-8.06,0.0,-9.94,-9.97,-16.93,-10.24,-6.14
2202403,39.39,21835,27682,44.1,-0.23,-5.5,-8.52,0.0,-12.99,-7.48,-11.17,-12.36,-7.74
2202501,49.52,24279,20890,53.75,0.0,0.0,-6.64,,-8.63,-1.83,-6.69,-11.17,-2.12
2300100,45.6,28332,25319,52.81,-7.71,-7.02,-2.97,0.0,-13.62,-13.61,-16.53,-13.41,-12.58
2300200,47.36,36728,31821,53.58,0.0,0.0,0.0,,-11.63,-13.75,-15.7,-16.61,-9.23
2300300,41.28,27417,29046,48.56,-7.34,-29.45,-22.08,,-14.83,0.0,-14.02,-17.83,-8.49
2300400,33.28,22595,31208,42.0,-25.65,0.0,0.0,,-20.75,-8.52,-14.36,-25.3,-15.49
2300500,32.64,30592,47062,39.4,-21.3,0.0,-11.15,,-16.9,-19.96,-37.22,-24.21,-13.5
2300600,33.08,18301,28022,39.51,-10.41,-49.43,0.0,,-15.85,-17.78,-43.8,-21.71,-8.0
2300700,23.31,12836,33029,27.99,0.0,0.0,0.0,,-16.0,0.0,-8.0,-24.63,-15.37
2300800,23.73,23825,52608,31.17,0.0,0.0,-27.74,0.0,-24.64,0.0,-2.89,-26.77,-11.19
2300900,20.69,15205,44510,25.46,-5.76,0.0,0.0,,-19.04,0.0,0.0,-19.95,-12.33
2301000,28.42,20314,34860,36.82,0.0,0.0,-27.62,,-23.56,0.0,-6.59,-28.05,-4.17
2400101,40.1,21081,25469,45.29,-30.91,0.0,-2.46,,-11.99,-1.44,-20.47,-19.42,-10.99
2400201,43.4,25468,29238,46.55,0.0,0.0,-5.81,,-7.55,-2.76,-3.02,-8.85,-3.14
2400301,28.02,17759,37255,32.28,0.0,-11.53,-6.7,0.0,-14.6,-13.45,-14.81,-11.49,-12.98
2400302,20.19,10679,37992,21.94,0.0,0.0,-23.98,0.0,-6.67,-13.79,0.0,-7.02,-3.89
2400400,21.89,16139,48023,25.15,-2.69,0.0,-3.93,,-13.74,-2.2,-12.99,-14.29,-7.83
2400501,22.08,11211,31316,26.36,0.0,-5.75,-4.62,0.0,-21.7,-15.45,-15.22,-26.82,-19.26
2400502,33.76,23997,37496,39.02,0.0,-4.08,-9.28,,-23.59,0.0,-33.98,-16.58,-7.99
2400503,29.09,15337,31945,32.44,0.0,-32.4,-5.59,,-15.26,0.0,-6.64,-12.18,-7.84
2400504,27.32,14465,28655,33.55,0.0,-30.66,-7.76,,-23.05,0.0,-22.08,-21.93,-17.79
2400505,34.07,15985,24857,39.14,0.0,0.0,-8.5,0.0,-15.4,-0.71,-10.52,-18.54,-7.19
2400506,45.92,26576,24847,51.68,0.0,0.0,-2.5,0.0,-14.25,-0.53,-18.04,-16.61,-9.16
2400507,40.23,19378,26460,42.27,0.0,-0.17,-3.9,,-7.85,-11.45,-5.03,-5.88,-6.93
2400601,23.72,13620,38054,26.36,0.0,0.0,0.0,,-9.23,0.0,-13.18,-12.07,-9.35
2400602,31.52,17406,32116,35.15,0.0,0.0,-3.37,,-14.52,-19.16,-1.73,-13.06,-11.13
2400700,34.5,16149,24851,39.39,-17.14,0.0,-1.9,,-14.09,-9.34,-8.08,-16.19,-11.45
2400801,61.78,37930,20720,64.67,0.0,0.0,-4.12,,-5.09,-1.0,-8.99,-5.05,-2.07
2400802,43.92,24979,27213,47.86,-6.51,-9.71,-6.38,0.0,-10.42,-0.3,-16.02,-9.34,-3.28
2400803,47.85,24971,21685,53.52,-4.99,-2.53,-9.32,0.0,-15.03,-0.59,-6.31,-16.77,-6.4
2400804,43.08,22218,24969,47.09,-0.33,-8.08,-7.49,0.0,-10.13,-2.05,-15.78,-11.69,-3.19
2400805,54.02,28565,21120,57.49,0.0,-1.33,-5.91,0.0,-5.01,-2.39,-2.36,-8.18,-7.19
2400901,19.16,9431,34644,21.4,-6.54,-9.16,-4.01,0.0,-11.16,-14.64,-2.52,-12.4,-11.27
2400902,21.56,8853,28869,23.47,-9.38,-6.22,-4.03,0.0,-9.26,-11.75,-6.32,-10.59,-7.62
2400903,25.0,10249,28499,26.45,-11.2,-2.12,-4.09,0.0,-6.52,-9.03,-12.3,-7.85,-2.08
2401001,20.02,8247,29133,22.06,0.0,-6.77,-9.39,,-10.29,-9.99,-8.74,-6.16,-1.52
2401002,30.23,18778,38883,32.57,-12.8,-4.33,-1.55,,-11.56,-9.56,-3.72,-5.37,-6.87
2401003,27.91,19537,44237,30.63,-8.98,-7.29,-5.16,,-13.91,-4.93,-9.31,-9.15,-7.81
2401004,18.7,10430,39104,21.06,-8.06,-9.26,-8.03,,-13.32,-4.17,-17.11,-14.11,-9.73
2401005,36.51,19836,30554,39.36,0.0,-0.12,-2.9,,-13.12,-3.53,-11.27,-14.03,-7.75
2401006,33.9,14191,25542,35.72,0.0,-10.98,-3.23,,-5.99,-0.03,-6.58,-9.77,-4.79
2401007,36.97,18575,29277,38.82,-2.82,-4.74,-3.93,,-4.58,-7.66,0.0,-7.03,-3.49
2401008,15.7,7511,34374,17.93,,-10.94,-10.73,,-13.13,-3.71,-20.88,-16.34,-10.92
2401101,53.96,22030,16529,57.13,-3.32,-1.82,-7.8,0.0,-0.86,-4.79,-12.11,-14.52,-5.24
2401102,36.76,21686,32575,39.97,0.0,-10.78,-4.21,,-17.06,-9.56,-18.91,-5.2,0.0
2401103,44.47,18367,18206,50.22,-8.98,-9.99,-10.27,,-7.69,-11.9,-12.81,-11.9,-8.07
2401104,49.9,24207,21388,53.09,0.0,0.0,-5.59,,-3.63,-11.59,-14.1,-10.66,-6.53
2401105,27.6,21129,50821,29.37,-9.05,-3.98,-7.12,,-4.93,-0.24,-8.42,-8.87,-8.19
2401106,27.74,14269,33517,29.86,0.0,-6.82,-5.4,,-7.58,-11.88,0.0,-5.89,-3.72
2401107,39.94,23638,27943,45.83,0.0,-9.23,-12.25,,-6.9,0.0,-2.36,-13.92,-9.04
2401201,19.39,10597,35693,22.89,0.0,-26.33,-4.04,,-19.09,-7.62,-34.71,-9.46,-6.28
2401202,39.05,18788,27531,40.56,-11.84,-3.03,-2.58,,-4.13,-5.93,-2.47,-5.02,-3.11
2401203,21.68,9863,31234,24.0,0.0,0.0,-12.15,,-12.34,-7.74,-16.62,-7.05,-4.75
2401204,20.86,10322,32883,23.89,0.0,-14.9,-5.66,,-15.09,-11.63,-24.68,-10.26,-5.92
2401205,23.24,12461,35431,26.02,0.0,0.0,-1.52,,-11.71,-21.17,-10.09,-15.62,-6.76
2401300,34.21,26856,42643,38.64,-5.89,-5.45,-5.42,,-12.88,-5.36,-16.24,-22.67,-9.71
2401400,44.23,34618,37653,47.9,0.0,-17.95,-3.69,,-9.64,0.0,-14.44,-12.3,-7.51
2401501,23.93,10061,28350,26.19,-8.05,0.0,-5.46,,-9.17,-3.22,-16.87,-9.99,-4.94
2401601,23.94,9934,27988,26.2,-8.14,0.0,-5.49,,-9.16,-2.92,-16.96,-9.94,-4.95
2401700,26.4,18820,40661,31.64,-7.6,-7.45,-11.69,,-22.65,0.0,-20.97,-18.44,-20.5
2500100,40.64,26909,30786,46.64,0.0,0.0,-3.19,,-12.69,-17.41,-8.9,-13.51,-9.94
2500201,38.11,19254,26542,42.04,-3.86,-20.24,-12.15,0.0,-8.71,-1.08,-7.26,-15.85,-11.03
2500301,37.38,18876,27078,41.08,-1.85,-15.46,-7.51,0.0,-9.02,-0.43,-8.99,-14.62,-9.9
2500400,40.0,16,18,47.06,,,0.0,,-6.67,0.0,0.0,-12.5,-14.29
2500401,46.57,31615,30099,51.23,0.0,-35.12,0.0,0.0,-7.62,0.0,-4.86,-12.73,-6.73
2500402,66.17,39954,17852,69.12,0.0,0.0,-3.45,,-4.66,-2.36,-4.01,-7.62,-1.42
2500403,36.1,25590,38971,39.64,-16.3,-2.92,0.0,0.0,-9.33,-7.25,-4.63,-13.23,-5.84
2500501,34.09,16399,27606,37.27,-5.71,-19.48,-3.24,0.0,-7.91,-1.96,-13.61,-13.65,-5.66
2500502,40.96,22394,27942,44.49,-1.83,-7.15,0.0,,-8.65,0.0,-4.43,-15.37,-8.83
2500503,28.09,17477,40461,30.17,-7.59,0.0,-14.1,,-8.76,0.0,-3.25,-9.12,-5.44
2500504,55.29,22783,16202,58.44,-0.28,-6.87,-3.4,0.0,-5.66,-0.92,-14.39,-7.74,-1.86
2500505,55.25,21780,15516,58.4,0.0,-7.01,-3.41,0.0,-5.66,-0.93,-14.48,-7.76,-1.87
2500506,30.46,15356,28985,34.63,-60.4,-18.6,-20.78,0.0,-9.22,-35.52,-17.36,-10.48,-4.99
2500507,32.86,21716,39337,35.57,-10.22,0.0,0.0,,-8.31,-1.65,-4.68,-13.39,-9.07
2500601,28.81,14982,33373,30.98,0.0,-9.38,0.0,,-6.78,0.0,-7.99,-8.39,-5.97
2500602,48.96,22563,20014,52.99,-5.26,-6.16,0.0,,-9.44,0.0,0.0,-6.76,-3.4
2500603,20.4,9027,30451,22.87,0.0,0.0,0.0,,-11.59,0.0,-6.51,-9.97,-6.75
2500604,19.16,9293,34466,21.24,-7.62,-0.17,0.0,,-10.43,0.0,0.0,-16.35,-10.3
2500605,35.91,17146,26820,39.0,0.0,0.0,0.0,,-9.44,-2.45,-23.11,-13.95,-7.77
2500606,28.71,12348,27177,31.24,0.0,-0.86,0.0,,-9.1,-3.34,-15.0,-12.49,-10.94
2500607,22.06,12699,40647,23.8,0.0,-6.14,-0.11,0.0,-7.88,-1.16,-18.64,-9.34,-5.68
2500608,30.13,22462,43164,34.23,-3.36,-11.57,-14.02,,-9.85,-11.91,-12.31,-15.49,-6.56
2500609,42.12,23601,28089,45.66,-0.91,-6.85,0.0,,-8.4,-6.39,-6.54,-10.93,-8.5
2500610,43.59,24377,28920,45.74,-41.17,-0.14,0.0,,-2.97,-9.85,-0.07,-4.33,-5.51
2500611,28.75,16056,35362,31.23,0.0,-16.71,-1.52,,-6.31,-2.5,-4.49,-14.48,-11.1
2500612,23.88,11619,33093,25.99,0.0,-10.28,-0.13,0.0,-7.65,-3.41,-0.22,-12.78,-12.21
2500613,20.56,12855,45090,22.18,0.0,-4.21,0.0,,-9.04,0.0,-15.6,-8.58,-5.26
2500701,60.22,26993,15806,63.07,-8.05,0.0,-1.28,,-4.02,-3.79,-3.2,-3.69,-1.5
2500702,47.14,22540,22563,49.97,-7.56,0.0,-1.22,,-6.07,-3.69,-5.07,-5.36,-2.07
2500703,29.43,15141,31648,32.36,0.0,-11.88,0.0,,-9.4,-3.56,-2.8,-12.23,-6.09
2500704,31.09,22797,42861,34.72,-0.79,-7.72,-4.34,,-9.73,-3.39,-15.86,-14.33,-6.52
2500705,50.46,21784,18199,54.48,0.0,-8.57,-7.33,,-9.39,-3.32,-0.31,-7.9,-5.6
2500706,33.72,25295,43926,36.54,0.0,-8.3,-1.86,,-8.56,-6.09,-7.16,-10.11,-6.14
2500801,44.19,19511,21124,48.02,0.0,-7.09,-6.8,,-7.94,-2.78,0.0,-9.19,-4.04
2500802,37.79,30102,45614,39.76,-20.15,-8.43,-6.03,,-3.88,-3.49,0.0,-3.03,-3.79
2500803,38.76,20609,29996,40.73,0.0,0.0,0.0,,-8.08,-3.49,0.0,-4.63,-3.91
2500804,70.93,37810,13807,73.25,0.0,-11.7,-1.99,,-5.69,-1.72,0.0,-2.42,0.0
2500805,37.19,20726,32765,38.75,0.0,-6.53,-2.0,,-4.7,-2.61,-6.48,-3.51,-3.11
2500806,57.65,26645,16798,61.33,-18.84,-12.51,-3.88,,-5.94,-7.18,-10.9,-6.68,-4.92
2500901,18.96,8719,32648,21.08,0.0,-5.42,-0.24,,-9.44,-18.42,-20.57,-12.61,-16.33
2500902,27.76,13976,30982,31.09,0.0,-1.26,-6.42,0.0,-13.65,-9.43,-12.47,-13.35,-8.39
2500903,39.15,17129,22796,42.9,0.0,0.0,-6.53,0.0,-12.47,-18.26,-12.47,-13.35,-5.4
2500904,29.3,18988,38003,33.32,0.0,-4.8,-5.15,,-13.19,-4.21,-9.01,-16.09,-7.91
2500905,39.95,20576,25392,44.76,-0.53,-2.07,-6.18,0.0,-13.15,-4.55,-13.62,-13.46,-8.62
2500906,23.25,11939,35285,25.28,0.0,-2.03,0.0,,-8.64,-0.35,-14.53,-13.31,-6.53
