zcta,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability
72666,43.86,94,77,54.97,-25.0,0.0,0.0,,-21.51,-14.29,-30.77,-29.55,-19.51
72668,43.68,105,85,55.26,-20.0,0.0,0.0,,-20.39,0.0,-33.33,-30.0,-21.74
72669,44.44,14,12,53.85,0.0,,,,-21.43,0.0,-50.0,-28.57,-16.67
72670,43.94,36,29,55.38,-50.0,,0.0,,-22.22,-33.33,-40.0,-29.41,-18.75
72672,43.71,83,68,54.97,-25.0,0.0,0.0,,-20.73,-16.67,-33.33,-28.21,-19.44
72675,43.78,359,292,55.15,-18.75,0.0,0.0,,-21.02,-8.0,-34.0,-29.59,-21.02
72677,43.7,149,121,55.19,-28.57,0.0,0.0,,-21.23,0.0,-33.33,-30.0,-21.54
72679,47.06,20,15,57.14,,,,,-25.0,0.0,-33.33,-12.5,-22.22
72680,50.75,200,134,59.88,0.0,0.0,0.0,0.0,-15.38,-8.33,-12.0,-20.43,-10.75
72682,43.7,65,53,55.08,-33.33,0.0,0.0,,-20.31,-20.0,-33.33,-29.03,-20.69
72683,43.71,83,68,54.97,-25.0,0.0,0.0,,-20.73,-16.67,-33.33,-28.21,-19.44
72685,43.73,290,236,55.13,-15.38,0.0,0.0,,-21.05,-5.0,-32.5,-29.93,-21.26
72686,45.57,45,35,56.25,0.0,,0.0,,-20.93,0.0,-42.86,-25.0,-20.0
72687,43.77,1381,1123,55.15,-18.03,0.0,0.0,,-21.02,-8.33,-32.98,-29.75,-21.03
72701,34.99,8500,9922,46.14,-27.05,-19.83,-14.3,0.0,-23.88,-12.68,-40.38,-31.56,-18.5
72703,35.02,5952,6939,46.17,-26.75,-19.68,-14.29,0.0,-23.85,-12.65,-40.46,-31.55,-18.53
72704,34.99,5479,6398,46.13,-27.1,-20.0,-14.18,0.0,-23.87,-12.64,-40.5,-31.57,-18.51
72712,27.96,4935,9397,34.43,-18.52,0.0,0.0,0.0,-19.29,-19.97,-21.96,-25.59,-16.82
72713,27.99,3256,6186,34.48,-18.88,-0.77,0.0,0.0,-19.3,-20.0,-21.99,-25.62,-16.92
72714,28.02,1741,3303,34.52,-19.05,0.0,-1.72,0.0,-19.29,-19.95,-22.01,-25.64,-16.92
72715,28.01,2212,4197,34.51,-18.8,0.0,0.0,0.0,-19.33,-19.85,-22.18,-25.71,-16.84
72717,34.9,158,184,46.2,-27.27,-28.57,-13.33,0.0,-23.4,-12.5,-40.91,-31.25,-17.78
72718,27.99,637,1211,34.47,-20.51,0.0,0.0,0.0,-19.32,-19.74,-21.05,-25.41,-16.74
72719,28.01,2112,4009,34.5,-18.9,0.0,0.0,0.0,-19.27,-20.0,-22.05,-25.59,-16.94
72721,43.75,80,65,55.17,-25.0,0.0,0.0,,-20.51,-16.67,-36.36,-31.58,-20.0
72722,28.02,400,759,34.51,-16.67,0.0,0.0,0.0,-19.41,-19.79,-22.92,-25.49,-17.27
72727,37.22,1217,1298,48.39,-23.29,-17.5,-13.04,0.0,-22.99,-11.82,-37.5,-31.0,-19.2
72729,35.16,42,49,46.15,-33.33,-50.0,0.0,,-23.68,-22.22,-50.0,-30.77,-16.67
72730,35.0,1694,1977,46.15,-27.19,-19.72,-14.46,0.0,-23.87,-12.93,-40.34,-31.52,-18.52
72732,28.02,649,1232,34.5,-17.95,0.0,0.0,0.0,-19.3,-20.0,-21.79,-25.7,-16.89
72734,28.06,1030,1949,34.58,-19.35,0.0,0.0,0.0,-19.39,-20.24,-21.77,-25.63,-16.85
72736,28.01,916,1738,34.51,-18.18,-2.7,0.0,0.0,-19.34,-20.09,-21.82,-25.64,-16.72
72738,41.58,549,491,52.79,-15.38,-11.11,-5.88,0.0,-21.47,-11.76,-33.33,-29.8,-20.7
72739,27.98,58,110,34.52,0.0,0.0,0.0,0.0,-20.37,-21.43,-28.57,-27.27,-15.0
72740,43.76,2334,1898,55.15,-17.48,0.0,0.0,,-21.02,-8.59,-32.82,-29.67,-20.98
72742,43.86,94,77,54.97,-25.0,0.0,0.0,,-21.51,-14.29,-30.77,-29.55,-19.51
72744,34.97,918,1072,46.13,-27.42,-20.51,-14.44,0.0,-23.79,-12.77,-40.48,-31.54,-18.25
72745,28.01,1738,3297,34.52,-19.05,0.0,0.0,0.0,-19.32,-19.95,-22.49,-25.79,-16.94
72747,27.71,29,55,34.52,-50.0,0.0,0.0,,-18.52,-14.29,0.0,-27.27,-20.0
72749,35.14,17,20,45.95,0.0,0.0,-50.0,,-20.0,-25.0,-50.0,-20.0,-20.0
72751,28.01,1087,2063,34.51,-18.46,0.0,0.0,0.0,-19.36,-20.0,-22.14,-25.66,-16.98
72752,44.7,74,58,56.06,-25.0,0.0,0.0,,-20.83,0.0,-36.36,-29.41,-21.21
72753,34.99,1848,2157,46.14,-26.61,-19.23,-14.36,0.0,-23.87,-12.93,-40.39,-31.55,-18.68
72756,28.06,5454,10324,34.57,-18.35,0.0,0.0,0.0,-19.3,-19.95,-22.1,-25.68,-16.88
72758,27.96,5845,11135,34.42,-18.47,0.0,0.0,0.0,-19.26,-19.93,-22.19,-25.61,-16.9
72760,43.7,65,53,55.08,-33.33,0.0,0.0,,-20.31,-20.0,-33.33,-29.03,-20.69
72761,28.06,3093,5846,34.6,-19.25,0.0,-0.96,0.0,-19.38,-19.89,-22.31,-25.7,-16.84
72762,34.07,7147,8877,44.6,-26.26,-18.06,-13.8,0.0,-23.41,-13.49,-38.76,-30.8,-18.34
72764,34.21,10358,12744,44.84,-26.3,-18.2,-13.91,0.0,-23.46,-13.37,-38.96,-30.95,-18.38
72768,28.09,162,308,34.47,-20.0,0.0,0.0,0.0,-19.33,-20.51,-25.0,-25.81,-16.07
72769,34.91,214,250,46.12,-21.43,-22.22,-14.29,0.0,-23.96,-13.64,-37.93,-32.31,-18.03
72773,43.38,256,211,54.82,-25.0,0.0,0.0,,-21.12,-5.26,-31.43,-29.41,-21.62
72774,34.99,1108,1292,46.17,-28.0,-19.15,-14.68,0.0,-23.92,-13.16,-40.13,-31.55,-18.3
72776,43.81,174,141,55.24,-25.0,0.0,0.0,,-21.05,-8.33,-33.33,-29.27,-21.05
72801,49.22,4338,2920,59.77,-12.45,-4.76,-3.23,0.0,-18.94,-3.74,-23.28,-26.98,-17.08
72802,49.23,5332,3589,59.77,-12.31,-5.16,-3.28,0.0,-18.95,-3.87,-23.28,-26.98,-17.06
72821,47.68,363,281,56.37,-6.06,-5.26,-7.69,,-17.68,-6.78,-25.86,-21.23,-14.97
72823,49.22,1500,1010,59.76,-13.04,-6.82,-3.49,0.0,-18.99,-3.45,-23.08,-27.05,-17.05
72824,49.18,402,271,59.73,-16.0,-8.33,-4.35,0.0,-18.8,-5.45,-22.03,-27.44,-16.93
72826,45.45,6,4,60.0,,,0.0,,-20.0,0.0,0.0,-33.33,-33.33
72827,48.48,40,27,59.7,0.0,0.0,-33.33,,-17.14,0.0,-20.0,-29.41,-16.67
72828,48.78,24,16,60.0,0.0,0.0,0.0,,-18.18,0.0,-25.0,-30.0,-18.18
72829,49.18,37,25,59.68,0.0,0.0,0.0,,-18.18,0.0,-20.0,-26.67,-17.65
72830,49.22,3622,2438,59.77,-12.67,-4.76,-3.38,0.0,-18.94,-3.87,-23.22,-27.02,-17.06
72832,49.28,165,111,59.78,-10.0,0.0,0.0,,-18.67,-4.55,-20.83,-26.87,-16.88
72833,49.13,894,604,59.68,-11.11,-4.0,-3.64,0.0,-18.99,-4.17,-22.9,-26.78,-16.75
72834,49.21,2387,1608,59.75,-12.33,-5.8,-3.62,0.0,-18.93,-3.72,-23.3,-26.95,-16.96
72835,47.01,195,140,58.21,-25.0,0.0,-12.12,,-21.71,-15.0,-16.67,-21.88,-15.29
72837,49.22,1851,1246,59.77,-12.39,-5.56,-3.77,0.0,-18.95,-3.98,-23.44,-26.96,-17.15
72838,48.94,27,18,60.0,0.0,0.0,0.0,,-16.67,0.0,-25.0,-33.33,-23.08
72839,49.15,70,47,59.83,0.0,0.0,0.0,,-18.75,-10.0,-20.0,-27.59,-18.18
72840,49.23,466,314,59.74,-10.71,-7.14,-3.7,0.0,-19.01,-3.17,-23.19,-26.84,-16.89
72841,47.14,40,29,57.97,0.0,,0.0,,-21.88,-25.0,-20.0,-21.05,-11.76
72842,49.18,293,197,59.8,-11.11,0.0,-5.88,0.0,-19.1,-5.0,-23.26,-26.89,-16.79
72843,49.22,540,363,59.8,-12.12,-6.25,-3.23,0.0,-18.9,-4.11,-23.75,-26.94,-17.0
72845,49.2,262,176,59.82,-12.5,-12.5,-6.67,0.0,-18.83,-5.56,-23.08,-27.1,-17.07
72846,49.21,945,636,59.77,-13.79,-3.7,-3.7,0.0,-18.91,-3.91,-23.02,-26.82,-17.12
72847,49.23,655,441,59.76,-12.5,-5.26,-5.26,0.0,-18.9,-4.49,-23.71,-26.97,-17.21
72851,46.86,158,113,58.3,-30.0,0.0,-11.11,,-21.14,-12.5,-15.79,-23.08,-15.94
72852,48.85,77,53,59.23,0.0,0.0,0.0,,-18.31,-18.18,-18.18,-28.12,-16.67
72853,47.99,453,321,58.53,-11.11,0.0,-10.0,0.0,-19.02,-3.39,-21.54,-26.63,-17.54
72854,48.16,144,101,58.78,-12.5,0.0,0.0,,-19.4,-5.56,-31.82,-28.33,-17.91
72855,46.98,1366,983,58.15,-27.71,-37.5,-11.64,,-21.44,-15.11,-15.57,-22.52,-15.89
72856,44.26,68,54,55.74,-33.33,0.0,0.0,,-20.9,0.0,-30.0,-29.03,-23.33
72857,44.39,225,185,54.88,-8.33,0.0,-15.0,,-19.9,-3.85,-22.58,-26.37,-16.67
72858,49.19,814,548,59.77,-14.0,-8.33,-4.26,0.0,-18.98,-3.64,-23.33,-26.89,-17.02
72860,49.15,70,47,59.83,0.0,0.0,0.0,,-18.75,-10.0,-20.0,-27.59,-18.18
72863,46.94,371,266,58.24,-30.43,-50.0,-11.11,,-21.72,-15.79,-15.56,-22.4,-16.05
72865,46.94,238,171,58.19,-21.43,0.0,-12.2,,-21.51,-16.67,-17.24,-22.88,-15.38
72901,47.29,4594,3699,55.4,-6.14,-3.64,-7.67,,-17.07,-5.72,-27.33,-19.1,-14.6
72903,47.29,5523,4447,55.4,-6.19,-3.93,-7.6,,-17.1,-5.73,-27.45,-19.11,-14.59
72904,47.29,4908,3952,55.4,-6.35,-3.74,-7.71,,-17.08,-5.72,-27.47,-19.15,-14.6
72908,47.29,3134,2524,55.39,-6.11,-3.72,-7.76,,-17.05,-5.71,-27.52,-19.12,-14.63
72916,47.29,2245,1808,55.39,-6.28,-4.44,-7.83,,-17.09,-5.85,-27.42,-19.2,-14.59
72921,47.28,3018,2430,55.4,-6.33,-3.87,-7.62,,-17.08,-5.74,-27.37,-19.1,-14.55
72923,47.3,1055,850,55.38,-6.67,-3.17,-7.69,,-17.1,-5.65,-27.65,-19.24,-14.49
72926,46.86,120,87,57.97,-28.57,-100.0,-14.29,,-21.28,-16.67,-20.0,-23.33,-16.98
72927,46.97,1955,1410,58.1,-26.45,-23.08,-11.62,,-21.36,-14.85,-15.83,-22.29,-15.87
72928,47.19,148,119,55.43,-6.67,0.0,-9.09,,-16.94,-8.0,-29.17,-18.64,-14.71
72930,47.19,99,80,55.31,-10.0,0.0,0.0,,-16.87,-5.88,-25.0,-17.95,-13.33
72932,47.26,323,260,55.4,-6.25,0.0,-8.33,,-17.04,-5.56,-26.92,-19.38,-14.86
72933,47.28,1082,871,55.4,-7.41,-3.12,-8.64,,-17.13,-6.08,-27.59,-19.17,-14.55
72934,47.18,207,166,55.5,-9.52,0.0,-6.67,,-17.34,-5.71,-27.27,-18.29,-14.74
72935,47.19,99,80,55.31,-10.0,0.0,0.0,,-16.87,-5.88,-25.0,-17.95,-13.33
72936,47.29,3179,2560,55.39,-6.33,-4.19,-7.66,,-17.07,-5.64,-27.54,-19.09,-14.63
72937,47.27,772,622,55.38,-6.49,-4.35,-7.02,,-17.03,-5.43,-27.42,-19.16,-14.69
72938,47.19,256,206,55.41,-4.0,0.0,-10.53,,-17.29,-6.98,-26.83,-18.63,-14.53
72940,47.25,503,405,55.4,-6.0,-3.33,-8.11,,-17.1,-5.95,-27.16,-19.4,-14.35
72941,47.29,1114,897,55.4,-6.31,-4.48,-7.32,,-17.08,-5.38,-27.37,-19.14,-14.71
72943,47.01,584,419,58.23,-27.78,-33.33,-11.22,,-21.23,-15.0,-16.67,-22.3,-16.02
72944,47.16,587,452,56.5,-12.24,-4.55,-9.23,,-18.83,-7.32,-23.53,-20.39,-14.83
72945,47.29,72,58,55.38,0.0,0.0,0.0,,-16.67,-8.33,-33.33,-20.69,-15.15
72946,47.26,718,579,55.36,-5.63,-4.65,-7.55,,-17.14,-5.83,-27.59,-19.16,-14.59
72947,47.3,871,701,55.41,-6.9,-3.85,-7.81,,-17.15,-5.48,-27.14,-19.02,-14.54
72948,47.02,83,68,54.97,0.0,0.0,0.0,,-17.14,-13.33,-30.77,-18.18,-13.16
72949,47.31,2137,1711,55.54,-5.77,-4.03,-7.45,,-17.22,-6.21,-27.19,-19.49,-14.62
72950,47.17,93,67,58.13,-33.33,-100.0,-12.5,,-20.83,-11.11,-9.09,-21.74,-17.07
72951,47.08,187,138,57.54,-15.38,-25.0,-11.11,,-20.13,-9.09,-20.0,-21.84,-15.66
72952,47.24,552,445,55.37,-7.27,-3.03,-7.32,,-17.1,-5.43,-26.97,-19.09,-14.62
72955,47.19,99,80,55.31,-10.0,0.0,0.0,,-16.87,-5.88,-25.0,-17.95,-13.33
72956,47.29,7418,5973,55.4,-6.24,-4.04,-7.66,,-17.09,-5.72,-27.39,-19.13,-14.61
72958,46.96,1591,1143,58.19,-26.8,-33.33,-11.81,,-21.48,-14.91,-15.98,-22.39,-15.8
72959,35.9,505,573,46.85,-22.86,-13.64,-12.5,0.0,-23.28,-12.75,-38.57,-30.38,-17.65
73001,46.15,14,12,53.85,-50.0,0.0,0.0,,-16.67,0.0,-33.33,-33.33,-16.67
73002,29.7,144,222,39.34,-15.15,,-20.0,,-24.63,-5.56,-40.0,-27.59,-24.29
73003,25.75,2753,6321,30.34,-9.0,-30.11,-2.7,,-18.29,0.0,-13.15,-18.39,-16.9
73004,29.59,134,205,39.53,-13.33,,-22.22,,-25.0,0.0,-35.71,-26.42,-24.62
73005,45.75,1674,1408,54.32,-14.05,-6.58,0.0,,-14.49,-20.25,-11.97,-23.11,-18.13
73006,43.36,637,553,53.53,-16.87,-4.0,-17.0,-100.0,-16.76,-22.97,-19.83,-21.72,-18.25
73007,28.69,401,756,34.66,-12.0,-28.57,-4.65,,-19.43,-5.71,-14.29,-23.26,-17.65
73008,36.07,4052,4938,45.07,-17.37,-12.74,-11.68,0.0,-22.97,-21.35,-22.11,-25.19,-11.73
73009,45.76,179,151,54.24,-15.0,0.0,0.0,,-14.94,-18.6,-12.12,-23.94,-18.18
73010,29.67,3107,4768,39.45,-13.78,0.0,-21.6,0.0,-25.07,-3.68,-37.11,-26.9,-24.97
73011,29.86,57,87,39.58,-15.38,,-25.0,,-26.42,0.0,-33.33,-26.09,-22.22
73012,27.21,5423,11330,32.37,-11.38,-24.18,-4.4,0.0,-19.33,-6.51,-13.41,-19.68,-15.73
73013,28.13,7905,15600,33.63,-11.65,-21.68,-5.59,0.0,-20.05,-7.33,-13.86,-19.69,-15.13
73014,28.06,186,345,35.03,-12.0,0.0,0.0,0.0,-21.79,-8.33,-24.32,-27.16,-18.82
73015,45.77,475,399,54.35,-13.46,-4.76,0.0,,-14.5,-20.0,-12.5,-23.4,-18.23
73016,39.63,380,372,50.53,-8.11,-12.5,-17.39,0.0,-23.36,-9.09,-24.44,-30.07,-17.68
73017,39.41,314,333,48.53,-13.04,-10.0,-9.68,,-18.18,-18.46,-18.0,-24.8,-20.57
73018,29.67,2966,4552,39.45,-13.69,0.0,-21.67,0.0,-25.06,-3.86,-36.96,-26.9,-24.97
73019,,0,0,,,,,,,,,,
73020,40.42,4879,4785,50.49,-11.23,-3.51,-14.32,0.0,-22.5,-7.43,-27.66,-24.89,-16.05
73021,45.45,60,50,54.55,-14.29,0.0,0.0,,-13.73,-14.29,-9.09,-25.0,-19.23
73022,33.33,2,4,33.33,,,,,-50.0,,,0.0,0.0
73024,45.85,151,127,54.32,-17.65,-14.29,0.0,,-14.73,-19.44,-10.71,-23.33,-18.46
73025,32.14,2397,3645,39.67,-13.37,-25.0,-8.16,0.0,-20.77,-12.56,-17.97,-27.13,-18.19
73026,32.6,1969,2726,41.94,-10.78,-25.37,-5.26,0.0,-21.93,-24.37,-18.08,-19.1,-23.71
73027,38.65,219,225,49.32,-12.24,-28.57,-17.39,,-22.16,-23.53,-20.69,-31.82,-19.15
73028,38.7,585,601,49.33,-13.74,-27.78,-16.95,0.0,-22.02,-18.37,-20.78,-31.49,-19.52
73029,45.76,307,258,54.34,-14.71,-7.14,0.0,,-14.45,-20.27,-12.28,-23.14,-18.18
73030,40.14,914,907,50.19,-17.73,0.0,-5.0,0.0,-19.33,-9.35,-23.53,-26.33,-15.57
73031,30.0,4,6,40.0,0.0,,,,0.0,,,0.0,-50.0
73032,40.54,37,36,50.68,-22.22,0.0,0.0,,-20.59,-16.67,-25.0,-21.43,-11.76
73033,45.77,77,65,54.23,-12.5,0.0,0.0,,-15.15,-21.05,-14.29,-23.33,-18.18
73034,28.07,6342,12447,33.75,-11.55,-29.14,-4.48,0.0,-19.37,-4.81,-15.34,-22.79,-17.67
73036,28.01,2571,4763,35.06,-10.17,0.0,0.0,0.0,-21.88,-7.09,-22.92,-27.16,-18.26
73038,45.71,335,282,54.29,-13.51,-6.67,0.0,,-14.58,-19.75,-11.29,-23.31,-18.06
73040,36.74,270,308,46.71,-6.52,0.0,-10.0,0.0,-24.12,-5.71,-25.71,-28.83,-16.95
73041,45.6,68,57,54.4,-25.0,0.0,0.0,,-13.79,-18.75,-15.38,-22.22,-17.24
73042,45.67,182,153,54.33,-15.0,0.0,0.0,,-14.74,-20.45,-11.76,-23.61,-17.95
73043,41.07,29,27,51.79,0.0,,0.0,,-25.0,-12.5,-33.33,-33.33,-16.67
73044,38.63,4506,4644,49.25,-14.03,-24.29,-17.34,0.0,-21.99,-21.35,-20.94,-31.44,-19.59
73045,39.08,2160,2233,49.17,-11.61,-4.08,-14.43,0.0,-23.06,-7.03,-28.27,-25.88,-16.16
73047,43.38,1269,1184,51.73,-12.68,-5.0,0.0,0.0,-15.1,-18.94,-12.71,-23.47,-18.43
73048,44.36,413,358,53.57,-7.84,-5.88,0.0,0.0,-16.71,-16.5,-13.04,-24.39,-17.98
73049,37.01,1240,1425,46.53,-13.07,-3.12,-13.72,0.0,-23.04,-5.85,-28.7,-25.1,-15.88
73050,38.66,272,280,49.28,-13.11,-25.0,-17.86,,-22.17,-23.81,-22.22,-31.19,-19.66
73051,32.6,1572,2177,41.93,-11.07,-25.23,-5.15,0.0,-21.95,-24.6,-17.73,-18.98,-23.75
73052,29.65,933,1431,39.47,-13.74,0.0,-21.88,0.0,-25.14,-3.51,-36.84,-26.88,-25.0
73053,45.7,139,117,54.3,-13.33,0.0,0.0,,-14.29,-20.59,-11.54,-23.64,-18.33
73054,31.56,706,1111,38.86,-10.99,-21.62,-9.2,0.0,-21.59,-6.17,-23.15,-24.32,-17.41
73055,39.78,1810,1820,49.86,-17.28,-3.23,-5.62,0.0,-19.47,-9.85,-23.15,-26.17,-15.93
73056,37.27,78,84,48.15,-17.65,-50.0,-14.29,,-21.21,-14.29,-20.0,-31.25,-22.86
73057,29.66,322,494,39.46,-13.7,0.0,-22.73,,-25.08,-2.56,-36.36,-26.56,-25.0
73058,38.52,60,62,49.18,-14.29,-50.0,-16.67,,-21.57,-20.0,-25.0,-29.17,-19.23
73059,32.51,425,587,42.0,-14.29,-14.29,-15.62,,-22.68,-12.31,-28.3,-25.88,-23.38
73061,34.05,242,319,43.14,-16.67,-100.0,-31.58,,-22.27,0.0,-19.35,-27.78,-19.49
73062,45.8,259,218,54.3,-13.79,-8.33,0.0,,-14.41,-20.63,-12.5,-22.55,-18.02
73063,38.64,130,134,49.24,-13.79,-25.0,-15.38,,-21.82,-20.0,-17.65,-30.77,-19.64
73064,28.01,3295,6106,35.05,-10.2,0.0,0.0,0.0,-21.88,-7.11,-22.96,-27.17,-18.24
73065,29.67,1456,2234,39.46,-13.94,0.0,-22.0,0.0,-25.06,-3.93,-36.91,-26.9,-24.96
73066,39.53,21,22,48.84,0.0,0.0,-14.29,,-20.0,0.0,-25.0,-25.0,-20.0
73067,29.69,267,410,39.44,-14.75,0.0,-22.22,,-25.0,-6.06,-37.04,-26.42,-24.81
73068,32.59,2038,2822,41.93,-10.76,-25.9,-5.08,0.0,-22.01,-24.46,-17.76,-19.15,-23.72
73069,32.6,4360,6038,41.93,-10.78,-25.59,-5.28,0.0,-21.99,-24.71,-17.75,-19.09,-23.73
73070,33.33,20,28,41.67,0.0,0.0,0.0,,-23.53,-33.33,-25.0,-14.29,-28.57
73071,32.6,7148,9899,41.93,-10.81,-25.67,-5.15,0.0,-21.97,-24.56,-17.82,-19.08,-23.72
73072,32.44,8369,11655,41.79,-10.98,-25.46,-5.71,0.0,-22.17,-23.8,-18.42,-19.54,-23.81
73073,36.68,107,122,46.72,-13.64,0.0,-20.0,,-21.98,-10.0,-21.43,-31.11,-18.75
73074,29.74,168,258,39.44,-13.16,,-25.0,,-25.0,-4.76,-35.29,-26.87,-25.61
73075,29.67,1344,2063,39.45,-13.77,0.0,-21.74,0.0,-25.12,-3.66,-36.5,-27.05,-24.88
73077,33.35,1047,1408,42.65,-17.16,-33.33,-33.72,,-22.7,0.0,-18.84,-27.29,-20.0
73078,28.05,1587,2935,35.1,-10.38,0.0,-1.01,0.0,-21.88,-7.24,-22.83,-27.21,-18.14
73079,31.74,94,135,41.05,-15.0,0.0,-28.57,,-24.14,-7.69,-36.36,-28.95,-24.44
73080,29.67,1514,2324,39.45,-13.7,0.0,-22.12,0.0,-25.14,-3.78,-36.77,-26.87,-24.93
73082,29.79,396,601,39.72,-14.61,0.0,-20.69,,-25.14,-6.12,-36.59,-26.75,-25.0
73084,39.09,1293,1319,49.5,-12.5,0.0,-14.96,0.0,-23.6,-6.83,-30.0,-25.68,-15.75
73086,40.46,1631,1596,50.54,-17.56,0.0,-4.2,0.0,-19.18,-9.68,-22.95,-26.22,-15.23
73089,29.67,2052,3149,39.45,-13.76,0.0,-21.99,0.0,-25.07,-3.59,-37.14,-27.02,-24.95
73090,28.0,132,244,35.11,-11.11,0.0,0.0,0.0,-21.82,-8.0,-23.08,-26.32,-18.33
73092,31.75,131,185,41.46,-14.81,0.0,-11.11,,-22.69,-5.56,-26.67,-26.92,-24.19
73093,29.66,512,786,39.45,-13.79,0.0,-22.86,0.0,-25.0,-4.76,-36.54,-26.96,-25.0
73095,29.64,274,421,39.42,-12.9,0.0,-21.05,,-25.1,-5.88,-35.71,-26.61,-24.81
73096,45.75,3012,2533,54.32,-13.55,-5.88,0.0,,-14.52,-20.16,-11.87,-23.15,-18.2
73097,47.22,66,41,61.68,-14.29,-50.0,-27.27,,-24.44,-23.08,-50.0,-25.0,-13.04
73098,30.73,580,851,40.53,-14.29,0.0,-19.51,0.0,-24.35,-4.11,-35.0,-26.52,-23.66
73099,28.01,10908,20211,35.05,-10.34,0.0,0.0,0.0,-21.87,-7.06,-22.94,-27.14,-18.22
73102,47.28,647,512,55.82,-6.31,-25.0,-11.67,,-17.85,-8.23,-2.5,-20.24,-16.6
73103,31.7,919,1484,38.24,-7.69,-7.5,-7.77,,-24.24,-5.13,-6.06,-16.91,-12.2
73104,39.61,703,788,47.15,-5.21,-15.38,-9.89,,-20.14,-7.6,-6.38,-18.52,-14.77
73105,31.7,1063,1716,38.25,-7.78,-8.51,-7.82,,-24.26,-4.44,-5.26,-17.08,-12.11
73106,34.91,2449,3403,41.85,-6.42,-11.22,-8.57,,-22.22,-7.32,-5.33,-17.65,-13.47
73107,43.99,5711,4278,57.17,-15.37,-34.66,-21.16,0.0,-23.73,-21.35,-43.77,-26.93,-11.69
73108,47.3,3207,2118,60.23,-11.99,-40.74,-20.58,0.0,-22.14,-17.64,-36.67,-26.05,-13.24
73109,47.66,4256,3316,56.21,-5.99,-24.43,-12.23,,-17.83,-8.14,-3.83,-20.49,-16.66
73110,39.1,6505,6631,49.52,-12.73,0.0,-14.88,0.0,-23.61,-6.5,-29.88,-25.66,-15.76
73111,31.69,2083,3364,38.24,-6.82,-7.69,-7.78,,-24.31,-4.55,-5.37,-17.05,-12.22
73112,32.88,5567,8297,40.15,-14.58,-8.74,-8.42,0.0,-23.18,-19.07,-12.08,-20.9,-11.88
73114,31.69,3402,5496,38.23,-7.29,-8.05,-7.78,,-24.26,-4.83,-5.74,-16.94,-12.22
73115,42.33,4220,3889,52.04,-9.58,-7.3,-13.94,0.0,-21.35,-7.6,-25.21,-24.08,-16.12
73116,32.58,1711,2605,39.64,-12.58,-9.62,-8.35,0.0,-23.43,-17.01,-10.32,-19.89,-11.94
73117,34.45,1103,1521,42.04,-9.09,-8.16,-9.67,0.0,-23.45,-6.09,-16.81,-19.46,-13.95
73118,31.69,2461,3975,38.24,-7.21,-8.33,-7.84,,-24.27,-5.71,-5.68,-16.9,-12.22
73119,47.24,6969,4502,60.75,-12.67,-43.6,-22.11,0.0,-22.72,-18.81,-41.34,-26.47,-12.73
73120,31.07,6102,10142,37.56,-11.56,-12.36,-7.6,0.0,-22.52,-13.03,-10.55,-19.02,-12.78
73121,38.88,630,651,49.18,-12.9,0.0,-14.65,0.0,-23.56,-7.07,-30.0,-25.6,-15.55
73122,33.58,2363,3364,41.26,-17.77,-9.24,-8.96,0.0,-22.72,-21.47,-15.08,-24.16,-11.75
73127,42.2,5569,4606,54.73,-15.08,-28.5,-21.44,0.0,-23.53,-20.73,-39.32,-27.29,-12.37
73128,36.26,1027,1175,46.64,-12.8,-15.56,-20.66,0.0,-22.92,-17.78,-31.09,-27.57,-14.81
73129,47.67,4218,3286,56.21,-5.91,-24.62,-12.25,,-17.82,-8.15,-3.88,-20.5,-16.63
73130,39.1,4225,4306,49.53,-12.74,0.0,-14.9,0.0,-23.61,-6.56,-29.85,-25.64,-15.78
73131,32.46,636,976,39.45,-10.0,-7.14,-8.36,0.0,-24.02,-2.78,-10.91,-18.11,-12.55
73132,33.57,5038,7170,41.27,-18.02,-9.21,-9.0,0.0,-22.72,-21.39,-15.18,-24.17,-11.68
73134,27.75,957,1931,33.14,-11.11,-22.73,-4.87,0.0,-19.75,-7.92,-13.0,-19.92,-15.13
73135,46.68,4494,3636,55.28,-6.21,-25.17,-12.16,0.0,-18.08,-8.47,-5.63,-20.42,-17.0
73139,40.76,3614,3560,50.38,-8.58,-26.58,-12.52,0.0,-20.3,-13.78,-16.32,-20.8,-18.6
73141,39.13,524,534,49.53,-12.82,0.0,-14.81,0.0,-23.67,-6.02,-29.7,-25.48,-16.03
73142,33.57,2919,4154,41.27,-18.06,-9.25,-9.07,0.0,-22.74,-21.3,-14.93,-24.08,-11.74
73145,47.64,442,344,56.23,-5.26,-28.57,-12.4,,-17.73,-7.74,-3.7,-20.18,-16.57
73149,47.63,1207,942,56.17,-5.77,-24.32,-12.08,,-17.83,-8.26,-4.05,-20.51,-16.67
73150,47.58,1091,853,56.12,-6.35,-26.47,-12.08,,-17.84,-8.19,-4.41,-20.57,-16.79
73151,39.11,378,385,49.54,-12.5,0.0,-14.53,0.0,-23.62,-6.67,-30.14,-26.0,-15.79
73159,42.51,6795,5564,54.98,-12.66,-36.13,-20.94,0.0,-22.79,-20.3,-31.05,-24.75,-15.2
